player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SI_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SI_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SI_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SI_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SI_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SI_release_spin_rate,SL_release_spin_rate,mlbAM_ID,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,,Year
"Zimmermann, Bruce",1.391178248,-0.1328,0.661681957,1.202631579,0.098640777,0.83326284,-0.589133333,1.394342508,0.845,0.254368932,1.087620482,0.859466667,0.907560976,1.016140351,0.935145631,6.046927711,6.1924,6.196646341,6.12245614,6.104902913,84.64849398,81.13533333,90.58109756,90.50438596,85.05679612,1937.512121,2405.389262,2334.757669,2312.508772,2432.858537,669145,,,,,,,,2022
"Abbott, Andrew",1.214580645,-0.727808642,0.646217071,-0.976805112,0.894612903,-0.276820988,1.356965227,0.503322684,1.699612903,1.544166667,1.62199157,1.701789137,5.763516129,5.905771605,5.763182297,5.729680511,86.63741935,80.87314815,92.72750263,82.94952077,2065.964516,2796.894081,2207.434461,2645.073955,671096,,,,,,,,,,,,,,2023
"Abreu, Albert",-1.4014,,-0.763235294,0.267883959,0.836733333,,1.344411765,0.40774744,-1.505,,-1.389117647,-1.783754266,5.610266667,,5.81,5.763788396,88.27666667,,96.71764706,87.68566553,2006.24,,2092.647059,2195.948805,656061,-1.118007055,1.206772487,-1.431111111,5.76372134,97.37530864,2132.155203,,,,,,,,2023
"Abreu, Bryan",,0.45,-0.62511022,0.761125176,,-0.33,1.357274549,-0.293994374,,-2.11,-2.220621242,-2.349507736,,6.18,5.591342685,5.760267229,,81.1,97.55490982,87.44753868,,2681,2387.823647,2916.320567,650556,,,,,,,,,,,,,,2023
"Alcantara, Sandy",-1.361276882,0.2825,-0.987772021,0.038594891,0.304274194,-0.254166667,1.128670121,0.336952555,-1.936827957,-1.908333333,-1.934369603,-1.913321168,6.014126344,6.1155,6.046873921,6.033321168,91.1297043,86.13333333,97.96614853,89.88120438,1967.983827,2461.583333,2253.927336,2366.662409,645261,-1.463139241,0.617050633,-1.968848101,6.018658228,97.64481013,2329.301266,,,,,,,,2023
"Allen, Logan",0.193576159,,0.33761163,-1.1915197,0.187637969,,1.340218069,-0.042739212,2.257615894,,2.235181724,2.267429644,5.216379691,,5.24271028,5.21532833,82.70375276,,91.4007269,79.30187617,894.0762332,,2149.767708,2261.501887,671106,,,,,,,-0.34,0.584162162,2.264810811,5.234486486,86.38162162,2221.772973,,2023
"Anderson, Chase",-1.294789157,0.599137931,-0.575376106,1.104957983,0.939246988,-1.252586207,1.119955752,-0.096470588,-1.397861446,-1.277413793,-1.488849558,-2.008151261,5.766204819,5.878793103,5.874911504,5.861848739,83.90993976,77.57758621,93.2920354,80.61260504,2296.864952,2155.482759,2201.357143,2400.761062,502624,-1.071142857,1.090285714,-1.559142857,5.833142857,92.56,2165.304762,0.354041995,0.565800525,-1.558503937,5.871128609,89.1664042,2409.72238,,2023
"Anderson, Tyler",1.08107056,-0.04,0.410826902,-0.61875,0.96323601,-0.698,1.555347299,0.2125,1.699951338,1.712,1.617938258,2.779375,6.401532847,6.526,6.375071665,5.6325,80.01265207,73.16,90.13318633,77.9,1861.478049,2247,2217.534216,2354.9375,542881,1.491911765,0.570294118,2.907941176,5.269632353,88.475,2227.360294,-0.273504587,0.922917431,2.031743119,6.189926606,85.06899083,2439.426471,,2023
"Ashcraft, Graham",,,,1.103245109,,,,-0.028895282,,,,-1.410345224,,,,6.186950518,,,,88.26179517,,,,2831.549539,668933,-0.558355556,0.616844444,-1.473955556,6.085822222,96.50755556,2339.705357,0.172302685,0.567689178,-1.345663141,6.29901546,95.81187958,2432.252855,,2023
"Assad, Javier",-1.081911765,0.78010989,-0.442926829,1.120265487,0.758088235,-0.755054945,1.320518293,0.057079646,-1.643088235,-1.487142857,-1.70347561,-1.66920354,5.9675,6.074725275,6.002469512,5.966548673,84.99117647,76.59120879,93.075,80.60221239,1430.397059,2321.835165,2092.664634,2343.831111,665871,-1.150418251,0.890836502,-1.552490494,6.044201521,92.68022814,1931.608779,0.270870488,0.676326964,-1.805159236,5.941804671,89.09384289,2045.616205,,2023
"Banks, Tanner",0.956084337,-1.083354839,0.181095506,-0.409238411,0.482590361,0.403677419,1.282640449,0.357483444,2.638012048,3.013741935,2.546938202,2.801788079,6.307650602,6.082903226,6.430365169,6.257549669,86.29819277,81.01032258,92.64297753,86.36622517,1829.487952,2317.974026,2240.529577,2378.321192,621383,0.956785714,0.715,2.590357143,6.405357143,91.375,2135.892857,,,,,,,,2023
"Barlow, Scott",,1.31085,-0.367165354,0.901053812,,-0.797125,1.005905512,0.035538117,,-1.8216,-1.803582677,-2.069192825,,5.378425,5.204566929,5.063206278,,78.5575,92.96535433,83.01278027,,2596.66,2371.590551,2552.155405,605130,-1.169587629,0.703814433,-1.761134021,5.278041237,93.21752577,2251.14433,,,,,,,,2023
"Barria, Jaime",-1.173947368,,-0.208958838,0.323552632,0.821157895,,1.478377724,0.425175439,-2.214052632,,-1.795447942,-1.995906433,6.281368421,,6.508062954,6.432821637,84.62052632,,93.02493947,85.85804094,1536.263441,,2266.157635,2161.12574,642545,-0.982698413,1.361587302,-1.644603175,6.514285714,92.21587302,2130.645161,,,,,,,,2023
"Bassitt, Chris",-1.334903226,1.164365482,-0.4278157,1.216542056,0.570354839,-1.176598985,1.09887372,-0.14567757,-1.528548387,-1.194441624,-1.469146758,-1.682663551,5.582354839,5.907563452,5.630443686,5.468738318,83.60580645,70.65304569,92.43242321,75.59182243,1754.961165,2268.624365,2154.372014,2302.329412,605135,-1.323246964,0.723894737,-1.492502024,5.588161943,91.88437247,2096.304739,0.213152401,0.668058455,-1.471941545,5.677453027,87.77703549,2205.060543,,2023
"Baumann, Mike",-1.306923077,0.137132353,-0.677890909,0.111524664,0.851538462,-0.638051471,1.446163636,0.569820628,-2.204615385,-1.891985294,-1.811509091,-2.004439462,5.968076923,6.105588235,6.1106,6.025112108,88.70384615,87.39705882,96.40909091,91.7058296,2020.6,2366.422794,2231.718182,2265.219731,657508,,,,,,,,,,,,,,2023
"Beck, Tristan",-1.224,0.711067961,-0.697920168,0.840644258,0.706,-1.290873786,1.373634454,0.132254902,-2.44,-2.214271845,-2.507478992,-2.514579832,5.884,6.139029126,6.106890756,5.996582633,86.56,79.19223301,94.68781513,85.50840336,1589.2,2325.15534,2103.686441,2507.88227,663941,,,,,,,,,,,,,,2023
"Bednar, David",-0.609562842,0.677900356,-0.68775351,,0.33284153,-0.702170819,1.477706708,,-2.177868852,-2.144946619,-2.026911076,,5.74863388,5.789039146,5.933478939,,91.6136612,77.89039146,96.58970359,,1602.47541,2448.646429,2452.379528,,670280,,,,,,,,,,,,,,2023
"Bello, Brayan",-1.369840256,,-0.831888889,0.306436285,0.252188498,,1.091222222,-0.38924406,-1.999520767,,-1.775592593,-1.737667387,5.135351438,,5.363092593,5.43511879,86.23738019,,95.52814815,85.28984881,1771.154952,,2083.466667,2276.424242,678394,-1.502954784,0.210778128,-1.955247108,5.109884332,95.00336488,1974.029443,-0.119473684,0.327368421,-1.701315789,5.355,89.23421053,2151.605263,,2023
"Berríos, José",-1.187366483,,-0.740584307,,0.370073665,,1.321502504,,-2.355322284,,-2.300267112,,5.487513812,,5.684223706,,84.10976059,,94.25308848,,1436.360958,,2226.779633,,621244,-1.303491892,0.995545946,-2.205610811,5.721027027,93.83037838,2117.588299,,,,,,,,2023
"Bibee, Tanner",-1.118134715,0.86162037,-0.37883105,0.863656598,1.110621762,-0.957685185,1.372465753,-0.076438792,-2.130958549,-1.807592593,-1.924520548,-2.212702703,6.234326425,6.485185185,6.422200913,6.305007949,83.82435233,78.35,94.90155251,84.70747218,2048.062176,2719.611111,2300.999085,2793.60828,676440,,,,,,,,,,,,,,2023
"Bickford, Phil",-0.3604,,-0.477170676,0.545196375,0.568,,1.315738832,0.115166163,-2.2948,,-2.388934708,-2.369667674,5.0348,,5.094421535,5.088851964,87.496,,93.73940435,83.92870091,1462.36,,2353.404624,2294.737805,641360,,,,,,,,,,,,,,2023
"Bieber, Shane",-1.170147059,0.964740741,-0.79783115,0.261588089,0.617941176,-0.815592593,1.425909753,0.024962779,-1.489852941,-1.437148148,-1.402358079,-1.50662531,5.600441176,5.661814815,5.652663755,5.619950372,87.16911765,82.53777778,91.33813683,84.63126551,1660.308824,2239.088889,2241.644833,2533.806452,669456,,,,,,,0.209524715,0.588326996,-1.493231939,5.624961977,86.51159696,2470.221797,,2023
"Bielak, Brandon",-1.248898551,0.481612903,-0.321394799,1.006219512,0.432376812,-1.254451613,1.12891253,-0.441768293,-1.264289855,-1.005354839,-1.110141844,-1.305121951,6.137855072,6.400129032,6.297068558,6.20195122,87.05362319,79.47483871,92.11536643,82.02439024,1877.492754,2393.490323,2414.947867,2382.780488,656232,-1.120531561,0.585614618,-1.272225914,6.136611296,92.07906977,2211.219269,,,,,,,,2023
"Bird, Jake",-0.866666667,1.284244604,,0.538352941,0.263333333,-0.672482014,,0.158470588,-2.206666667,-1.898381295,,-2.167764706,5.256666667,5.511043165,,5.194823529,87.26666667,81.6823741,,86.08588235,1996.666667,2861.032609,,2528.835294,656234,-0.73025393,0.070544135,-2.222237001,5.172914148,94.40423216,2007.298544,0.337070707,0.517272727,-2.137020202,5.358535354,89.53585859,2441.782828,,2023
"Blach, Ty",1.253476703,-0.268024691,,,-0.100537634,-0.334444444,,,3.172580645,3.220123457,,,5.73874552,5.812222222,,,79.87491039,78.87530864,,,1977.427536,2298.432099,,,621389,1.326748201,0.675410072,3.060805755,5.756546763,89.31856115,2140.169096,0.206889952,0.363157895,3.189043062,5.679760766,83.70669856,2309.336634,,2023
"Blackburn, Paul",-1.026363636,0.557853881,-0.494963235,1.240588235,0.556411483,-1.342237443,1.344448529,-0.560058824,-2.056842105,-2.054292237,-2.058970588,-2.162411765,6.000334928,6.020547945,5.956654412,5.883029412,85.97990431,79.07077626,91.92242647,80.81794118,1687.550239,2548.206422,2166.573529,2604.858824,621112,-1.068628319,0.833584071,-2.028628319,5.936946903,91.74933628,2008.393805,0.371253264,0.580809399,-2.066083551,5.96386423,88.85822454,2417.464752,,2023
"Boyd, Matthew",1.148727273,-1.429195402,0.917648352,-0.413862275,0.418090909,-0.815402299,1.247362637,-0.138323353,2.129454545,2.259655172,2.087516484,2.35739521,5.373454545,5.468505747,5.446175824,5.061197605,80.17454545,73.79195402,91.40637363,79.64610778,1890.031818,2571.735632,2502.984615,2438.02994,571510,1.374512195,0.628536585,2.222073171,5.292804878,90.80731707,2435.902439,,,,,,,,2023
"Bradish, Kyle",-1.020180995,0.458862144,0.237601351,1.04223301,0.642036199,-1.069059081,1.048581081,-0.007621359,-1.4539819,-1.241422319,-1.307027027,-1.494975728,6.287375566,6.405229759,6.315827703,6.204283981,90.82624434,84.80787746,94.47702703,88.06589806,1382.875576,2614.816193,2383.458545,2649.820732,680694,-0.925055147,0.952022059,-1.283455882,6.181470588,94.97536765,2216.709559,,,,,,,,2023
"Bradley, Taj",-0.77092,0.551578947,-0.404957265,,0.61932,-1.370164474,1.572063492,,-1.47376,-1.244440789,-1.379377289,,6.02532,6.185065789,6.129365079,,89.3208,78.95,96.11919315,,1439.692,2409.316832,2291.71201,,671737,,,,,,,0.371428571,0.434107143,-1.49984375,6.062522321,88.86361607,2353.9375,,2023
"Brash, Matt",-1.7,1.135663717,-0.804555809,0.981289833,0.81,-0.447079646,1.100250569,0.279165402,-2.49,-2.572300885,-2.69118451,-2.644567527,4.82,5.114159292,5.087744875,5.110576631,87.3,85.82566372,98.07448747,88.80333839,2292,2978.342342,2273.549654,2826.176829,666374,-1.473589744,0.628974359,-2.517179487,5.247948718,98.50769231,2204.948718,0.308679245,0.471698113,-2.635660377,5.129056604,92.01509434,2664.076923,,2023
"Brazoban, Huascar",-1.289370629,,-0.865310734,,0.113076923,,1.168135593,,-1.776363636,,-1.74480226,,5.742692308,,5.699322034,,89.29125874,,96.61977401,,1839.224561,,2218.607955,,623211,-1.459907834,0.613686636,-1.798064516,5.733410138,95.97557604,2260.453271,-0.153584337,0.522680723,-1.877319277,5.752981928,87.4060241,2369.027439,,2023
"Brito, Jhony",-1.343365155,0.859006849,-0.867877551,0.140434783,0.620596659,-0.182363014,1.18955102,0.344782609,-1.152840095,-1.265,-1.19155102,-1.22173913,6.102720764,5.973767123,6.175102041,5.99173913,88.79188544,81.42020548,95.83102041,86.30434783,1672.911695,2194.835616,2114.82449,2047.521739,666745,-1.441051502,0.831480687,-1.182145923,6.181695279,95.95085837,2115.457883,,,,,,,,2023
"Brown, Hunter",-1.184769231,0.438578053,-0.504385965,0.307309942,0.588461538,-1.214358578,1.405438596,0.438640351,-1.560769231,-1.385981453,-1.252192982,-1.441812865,5.936769231,6.221514683,6.178740032,6.13755848,88.2,82.9072643,95.70454545,91.2568082,1431.861538,2472.498452,2240.140351,2161.591508,686613,-1.058,1.066,-1.406,6.108,95.96,2141.8,,,,,,,,2023
"Bummer, Aaron",1.208333333,,0.926557377,-1.383708134,0.156666667,,0.947540984,-0.216626794,2.283333333,,2.299836066,2.302033493,5.366666667,,5.11557377,5.277870813,88.1,,94.68360656,82.53421053,1548,,2353.278689,2570.578947,607481,1.209016064,0.16624498,2.362991968,5.09439759,94.33052209,1972.829317,-0.245603448,0.067844828,2.344741379,5.225431034,87.16869565,2343.652174,,2023
"Burnes, Corbin",-1.153468208,0.863849057,,1.032835249,0.587774566,-0.911566038,,0.129195402,-0.786271676,-0.44009434,,-0.7648659,5.689017341,6.066150943,,5.793678161,89.32080925,79.85264151,,86.06321839,2048.712209,2794.108159,,2876.972868,669203,-0.890211864,0.90779661,-0.657161017,5.884576271,95.30169492,2489.251064,0.261705744,0.937168816,-0.680064478,5.906764361,94.42186401,2655.151712,,2023
"Cabrera, Edward",-1.383168142,0.850547619,-0.759176707,0.224489796,0.650831858,-0.625761905,1.344136546,0.142380952,-1.627734513,-1.636738095,-1.70435743,-1.772517007,6.229557522,6.301261905,6.181104418,6.150340136,92.93911504,84.57,96.23594378,88.2170068,1700.194643,2594.83693,2300.597586,2473.917241,665795,-1.283139535,0.897848837,-1.713372093,6.123895349,96.11686047,2234.337209,,,,,,,,2023
"Canning, Griffin",-1.355859729,1.004193548,-0.619876712,0.00786859,0.363506787,-0.606702509,1.308616438,-0.280208333,-1.221923077,-1.225340502,-0.98430137,-1.15911859,5.734117647,5.902437276,5.812972603,5.845705128,90.20271493,81.82759857,94.71,88.39230769,1809.54195,2405.759124,2138.774415,2728.448947,656288,-1.207777778,1.125555556,-1.064444444,5.86,95.05555556,2057.777778,,,,,,,,2023
"Cano, Yennier",-1.510390071,,-1.263666667,0.52028777,0.088510638,,0.595,0.031582734,-2.282907801,,-2.349666667,-2.475035971,5.637624113,,5.213333333,4.994172662,90.87411348,,96.51666667,87.51726619,1807.900709,,2226.9,2445.122302,666974,-1.485777385,-0.206890459,-2.305636042,5.324734982,96.30583039,2117.779964,,,,,,,,2023
"Carrasco, Carlos",-0.688905263,0.759591837,-0.453675889,0.317958478,0.066273684,-0.485714286,1.008181818,0.072491349,-1.483263158,-1.375306122,-1.38416996,-1.501972318,5.803852632,5.889251701,5.816719368,5.693529412,87.23515789,80.10136054,92.67490119,84.15259516,1367.234177,2699.564626,2216.00396,2474.834507,471911,-1.273109756,0.475487805,-1.407012195,5.777195122,91.58597561,2080.222222,0.051666667,0.633333333,-1.54,5.576666667,89.46666667,2445.666667,,2023
"Castillo, Luis",-1.4821,,-0.997498243,0.094366197,0.11268,,1.130252987,0.015267606,-2.56612,,-2.417034434,-2.541492958,4.89556,,5.197266339,5.022014085,88.3474,,96.26001405,85.67830986,1905.586345,,2286.739316,2346.553495,622491,-1.54315331,0.404111498,-2.499233449,5.090958188,95.85836237,2098.019332,,,,,,,,2023
"Castro, Miguel",-1.3999375,,,0.875809524,0.16625,,,0.154333333,-2.3689375,,,-2.477428571,5.092625,,,4.986857143,91.4425,,,83.8397619,1854.41875,,,2799.389423,612434,-1.458714953,0.379579439,-2.346985981,4.980093458,96.81004673,2152.824356,,,,,,,,2023
"Cease, Dylan",-0.579292929,0.296848485,-0.264247159,0.209285714,1.315959596,-1.31410101,1.565916193,0.161007937,-1.144040404,-1.331030303,-1.314694602,-1.58568254,6.065858586,6.134080808,6.273082386,6.045468254,74.5979798,80.22929293,95.56420455,86.2502381,1677.838384,2640.834343,2518.96091,2795.456349,656302,,,,,,,,,,,,,,2023
"Chapman, Aroldis",0.221944444,,0.388865979,-0.702130584,0.20375,,1.49228866,0.489553265,0.567083333,,0.586804124,0.515292096,6.013472222,,6.054515464,6.129896907,90.44722222,,99.00680412,88.09037801,1205.542857,,2417.385892,2306.141379,547973,1.045125,1.283375,0.4729375,6.110375,101.121875,2404.6875,,,,,,,,2023
"Chirinos, Yonny",-0.50877551,,-0.937916667,0.066473988,0.280087464,,1.157083333,0.563034682,-0.636793003,,-0.820416667,-0.85566474,6.741428571,,6.522083333,6.623872832,85.04052478,,92.94583333,88.8199422,1319.02924,,2140.333333,2224.75,630023,-1.426470588,0.596677266,-0.858171701,6.56036566,92.38616852,2029.9296,,,,,,,,2023
"Civale, Aaron",-1.404411765,0.90509165,-0.415447154,0.972566372,0.750882353,-1.331038697,1.52800813,0.152389381,-0.948529412,-0.383014257,-0.504674797,-0.339646018,6.158235294,6.443075356,6.340609756,6.309380531,85.22941176,78.10183299,91.84227642,82.4159292,2066.852941,2984.899177,2383.821138,2868.141593,650644,-1.161930295,1.079839142,-0.552573727,6.191715818,92.38230563,2270.819892,0.312276964,0.639480692,-0.541664447,6.382822903,87.67416778,2595.898802,,2023
"Clarke, Taylor",-1.268292683,,-0.41316129,0.559040404,0.521829268,,1.454419355,0.203619529,-1.316890244,,-1.049225806,-1.038602694,5.906280488,,6.127548387,6.102811448,89.06158537,,94.79935484,86.96700337,1582.896341,,2249.264516,2290.399323,664199,,,,,,,,,,,,,,2023
"Clase, Emmanuel",,,-0.464,0.658044693,,,1.046,0.117094972,,,-0.66,-0.633156425,,,6.014,5.985502793,,,98.48,91.12402235,,,2539.8,2585.529577,661403,,,,,,,0.318665786,0.814438573,-0.681994716,6.052179657,99.0667107,2637.249007,,2023
"Clevinger, Mike",-1.157740741,0.65125,-0.603936064,1.262167832,0.751407407,-1.3471875,1.451898102,-0.232325175,-1.498148148,-1.1609375,-1.640829171,-1.585804196,5.765740741,6.1203125,5.73954046,5.814667832,86.08888889,75.98125,94.33426573,79.41853147,1529.766667,2211.53125,2266.694306,2352.894737,605182,-1.142222222,1.208703704,-1.627407407,5.679074074,93.27407407,2142.351852,0.376432749,0.101695906,-1.561637427,5.874210526,84.96315789,2392.467836,,2023
"Cobb, Alex",-1.090731205,0.652389163,-0.548571429,0.915546875,0.162214212,-1.079408867,1.087142857,-0.276875,-2.168671473,-2.011970443,-1.985714286,-1.939375,5.794253347,5.825344828,5.772857143,5.760859375,89.52976313,83.60615764,95.81428571,86.2125,1565.171488,2668.335802,2140.142857,2623.048,502171,-1.337203219,0.580050302,-2.038118712,5.728430584,94.53812877,2084.749493,,,,,,,,2023
"Cole, Gerrit",-1.185879828,0.839318182,-0.697786084,0.393557833,0.843175966,-1.143838384,1.45226567,0.145300146,-2.03111588,-1.962121212,-1.970391029,-2.108550512,5.751630901,5.996616162,5.954117309,5.867862372,89.09098712,82.90934343,96.65520414,89.13265007,1580.828326,2782.909091,2412.007476,2542.308931,543037,,,,,,,0.233608696,0.902695652,-2.241043478,5.916130435,92.71608696,2511.252174,,2023
"Contreras, Roansy",-1.3075,0.844887218,-0.427864924,0.486534653,0.85,-1.110977444,1.378888889,-0.029089109,-0.91,-0.780902256,-0.84788671,-0.923881188,5.789772727,5.992706767,5.878366013,5.84639604,89.42045455,76.77669173,94.3130719,83.57782178,2039.954545,2627.548872,2352.501089,2551.673267,672710,,,,,,,,,,,,,,2023
"Corbin, Patrick",1.055614973,,0.695410822,-0.219785156,0.734545455,,1.147655311,0.011230469,2.21197861,,2.153647295,2.402460938,6.309037433,,6.393847695,6.258554688,81.15080214,,91.80440882,80.46347656,1563.362162,,2094.949799,2149.988224,571578,1.218250825,0.870594059,2.189438944,6.313052805,92.09636964,2038.909244,,,,,,,,2023
"Cortes, Nestor",1.207333333,,0.333201439,-1.304529412,0.353,,1.623381295,0.116294118,1.425666667,,0.860881295,1.879588235,5.550333333,,5.883399281,5.352529412,83.41,,91.60215827,76.95235294,1403.7,,2273.034234,2568.573964,641482,0.914,1.098,3.08,4.616,89.26,2240.8,-0.382703583,0.675960912,1.385960912,5.662247557,86.6286645,2399.723127,,2023
"Crawford, Kutter",-0.696687117,0.65816,-0.78817296,0.793444444,0.522822086,-1.08032,1.581485993,0.330518519,-1.274662577,-1.12004,-1.162594397,-1.229148148,5.924417178,6.01636,5.97816078,5.846555556,82.40429448,79.444,93.62484775,82.50555556,1026.962963,2236.518072,2488.40122,2290.067416,676710,,,,,,,0.364268908,0.761294118,-1.23112605,5.940588235,88.55428571,2422.479798,,2023
"Cruz, Fernando",-0.404452736,,-0.637639594,0.469607843,0.286144279,,1.384035533,0.177254902,-1.286567164,,-1.397944162,-1.569019608,6.013756219,,5.937106599,5.760196078,81.37835821,,94.29593909,83.33333333,872.5175,,2226.671756,2549.659574,518585,-1.138,1.34,-1.63,5.902,93.8,2188.4,0.366977612,0.692425373,-1.515410448,5.865335821,87.88768657,2418.220149,,2023
"Cuas, Jose",-1.326666667,,-0.980565217,0.393194888,-0.033958333,,0.793391304,-0.149265176,-4.264375,,-4.266391304,-4.214472843,4.061458333,,4.06726087,4.002460064,87.69166667,,92.29869565,82.48370607,1810.6875,,2375.478261,2597.118971,621016,-1.448547009,0.068888889,-4.225777778,4.049692308,92.72222222,2476.623917,,,,,,,,2023
"Curry, Xzavion",-0.954210526,0.789252874,-0.227196133,0.489090909,0.781754386,-0.996781609,1.528162983,0.13174397,-1.693333333,-1.537413793,-1.339820442,-1.669517625,5.986315789,6.008045977,6.090911602,6.003914657,87.67894737,75.09597701,92.52614108,85.05083488,1416.701754,2477.431034,2101.179806,2430.150278,675540,,,,,,,,,,,,,,2023
"Darvish, Yu",-0.58454023,0.896216216,-0.550054201,0.9634125,0.384885057,-1.145907336,1.445501355,-0.05555,-2.022701149,-1.825135135,-2.060081301,-2.177625,5.563678161,5.56042471,5.525203252,5.458825,89.13793103,76.28571429,94.69376694,83.988625,1448.33526,2716.301158,2405.650407,2809.72522,506433,-1.218910412,0.845859564,-2.135786925,5.420387409,94.28716707,2272.368039,0.177326733,0.782574257,-2.127574257,5.49480198,90.87871287,2602.90099,,2023
"Davies, Zach",-1.225336927,0.774301075,-1.02620178,0.6235,0.577708895,-0.789784946,1.198130564,0.052,-1.83393531,-1.760860215,-1.951661721,-2.23775,5.543854447,5.679354839,5.460979228,5.511,80.68733154,77.0516129,89.2620178,80.7825,1769.386486,2647.516129,2208.172107,2440.775,605200,-1.378172485,0.77301848,-1.752566735,5.497679671,89.62464066,2112.811088,-0.213609467,0.950236686,-1.872840237,5.506863905,87.46449704,2243.869822,,2023
"De Los Santos, Enyel",-1.416,,-0.955488959,0.191347962,0.605368421,,1.090252366,0.045109718,-2.040210526,,-2.012665615,-2.093605016,5.485368421,,5.422318612,5.408589342,87.80421053,,95.62902208,84.08401254,1895.2,,2265.987362,2186.523511,660853,,,,,,,,,,,,,,2023
"DeSclafani, Anthony",-1.295,0.812531646,-0.857253886,0.331743516,0.292171053,-0.453670886,1.312176166,0.536757925,-2.125,-1.986075949,-1.837253886,-2.023991354,5.314473684,5.410126582,5.617150259,5.493472622,86.43486842,82.23797468,93.21554404,87.37925072,1577.409396,2075.303797,2259.962766,2158.658718,543101,-1.338190255,0.85800464,-1.833851508,5.597238979,93.10208817,2127.429929,,,,,,,,2023
"Detmers, Reid",1.058428571,-0.953227723,0.916028495,-0.125523466,0.668071429,-1.234792079,1.309946572,0.216101083,1.360571429,1.311742574,1.413481745,1.39022864,6.052714286,6.259584158,5.992822796,6.053477738,84.86785714,74.71524752,94.31561106,88.71684717,1493.178571,2414.091089,2094.618962,2091.97343,672282,,,,,,,,,,,,,,2023
"Díaz, Alexis",,,-0.787087034,0.339949833,,,1.10964476,0.198996656,,,-2.332042629,-2.380668896,,,4.582664298,4.653461538,,,94.54422735,87.53394649,,,2546.511545,2646.472362,664747,,,,,,,,,,,,,,2023
"Doval, Camilo",,,,0.241868932,,,,0.190873786,,,,-1.597402913,,,,5.402427184,,,,88.87427184,,,,2465.368812,666808,-1.050730994,0.242982456,-1.769619883,5.251929825,97.95467836,2397.865103,-0.637369792,1.098411458,-1.715260417,5.348125,99.75026042,2520.587927,,2023
"Dunning, Dane",-1.409643705,0.874488189,-0.508390805,0.246968254,0.412256532,-1.228031496,0.974482759,-0.115968254,-2.519287411,-2.437480315,-2.390114943,-2.413761905,5.423847981,5.533228346,5.508390805,5.48484127,85.67030879,77.72755906,90.5137931,82.10047619,1774.852381,2172.527559,2134.674419,2360.9,641540,-1.173034714,0.64818589,-2.445879059,5.421030235,90.96483763,2055.328475,0.093643123,0.837918216,-2.456189591,5.471189591,88.91022305,2190.397004,,2023
"Duran, Jhoan",-1.011726619,0.306702128,-0.893260394,,0.236115108,-0.740390071,1.144573304,,-2.203633094,-2.116950355,-2.090415755,,5.997913669,6.09893617,6.086039387,,98.35611511,87.70602837,101.8045952,,1718.281588,2697.067376,2097.71116,,661395,,,,,,,,,,,,,,2023
"Eflin, Zach",-1.313816794,0.959033675,-0.651446541,1.344220183,0.394274809,-0.614641288,1.175849057,0.040642202,-2.287099237,-2.216193265,-2.054402516,-2.273119266,5.967175573,6.041522694,5.901949686,5.961743119,86.4259542,79.06515373,92.90314465,79.94678899,1614.523077,2502.325513,2218.044025,2466.623853,621107,-1.391919806,0.498456865,-2.209671932,5.840437424,92.24349939,2099.608273,0.203035714,0.710595238,-2.246294643,5.895193452,88.4702381,2235.64881,,2023
"Elder, Bryce",-0.93285347,,-0.329047619,-0.010188679,0.277994859,,1.247989418,-0.143028798,-1.184678663,,-1.125079365,-1.065630586,6.498354756,,6.530767196,6.530168818,84.98971722,,90.72301587,82.74121152,2069.794344,,2124.068783,2414.167498,693821,-1.103581395,0.693711628,-1.190772093,6.499776744,89.47386047,1970.087523,,,,,,,,2023
"Eovaldi, Nathan",-1.119805511,0.765548173,-1.039204819,0.564222222,0.130648298,-0.717242525,1.141433735,0.096777778,-2.405964344,-2.244717608,-2.46113253,-2.305111111,5.580032415,5.698405316,5.406301205,5.617222222,87.8897893,75.96877076,95.1439759,83.87333333,1641.05082,1955.523333,2168.067961,2144.533333,543135,,,,,,,0.046717557,0.838625954,-2.420966921,5.521246819,90.58880407,2324.828205,,2023
"Erceg, Lucas",-1.408755365,,-0.736215278,0.04791411,0.583776824,,1.221319444,-0.069693252,-2.201716738,,-2.010173611,-2.043067485,6.032618026,,6.186527778,6.151595092,90.26909871,,97.93993056,86.29386503,1921.931034,,2103.861111,1956.644172,668674,-1.280363636,0.915727273,-1.959393939,6.190818182,98.01757576,1851.960245,0.220769231,0.395128205,-2.004871795,6.141282051,91.11538462,2094.461538,,2023
