mlbAM_ID,Year,player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SL_release_spin_rate,SI_pfx_x,SI_pfx_z,SI_release_pos_x,SI_release_pos_z,SI_release_speed,SI_release_spin_rate,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,Stf+ FF,Stf+ SI,Stf+ FC,Stf+ SL,Stf+ CH,Stf+ CU,fg_ID
672578,2021,"Hernández, Carlos",-0.791777778,0.488421053,-0.6158625,0.307811159,0.846518519,-0.801842105,1.4308125,0.08472103,-0.875703704,-0.761315789,-0.865025,-0.86248927,5.927407407,6.024022556,5.9535875,5.861030043,86.48814815,81.77518797,97.16075,85.31845494,1260.792593,2398.887218,2372.255319,2042.857759,,,,,,,,,,,,,116.0,111.0,,121.0,94.0,116.0,22713
676051,2021,"Heuer, Codi",-1.328847926,,-1.201952462,0.22563786,0.726497696,,1.11188455,0.45617284,-1.890230415,,-1.877300509,-1.949259259,5.573087558,,5.713412564,5.560411523,87.24009217,,95.85415959,87.34403292,2267.437788,,2365.811545,2078.802469,,,,,,,,,,,,,96.0,,,93.0,108.0,,23293
448179,2021,"Hill, Rich",1.129054054,-1.624504792,0.769039116,-1.87300578,0.911216216,-1.026155485,1.610153061,0.046242775,1.901891892,1.71170394,1.481853741,2.454450867,5.681081081,5.757614483,5.976428571,4.486820809,80.88648649,71.76975506,88.12857143,69.64277457,1671.567568,2714.136315,2338.822979,2594.34104,1.397540984,0.68442623,2.531967213,4.538852459,84.80655738,2215.35,-0.144782609,0.848115942,1.743188406,5.756376812,83.6942029,2426.043478,103.0,111.0,87.0,60.0,88.0,113.0,4806
656546,2021,"Hoffman, Jeff",-1.136121212,0.775102041,-0.866745407,0.518531469,0.621151515,-1.118979592,1.526692913,-0.310034965,-1.631272727,-1.499727891,-1.552650919,-1.684370629,6.185333333,6.231428571,6.260787402,6.173286713,85.8569697,77.52312925,94.27322835,82.01923077,1431.357576,2490.748299,2467.444737,2561.517483,,,,,,,,,,,,,109.0,,,102.0,92.0,90.0,17432
605280,2021,"Holmes, Clay",,0.6244,-0.39,0.210289389,,-1.1294,1.15,-0.131511254,,-0.984733333,-0.95,-0.951832797,,6.399,6.41,6.454405145,,82.65733333,96.0,87.7221865,,2662.926667,2343.0,2460.677419,-1.268927492,0.485483384,-1.015770393,6.405679758,96.04501511,2214.429652,,,,,,,109.0,127.0,,124.0,,122.0,13649
656557,2021,"Houck, Tanner",-1.092823529,,-0.527110609,1.131502347,0.262352941,,0.652708804,0.071032864,-2.913058824,,-2.895688488,-2.985328638,5.362117647,,5.210699774,5.383192488,85.76,,94.47426637,84.3685446,1589.164706,,2099.30839,2550.668235,-1.221179487,-0.062358974,-2.90174359,5.382153846,93.15282051,2085.945355,,,,,,,92.0,99.0,,127.0,84.0,,19879
605288,2021,"Houser, Adrian",-1.333448276,0.449733728,-0.698101266,0.482923977,0.609501916,-1.070295858,1.292088608,0.259298246,-1.439157088,-1.126035503,-1.155632911,-1.335087719,5.972873563,6.130443787,6.230443038,5.991052632,87.71072797,80.02840237,94.06613924,83.96374269,2065.908046,1854.778107,2177.218354,2165.288235,-1.329439179,0.648586098,-1.351508689,5.956437599,93.57101106,2036.577197,,,,,,,77.0,99.0,,94.0,77.0,73.0,12718
628452,2021,"Iglesias, Raisel",-1.429885057,,-0.815864865,0.730766871,0.308045977,,1.354756757,0.322392638,-1.926934866,,-1.694540541,-1.938895706,5.462183908,,5.669189189,5.504601227,89.39195402,,96.30837838,85.10184049,1941.094118,,2351.411924,2580.213622,-1.268431373,0.993529412,-2.525686275,5.161764706,96.69901961,2375.588235,,,,,,,115.0,115.0,,128.0,107.0,,17130
608344,2021,"Irvin, Cole",1.066366723,-0.326404494,0.681232751,-0.208211587,0.752139219,-0.470898876,1.381306348,0.140579345,1.766112054,1.566067416,1.579457222,1.807758186,6.187962649,6.365168539,6.308785649,6.157707809,84.24380306,76.94269663,90.75418583,82.99269521,1584.47708,2055.808989,1956.431734,2008.351899,1.190193798,1.046027132,1.623972868,6.308914729,90.46627907,1888.122807,0.1075,1.47,1.3125,6.3425,90.65,1799.0,73.0,79.0,,90.0,80.0,77.0,19244
592426,2021,"Jackson, Luke",,0.442686567,-0.598191489,0.10759633,,-1.010746269,1.464707447,-0.456183486,,-2.522313433,-2.07037234,-2.425743119,,6.441641791,6.465053191,6.343027523,,84.06716418,95.79734043,87.58220183,,2423.447761,2208.237333,2319.155963,,,,,,,,,,,,,111.0,,,129.0,,109.0,11752
445276,2021,"Jansen, Kenley",,,,0.503818182,,,,-0.525212121,,,,-1.586666667,,,,6.371636364,,,,81.9769697,,,,2448.288344,-0.572421053,1.592350877,-1.313929825,6.344877193,93.8954386,2340.414035,0.616602254,1.444396135,-1.495845411,6.414911433,92.50466989,2677.360709,,136.0,141.0,105.0,,,3096
664299,2021,"Javier, Cristian",-1.304190476,1.161870504,-0.660122066,0.892194617,0.76752381,-0.844820144,1.496084507,0.387018634,-1.767904762,-1.612158273,-1.515051643,-1.651345756,5.468761905,5.622661871,5.602647887,5.63552795,86.57238095,75.88705036,93.537277,81.03850932,1981.209524,2927.906475,2340.612476,2538.945946,,,,,,,,,,,,,103.0,,,118.0,85.0,96.0,17606
643377,2021,"Jax, Griffin",-1.186410256,0.47512,-1.005890625,0.925737327,0.646205128,-1.126,1.337484375,-0.162926267,-0.650666667,-0.39128,-0.728421875,-0.690714286,5.654205128,5.81896,5.633953125,5.614746544,85.60615385,79.8328,92.6190625,83.30138249,1636.292308,2712.576,2307.010938,2807.672811,,,,,,,,,,,,,85.0,,,111.0,74.0,94.0,20253
572955,2021,"Johnson, Pierce",,0.914368794,-0.933382353,,,-0.41012766,1.353117647,,,-1.800156028,-1.804088235,,,6.098241135,6.039529412,,,84.29929078,95.47735294,,,2885.910638,2231.418879,,,,,,,,,,,,,,101.0,,,,,132.0,13435
621076,2021,"Kaprielian, James",-0.798864353,0.56695122,-0.705509822,0.069346591,0.206750789,-0.525243902,1.274415341,0.385227273,-2.602996845,-2.411097561,-2.497923293,-2.7221875,5.968643533,6.152073171,6.005135641,5.835454545,83.75236593,77.97378049,93.00982226,85.27556818,1291.044304,2442.932927,2034.724977,2273.894886,-1.420081967,0.812540984,-2.543360656,5.889590164,92.35737705,1983.368852,,,,,,,82.0,100.0,,100.0,83.0,91.0,18331
675916,2021,"Karinchak, James",,-0.078674699,-0.422112069,,,-0.695843373,1.458649425,,,-0.260249221,-0.357390671,,,6.506386293,6.480655977,,,83.21987952,95.88304598,,,2295.46875,2308.517493,,,,,,,,,,,,,,105.0,,,,,117.0,20151
641745,2021,"Keller, Brad",-1.04109589,,0.084302158,0.505,0.780068493,,1.16457554,-0.328276284,-1.430273973,,-1.417697842,-1.385232274,6.352191781,,6.355913669,6.389645477,90.0239726,,94.15913669,86.13251834,1998.39726,,2322.396226,2581.826193,-0.899230769,0.789274311,-1.362946299,6.356792453,93.66545718,2180.809038,,,,,,,93.0,84.0,,121.0,65.0,,15734
656605,2021,"Keller, Mitch",-1.154204545,0.795111111,-0.550986717,,0.71375,-1.210222222,1.307779886,,-1.633977273,-1.512111111,-1.704278937,,6.292727273,6.274444444,6.19300759,,89.84545455,78.54666667,93.78918406,,1646.977011,2616.33829,2354.071157,,,,,,,,0.266636771,0.041524664,-1.557219731,6.284573991,86.08318386,2370.450673,81.0,,,117.0,91.0,90.0,17594
518876,2021,"Kelly, Merrill",-1.273341232,0.761347032,-0.599935484,,0.482322275,-0.817853881,1.309574194,,-1.666753555,-1.645799087,-1.713935484,,5.676895735,5.765319635,5.556606452,,87.23317536,81.28675799,91.74503226,,1969.386256,2563.568493,2358.647742,,-1.273266219,0.734026846,-1.6301566,5.601655481,91.63288591,2241.653933,-0.141778426,1.070874636,-1.7703207,5.550845481,90.83206997,2320.664723,85.0,88.0,87.0,,89.0,114.0,11156
477132,2021,"Kershaw, Clayton",1.082727273,-0.398571429,-0.043554217,-0.393717949,1.305454545,-1.273626374,1.611671687,0.680582751,1.790909091,1.178608059,1.525,1.514032634,6.067272727,6.382307692,6.19438253,6.232494172,87.04545455,74.23992674,90.62981928,87.07202797,2163.272727,2535.468864,2505.660633,2653.933489,,,,,,,,,,,,,112.0,,,119.0,18.0,110.0,2036
572971,2021,"Keuchel, Dallas",1.226623877,,0.431206897,-0.563489583,0.432913992,,1.212241379,0.0434375,1.313992298,,1.217758621,1.427239583,6.078510911,,6.245172414,6.005729167,79.55468549,,89.04310345,77.81875,1629.956354,,2209.827586,2373.697917,1.22124879,0.436660213,1.437231365,6.037221684,87.7517909,1984.559223,-0.143057229,0.657756024,1.275572289,6.128855422,85.14096386,2212.683258,74.0,68.0,91.0,75.0,83.0,,9434
579328,2021,"Kikuchi, Yusei",0.88732342,,0.847297593,-0.218243802,0.447286245,,1.357724289,-0.243471074,1.885910781,,2.358008753,1.939483471,5.832639405,,5.594737418,5.82107438,86.24349442,,95.11925602,82.46384298,1452.026022,,2213.102845,2403.721074,,,,,,,0.002225951,0.793176734,2.365123043,5.599619687,91.31901566,2301.388143,114.0,,96.0,117.0,93.0,,20633
547942,2021,"Kim, Kwang Hyun",0.937333333,-0.503101266,0.06002736,-0.436065574,1.076761905,-0.77778481,1.30374829,0.34657228,1.621047619,1.509493671,1.534760602,1.627704918,5.865,6.005632911,5.849261286,5.822160954,80.41190476,69.62658228,89.11545828,83.53576751,1603.666667,2141.835443,2131.909465,2113.767616,0.682142857,1.37,1.526428571,5.827857143,88.98571429,2076.571429,,,,,,,79.0,80.0,,91.0,73.0,90.0,27458
518886,2021,"Kimbrel, Craig",,0.867581047,-0.85625641,,,-0.476134663,1.220290598,,,-2.89117207,-2.949982906,,,4.919276808,4.779794872,,,86.0765586,96.5174359,,,2557.793017,2301.417094,,,,,,,,,,,,,,119.0,,,,,127.0,6655
650633,2021,"King, Michael",-1.487142857,0.636666667,-0.807191011,1.479902913,0.62984127,-0.593333333,1.355168539,0.153495146,-2.64984127,-2.47,-2.505505618,-2.622621359,5.236428571,5.47,5.628314607,5.374757282,84.89920635,80.53333333,95.2258427,79.76504854,2115.793651,2470.333333,2382.662921,2673.336634,-1.457869159,0.700242991,-2.573700935,5.452504673,93.8788785,2290.035514,0.266928105,0.505751634,-2.62,5.434640523,87.96666667,2405.065359,118.0,105.0,,89.0,86.0,117.0,19853
641755,2021,"Kinley, Tyler",-0.917391304,0.272,-0.326077236,0.061510067,0.973043478,-0.602,1.379085366,0.469244966,-0.71173913,-0.49,-0.626829268,-0.677852349,6.556304348,6.58,6.678556911,6.63704698,87.39565217,86.0,95.92073171,90.28053691,1722.456522,2769.4,2376.459016,2619.397976,-0.836666667,1.283333333,-0.746666667,6.55,95.83333333,2687.333333,,,,,,,76.0,,,127.0,107.0,,18297
446372,2021,"Kluber, Corey",-1.135597826,1.408880407,-0.445409836,,0.405108696,0.02043257,1.269344262,,-1.85375,-1.869541985,-1.94852459,,5.249891304,5.318600509,5.184590164,,84.66847826,81.92366412,89.87540984,,1637.788043,2505.767857,2262.491803,,-1.294642857,0.714583333,-1.873065476,5.225625,90.73065476,2112.701807,0.312857143,0.622554945,-1.918489011,5.247774725,87.62472527,2453.878788,90.0,93.0,111.0,,76.0,132.0,2429
656629,2021,"Kopech, Michael",-1.218965517,0.807692308,-0.818044077,0.768592814,0.762758621,-0.593333333,1.541955923,-0.065688623,-2.35862069,-2.191025641,-2.064655647,-2.288922156,5.555517241,5.915384615,5.830661157,5.687784431,89.7,78.71282051,97.28911846,84.11047904,1834.035714,2484.692308,2584.776552,2464.525526,,,,,,,,,,,,,135.0,,,118.0,77.0,107.0,17282
641771,2021,"Kuhl, Chad",-1.192258065,0.885341615,-0.841589041,0.303957704,0.431129032,-0.810496894,1.150356164,0.239471299,-2.238225806,-2.116459627,-2.030712329,-2.17102719,5.471774194,5.671801242,5.643753425,5.642522659,88.34032258,80.50745342,94.23041096,88.17613293,1599.596774,2679.740506,2108.426997,2398.635401,-1.300967742,0.836182796,-2.096935484,5.593010753,94.12903226,2028.672131,,,,,,,88.0,97.0,,112.0,72.0,113.0,14975
641778,2021,"Lauer, Eric",1.178823529,-0.431232394,0.859708625,-0.124872881,0.668552036,-0.538873239,1.424009324,0.528516949,1.922262443,1.807007042,1.712331002,1.651059322,5.784298643,5.978732394,5.987062937,5.893771186,86.61402715,78.86056338,92.55955711,87.35889831,1481.309179,2448.597826,2256.222491,2240.84322,,,,,,,0.338739496,1.021596639,2.004285714,5.932240896,90.31260504,2344.349254,94.0,,81.0,102.0,75.0,97.0,19316
452657,2021,"Lester, Jon",0.907569444,-0.854228856,0.416387009,,0.561990741,-0.479651741,1.230419486,,2.421134259,2.452189055,2.481150203,,5.867939815,6.009253731,5.811691475,,81.32685185,72.61890547,88.65669824,,1737.199074,2437.278607,2171.807848,,1.022035176,0.530100503,2.391859296,5.811683417,87.5718593,2041.776382,-0.148081967,0.881688525,2.524868852,5.83152459,86.42622951,2304.590164,82.0,84.0,97.0,,74.0,75.0,4930
642528,2021,"Loáisiga, Jonathan",-1.3226,0.992352941,-0.726904762,0.616153846,0.9419,0.165565611,1.412857143,0.579230769,-1.97035,-2.024117647,-2.24047619,-2.071923077,5.7367,5.682941176,5.517857143,5.594230769,89.978,86.73665158,97.83809524,90.08846154,1930.955,2645.692308,2433.166667,2565.846154,-1.3,0.98135906,-2.058724832,5.546996644,98.31728188,2345.884228,,,,,,,136.0,129.0,,139.0,93.0,133.0,19753
605347,2021,"López, Jorge",-1.232449664,0.655302144,-0.792083333,0.129262295,0.532416107,-0.92337232,1.261052632,0.423032787,-1.881275168,-1.882612086,-1.758070175,-1.996639344,5.778221477,5.881676413,5.80504386,5.80795082,88.49463087,81.92241715,95.2627193,85.87704918,1614.100671,2378.175439,1977.184211,2231.311475,-1.340579151,0.868867439,-1.875611326,5.775624196,95.3002574,1967.362113,,,,,,,90.0,103.0,,109.0,80.0,113.0,14527
641154,2021,"López, Pablo",-1.453701657,1.0460625,-0.581754717,,0.252228361,-0.45775,1.145301887,,-2.198360958,-2.065875,-2.178811321,,5.458305709,5.593625,5.428,,87.98766114,80.18125,94.06113208,,1948.54059,2487.26875,2120.677358,,-1.324691943,0.564739336,-2.166018957,5.511327014,93.67298578,1985.161137,-0.1724,0.759066667,-2.117288889,5.512177778,91.62044444,2198.897778,95.0,102.0,89.0,,92.0,100.0,17085
476595,2021,"Luetge, Lucas",,-1.03037037,0.1,-0.765409253,,-1.283968254,0.9,-0.149857651,,0.294074074,0.7,0.653558719,,6.258148148,6.2,6.011779359,,74.5031746,90.3,81.3252669,,2657.555556,2556.0,2788.65,,,,,,,-0.400805195,0.617883117,0.406181818,6.200376623,88.33974026,2553.567885,63.0,,98.0,106.0,,144.0,8337
666200,2021,"Luzardo, Jesús",1.359626437,,1.105328597,0.015180723,0.634109195,,1.267815275,0.192048193,2.390574713,,2.165204263,2.189016064,5.701206897,,5.964689165,5.811927711,86.57528736,,95.69253996,83.41064257,1877.697674,,2260.563734,2230.929577,1.379748428,1.077264151,2.225754717,5.933993711,95.06886792,2232.364516,,,,,,,102.0,89.0,,,86.0,95.0,19959
543475,2021,"Lyles, Jordan",-1.137916667,0.574553903,-0.583270548,0.843838384,0.770555556,-1.215762082,1.504794521,0.018138528,-1.039351852,-0.83027881,-0.880984589,-1.009134199,6.080509259,6.160724907,6.129023973,6.03033189,86.3875,80.27639405,93.0375,83.32251082,1595.430556,2618.891791,2277.718081,2663.719068,-1.112593985,1.025037594,-0.866052632,6.016654135,91.64736842,2199.575188,0.469277108,0.113975904,-0.712048193,6.12,86.29518072,2540.783133,85.0,90.0,88.0,102.0,89.0,106.0,7593
663738,2021,"Lynch IV, Daniel",1.06302439,-0.010588235,0.608172888,-0.016138889,1.00697561,-0.317941176,1.265776031,0.109166667,1.131658537,0.753823529,0.906620825,1.068277778,6.016097561,6.430294118,6.08324165,5.986583333,84.67170732,77.43529412,93.80943026,85.20583333,1719.77561,1873.676471,2111.821218,2056.097493,1.142147651,1.084161074,1.099328859,5.959395973,93.20469799,2069.85906,,,,,,,73.0,92.0,,106.0,75.0,92.0,21537
458681,2021,"Lynn, Lance",-1.128017241,0.545657895,-0.502254995,,0.546724138,-0.370921053,1.244957184,,-3.110948276,-3.161315789,-3.069400571,,5.499827586,5.546710526,5.62056137,,87.15344828,82.125,93.9885823,,1775.905172,2472.723684,2407.065652,,-1.071505155,0.523030928,-3.096886598,5.551938144,92.38061856,2228.233954,0.226064516,0.403703226,-3.178554839,5.532051613,88.67251613,2538.189677,107.0,99.0,106.0,,79.0,100.0,2520
628317,2021,"Maeda, Kenta",-1.035920792,0.91515625,-0.650847826,0.436625767,0.11390099,-1.0321875,1.319456522,0.435030675,-2.262574257,-1.98921875,-2.28676087,-2.284754601,5.929584158,6.14703125,5.869717391,5.823696319,84.22158416,75.2078125,90.57130435,82.09217791,1454.522772,2620.453125,2263.504348,2515.061538,-1.311914894,0.728617021,-2.240319149,5.874680851,89.92340426,2213.829787,,,,,,,81.0,86.0,,106.0,120.0,89.0,18498
641816,2021,"Mahle, Tyler",-1.21108055,,-1.006261075,0.243218527,0.688742633,,1.428812758,0.563598575,-1.868506876,,-1.774282339,-1.892458432,5.468192534,,5.595558181,5.496294537,86.45088409,,94.03821618,86.72494062,1841.857988,,2336.324069,2535.23178,,,,,,,0.172105263,0.699539474,-1.883947368,5.364078947,86.59605263,2431.546053,111.0,,,97.0,99.0,,16358
640455,2021,"Manaea, Sean",1.016772853,-1.242380952,0.66,-0.365762332,0.552285319,0.093809524,1.124347826,0.230874439,3.206606648,3.792857143,3.153478261,3.342511211,5.874224377,5.565238095,5.589130435,5.642825112,84.51551247,78.16190476,92.06521739,82.77242152,1372.034868,2109.095238,1957.0,2005.831839,1.154485294,1.023042986,3.332002262,5.563071267,92.13274887,1996.576858,,,,,,,,102.0,,,91.0,93.0,15873
666159,2021,"Manning, Matt",-0.973259669,0.694625,-0.232333901,0.498935185,0.826574586,-0.91725,1.397155026,0.183425926,-2.038508287,-1.8429375,-1.905638842,-1.882962963,5.909834254,6.0958125,5.900868825,5.990138889,87.52265193,78.613125,93.51465077,85.37638889,1394.071823,2294.675,2053.517888,2144.189815,-0.827581227,1.245234657,-1.849891697,5.937833935,93.71407942,1934.212996,,,,,,,94.0,82.0,,99.0,74.0,92.0,20369
666201,2021,"Manoah, Alek",-1.088843931,,-0.417264574,1.2925,0.593410405,,1.314200299,0.006035156,-2.585086705,,-2.616233184,-2.744316406,5.778901734,,5.871165919,5.753242188,86.83526012,,93.68295964,81.07636719,1976.0,,2348.767964,2245.572266,-1.176211813,0.79592668,-2.597433809,5.862586558,92.84623218,2173.712831,,,,,,,102.0,97.0,,113.0,68.0,,26410
608566,2021,"Márquez, Germán",-0.903448276,0.334792899,-0.503955871,0.128064085,0.622241379,-0.247869822,0.962269504,0.122176235,-1.975,-1.698698225,-1.83858156,-1.906128171,6.226034483,6.294930966,6.109251379,6.016635514,86.05344828,85.18678501,94.81205674,86.24793057,1669.684211,2682.782609,2077.90751,2419.863454,-1.041121951,0.762,-1.717902439,6.16102439,94.02341463,2056.814634,,,,,,,75.0,72.0,,105.0,63.0,134.0,15038
593372,2021,"Martinez, Carlos",-1.223468208,0.844285714,-0.734119318,0.943184932,-0.14867052,-0.077857143,1.0134375,0.111061644,-2.114508671,-2.026428571,-1.872159091,-2.043321918,5.246300578,5.637142857,5.249630682,5.320273973,84.84508671,78.27142857,93.41051136,82.49794521,1858.087209,1949.785714,2051.581197,2060.061856,-1.337344633,0.243785311,-2.07559322,5.094519774,91.30056497,1945.602273,-0.116373626,0.762857143,-2.047032967,5.214139194,90.58717949,2171.290441,74.0,70.0,93.0,98.0,103.0,67.0,11682
664208,2021,"Maton, Phil",,1.580316901,0.063344887,1.288640351,,-0.796584507,1.106620451,-0.402192982,,-1.909647887,-1.742720971,-1.980482456,,5.324366197,5.381854419,5.27495614,,76.025,91.53327556,82.07631579,,2990.633803,2486.514731,2839.960526,,,,,,,0.529529412,0.185294118,-1.720352941,5.334823529,88.02941176,2550.105882,95.0,,82.0,111.0,,95.0,18064
571927,2021,"Matz, Steven",1.328344482,-1.105976471,,0.080582524,0.272324415,-0.7608,,0.469951456,1.930602007,1.791270588,,1.855631068,5.677625418,5.804894118,,5.717524272,85.05100334,77.648,,88.87572816,2259.889632,2335.757647,,2079.292683,1.253275602,1.02501506,1.913253012,5.815813253,94.47243976,2184.403165,,,,,,,,94.0,,94.0,103.0,110.0,13361
554431,2021,"Matzek, Tyler",,-0.73037037,0.405737052,-0.548245614,,-1.196296296,1.497436919,-0.547964912,,1.843333333,1.843439575,1.858807018,,6.29962963,6.25436919,6.20154386,,80.82962963,96.02788845,84.74315789,,2937.481481,2435.24834,2891.390845,,,,,,,,,,,,,123.0,,,108.0,,96.0,10058
543507,2021,"May, Trevor",-0.878235294,,-0.518885587,0.417226277,1.182058824,,1.48191679,-0.331167883,-0.944235294,,-0.990713224,-1.131094891,5.922588235,,5.752986627,5.711751825,86.95647059,,96.51263001,84.00182482,1721.029412,,2368.533432,2502.937956,,,,,,,,,,,,,123.0,,,104.0,74.0,,6398
594577,2021,"Mayers, Mike",-1.41,0.38,-0.949273504,0.246879795,0.775,0.2,1.37465812,0.066189258,-2.27,-3.03,-2.148076923,-2.291227621,5.585,6.02,5.664252137,5.755063939,87.65,76.7,94.52628205,85.09258312,1511.0,2166.0,2347.741935,2140.124031,,,,,,,-0.105053476,0.984385027,-2.37342246,5.717245989,91.17700535,2323.710456,111.0,,91.0,104.0,,84.0,15451
663556,2021,"McClanahan, Shane",1.300127389,-0.50354232,0.873516896,-0.316907216,0.926942675,-0.894952978,1.357934919,0.168232695,0.922292994,0.702789969,0.679461827,0.825905744,6.084649682,6.226081505,6.307158949,6.15730486,89.16050955,82.50250784,96.39949937,89.14889543,1725.401274,2653.388715,2255.7597,2399.551775,,,,,,,,,,,,,98.0,,,132.0,86.0,137.0,21483
621121,2021,"McCullers Jr., Lance",-1.436396867,0.990590778,,1.140291262,-0.022036554,-0.86685879,,0.380832178,-1.753237598,-1.707118156,,-1.714479889,5.220391645,5.298256484,,5.14149792,85.80339426,84.15619597,,85.98668516,1681.798429,2922.919075,,2797.290278,-1.139272919,0.510389884,-1.528651212,5.353540569,93.92444679,2114.53903,0.244878049,0.488780488,-1.675609756,5.356097561,89.75365854,2537.560976,,83.0,93.0,142.0,80.0,115.0,14120
663474,2021,"McKenzie, Triston",-0.8544,0.509213483,-0.283675987,0.41010582,1.254,-0.738707865,1.648330592,0.418915344,-1.986,-2.056994382,-1.766751645,-1.991402116,6.19,6.232275281,6.302319079,6.238439153,86.028,79.3497191,92.08182566,86.38015873,1621.88,2146.741573,2255.699013,2161.87037,,,,,,,,,,,,,102.0,,,104.0,57.0,110.0,18000
607644,2021,"Means, John",1.07,-1.091230366,0.555761649,-0.287538462,1.413795276,-0.58026178,1.673467742,0.754358974,0.55480315,0.641937173,0.30875448,0.574410256,6.477370079,6.487408377,6.56046595,6.453384615,83.39417323,78.02774869,92.79336918,86.33794872,2255.502362,2277.559055,2399.106631,2325.927835,,,,,,,,,,,,,113.0,,,102.0,117.0,111.0,16269
656731,2021,"Megill, Tylor",-1.101538462,0.273636364,-0.786759777,0.194551724,0.717476923,-0.740454545,1.350201117,0.25,-1.474492308,-1.301818182,-1.406134078,-1.377965517,5.652184615,5.922045455,5.771441341,5.806931034,85.44123077,79.73863636,94.58916201,85.71206897,1495.790769,2174.022727,2153.418994,2126.727586,,,,,,,,,,,,,98.0,,,93.0,93.0,94.0,21318
453343,2021,"Melancon, Mark",,0.331763085,-0.741333333,,,-1.21046832,1.056333333,,,-2.532672176,-2.739333333,,,6.394242424,6.373333333,,,82.24517906,91.71333333,,,2599.082645,2248.8,,,,,,,,0.078378788,0.876257576,-2.6765,6.3795,91.96545455,2255.186646,74.0,,95.0,,,131.0,4264
489119,2021,"Miley, Wade",1.229674682,-0.883333333,0.232464455,-0.973432836,0.567553041,-0.727444444,1.387488152,0.329850746,2.046874116,1.838222222,1.518696682,2.145522388,6.183833098,6.331111111,6.479075829,6.033134328,81.90452617,74.70777778,89.86350711,79.19477612,1806.502158,2390.944444,2239.118483,2309.798507,1.144193548,1.024193548,1.914193548,6.272258065,88.68387097,2025.0,-0.331077051,0.576106048,1.676362883,6.453736537,85.38740679,2276.406146,83.0,85.0,109.0,106.0,94.0,77.0,8779
621219,2021,"Mills, Alec",-1.24595092,1.044405941,-0.779161677,1.383237705,0.339355828,-0.888316832,1.170239521,-0.299467213,-3.131380368,-3.081435644,-3.200419162,-3.188401639,5.673496933,5.862970297,5.783203593,5.688565574,79.08773006,65.8480198,88.73413174,76.63647541,1745.693252,2317.247525,2166.630631,2528.065574,-1.346638554,0.629939759,-3.184349398,5.727855422,89.08060241,2156.72343,,,,,,,79.0,87.0,,83.0,75.0,75.0,13834
501985,2021,"Minor, Mike",1.40040856,-0.582189781,0.160080142,-0.441012216,0.971264591,-1.017469586,1.22254675,0.155183246,0.834163424,0.634793187,0.809118433,0.815008726,5.978929961,6.146982968,5.988147818,5.986020942,85.21050584,80.43649635,90.92119323,85.60279232,2237.437743,2493.10219,2544.03581,2722.994746,,,,,,,,,,,,,83.0,,,95.0,112.0,93.0,10021
663554,2021,"Mize, Casey",-1.004358974,0.808917197,-0.763072464,0.317224736,0.032948718,-0.822420382,1.314101449,0.166334842,-1.945160256,-2.094713376,-1.75273913,-2.234977376,5.478974359,5.534394904,5.652101449,5.345942685,85.8474359,81.27452229,93.86782609,85.9306184,1102.567308,2197.038462,2150.750363,2239.375566,-1.367102804,0.768841121,-1.920336449,5.514429907,93.22411215,2061.560976,,,,,,,95.0,94.0,,102.0,112.0,109.0,20492
593423,2021,"Montas, Frankie",-0.960576071,,-0.583795455,0.471051282,0.31816839,,1.450636364,0.358487179,-1.184194978,,-1.157886364,-1.235076923,6.234106352,,6.262215909,6.233717949,87.48788774,,96.42147727,88.0574359,1595.451183,,2397.806598,2478.451282,-1.240872027,1.18195923,-1.162015855,6.253544734,96.1801812,2307.557583,0.323787879,0.577171717,-1.267676768,6.207828283,90.70353535,2440.959596,113.0,109.0,,113.0,125.0,,14309
656756,2021,"Montgomery, Jordan",0.811469649,-0.079194079,0.619376499,,1.22571885,-0.330016447,1.387386091,,1.660654952,1.734736842,1.767098321,,6.620495208,6.693848684,6.746714628,,82.48450479,79.97763158,92.59280576,,1704.169329,2245.934211,2283.596154,,1.294202128,1.027092199,1.711099291,6.77748227,92.425,2171.632979,-0.028788732,0.724140845,1.841690141,6.693549296,87.30366197,2360.709859,78.0,75.0,93.0,,100.0,129.0,16511
519043,2021,"Moore, Matt",1.388340249,-0.491822917,1.062430168,,0.602780083,-0.659166667,1.278449721,,1.38846473,1.33796875,1.688505587,,6.42473029,6.44015625,6.261717877,,82.52821577,80.71875,92.40293296,,1839.966805,2203.286458,2277.801676,,,,,,,,0.175333333,1.168190476,1.771428571,6.21152381,89.58761905,2228.666667,86.0,,89.0,,115.0,106.0,1890
