,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
111,"Maeda, Kenta",628317,0.8844258468925048,1.0858785009335823,1.087473592958122,0.8828307548679648,8.479126433715678,251.55719063545166,0.0020062683382238156,0.0460210722859431,1.4672181748466258,0.4801255751533743,0.47853048312883434,1.4688132668711658,6.88436541411042,105.39158653846152,0.2955358512269939,0.32333493098159494,0.32112968474761583,1.4709514669258337,1.4725465589503737,0.3227247767721558,2.1294062443054287,1060.5387661843108,0.022180343801251556,0.10588783939743607,0.29358634642996995,1.746945568463647,1.748540660488187,0.29199125440543,7.831226341208719,301.2317512274958,0.04443545229082346,0.0509845320454243,,,,,,,,
112,"Mahle, Tyler",641816,0.8652141835951584,1.5698596498366193,1.2494796023306811,1.1855942311010967,7.31327556671107,198.90771156880146,0.11817609326091927,0.09926364392713882,,,,,,,,,0.12514405779111393,1.7746791249200848,1.4542990774141464,0.44552410529705216,0.2740565311331835,693.3737920015833,0.02395155607614008,0.028102002435963058,,,,,,,,,0.13594089886235783,0.39149331166395795,0.07111326415801975,0.45632094636829607,0.12888798599823303,103.68572753568515,0.008511063882985281,0.1322155894486814
113,"Manaea, Sean",640455,0.8934733866250733,0.4291255605381166,1.025762331838565,1.4901101579255216,9.292795866640674,48.83183856502251,0.1890329498927663,0.053694677325013984,0.1370649156523596,1.4732553918428357,0.8766186205423874,0.4595718556480888,4.610516762758905,103.26339953021557,0.45034593209481155,0.0775870168695274,0.32141087909767335,0.7858984137237122,1.3825351850241605,0.9180476503981218,1.7430909407102888,633.7969710615357,0.13590456256288563,0.2313992646236782,0.7921685469634561,0.9236108546557638,1.520247625956212,1.3888053182639044,9.360327344114623,9.254980935981166,0.01050894831889293,0.0797538451392974,,,,,,,,
114,"Manning, Matt",666159,1.2137290996277368,0.4157598271184302,0.7312690863776894,0.8982198403684776,8.138261877720993,90.67192725093082,0.02267587860432796,0.08927006435737272,1.1006759259259258,0.5111990740740742,0.1956898148148149,1.416185185185185,6.763263888888886,150.4851851851854,0.040025462962963054,0.1056736111111114,0.6431486597094334,1.1566855944342131,1.4721948536934724,0.3276394004501741,2.1462630448127697,750.1179916103949,0.15554532432985413,0.08030463474524208,1.0618087311137854,1.0110071533627492,1.3265164126220084,0.7462994718545262,8.337690533493785,209.97681842492307,0.03307126621206069,0.052304953870838666,,,,,,,,
115,"Manoah, Alek",666201,1.3081651427036622,0.42329973024103135,1.7097645739910314,0.021700298953662323,12.60659245375561,103.19569844685611,0.12808322239349756,0.11792373178251125,,,,,,,,,0.5873752483742775,1.0948790868858382,2.381343930635838,0.6990895953757226,5.758892928106945,269.572265625,0.15922970104768774,0.025659546604046568,0.7898915239943992,1.1822469688772912,2.468711812627291,0.4965733197556008,11.769864991726067,71.85943466777007,0.1468825976960284,0.10934437054480739,,,,,,,,
116,"Márquez, Germán",608566,0.8400932685661261,0.6261321057443547,0.6320199562116444,0.8342054180988364,8.56412616348986,341.95594393383817,0.06754661061083822,0.0926158650199218,0.37004605746518043,0.21261666442831073,0.20672881396102102,0.37593390793247017,1.0611455642368668,262.91915488039103,0.20742994604245513,0.2782954524507373,0.5000651443303714,1.0256245108420423,1.031512361309332,0.49417729386308173,0.19448229823670715,750.1792432889451,0.06887182910547374,0.20939896873992936,0.6398237650200267,1.1632981861994856,1.1691860366667752,0.633935914552737,7.775484060047546,363.04881966891935,0.18822573187013592,0.1443888762252108,,,,,,,,
117,"Martinez, Carlos",593372,0.9023758561643835,0.8451809620174348,1.6773042496886679,0.07025256849315054,10.912566158156906,8.480659088906123,0.1711628268991281,0.07064329078455867,0.1889187866927593,0.7332240704500979,0.09889921722113515,1.0210420743639923,4.226516634050881,110.27614138438867,0.016893346379647234,0.3168688845401171,0.2597321640668303,1.334529851928102,2.166653139599335,1.0918554517380632,2.3471414997228663,201.97464636777727,0.07118675271201225,0.07397339456805785,0.13272366689884685,1.448406276603978,2.280529564275211,0.6993996207723862,8.80261976627196,114.45958294283014,0.03227130253076416,0.2257541985914404,0.6517954990215263,0.2274352702092428,1.0595585578804758,0.18032778864970667,8.08923428170003,111.22858550636784,0.0037110492247482973,0.10613477846354602
118,"Maton, Phil",664208,1.508813433062726,0.4655378698044939,1.2252954635288396,0.18201990027060733,9.456959773784533,353.44579494663867,0.23776148560308918,0.10689827905986782,0.3943915245861131,1.982509883864591,0.2916765505312575,2.085224857919447,6.051315789473705,150.673276501112,0.07083456881640715,0.04941005683222066,,,,,,,,,,,,,,,,,0.5874871001031992,0.9317223942208461,0.7591109391124873,1.1033462332301343,5.953095975232188,289.8546439628485,0.2601295149638805,0.05986738906088718
119,"Matz, Steven",571927,,,,,,,,,1.2307514563106796,1.575927926898915,1.1865589948600799,0.8413825242718446,11.227728155339804,256.4649641319943,0.064360479725871,0.0873698458023986,0.19762704159496058,0.8583930252946714,1.2477619573335064,0.1917418904438744,3.824724810858214,180.59694918019386,0.07497093872779836,0.03989885378445912,0.5550636039302841,0.7833241460989588,1.1726930781377938,0.9444325359691191,5.5967116036963205,105.11048210708168,0.05762194408702803,0.09828898116738838,,,,,,,,
120,"Matzek, Tyler",554431,2.0454018312714055,0.9537019640735305,0.9539826658279165,2.0456825330257917,11.284730551478305,456.14250509698286,0.015367442510659135,0.05282533025791558,0.6483313840155944,0.18240545808966857,0.18212475633528258,0.6480506822612084,3.913528265107203,46.09063641105877,0.015473684210526084,0.09808576998050711,,,,,,,,,,,,,,,,,,,,,,,,
