mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
425844,2022,"Greinke, Zack",0.822747537,-0.675309934,0.87304803,0.625009442,7.372204433,162.0527094,0.353452791,0.125800493,1.432408009,0.544301948,0.346563853,-1.630146104,9.825811688,14.80519481,0.325827922,0.030595238,0.183622676,-1.568087917,1.765826012,-0.381360772,4.686245862,804.1019405,0.45843933,0.012741915,0.323462885,-1.479086134,1.67682423,0.12572479,7.652556022,254.5756303,0.019464286,0.099096639,0.005627659,0.046521031,0.151217065,-0.192110436,4.041469398,76.14437104,0.457725573,0.104174901,7.4,0.307,-3.9
571760,2022,"Heaney, Andrew",1.086655594,1.126969802,1.539575065,1.499260857,9.610851309,141.4257182,0.062756399,0.077890998,,,,,,,,,0.436539474,1.279753759,1.692359023,0.849144737,1.684172932,461.7714286,0.144011278,0.00656391,,,,,,,,,,,,,,,,,32.4,0.24,0.5
621368,2022,"Hearn, Taylor",1.451276354,0.693307417,0.905641464,1.663610401,9.919959885,195.2203546,0.023826171,0.031910949,,,,,,,,,0.854016911,0.931388706,1.143722753,1.066350958,2.750779663,347.4803163,0.026739966,0.135791468,1.096816308,1.264463367,1.476797414,1.309150355,8.973901835,77.59630516,0.079127598,0.006259814,0.762581014,0.08224768,0.294581727,0.974915061,3.881548894,135.0119914,0.032304069,0.008926481,26.9,0.321,-0.9
669169,2022,"Heasley, Jonathan",1.302571429,-0.958040036,0.940468608,1.320142857,7.708826206,43.68677586,0.120429785,0.108000607,1.563655376,0.214145312,0.23171674,-1.546083947,7.078851252,338.1238586,0.033875798,0.134510555,0.583533385,-1.352281832,1.334710404,0.601104814,0.721102484,406.9465321,0.178832816,0.037000259,1.248607143,-1.283,1.265428571,1.266178571,7.520357143,58.04880952,0.160654762,0.089952381,,,,,,,,,12.5,0.33,0.0
672578,2022,"Hernández, Carlos",1.248154364,-0.857695838,0.92380049,1.182049713,10.87452217,339.0347985,0.028398927,0.117233547,0.558643663,0.078239454,0.012134803,-0.624748314,3.735699185,251.8376623,0.16701198,0.191123779,0.585788372,-0.972311628,1.038416279,0.519683721,0.964906977,843.0090476,0.005739535,0.035655814,1.263488372,-1.481511628,1.547616279,1.197383721,9.522093023,305.3809524,0.118139535,0.228255814,,,,,,,,,16.9,0.361,-3.4
622694,2022,"Hernández, Elieser",0.464132674,-1.536250209,1.223014135,0.777368748,11.47114847,15.34217507,0.011331338,0.056097032,,,,,,,,,0.257630792,-2.384510224,2.07127415,0.055605282,4.446488703,186.4676524,0.024033335,0.047352748,0.128644385,-2.159088948,1.845852874,0.44188046,11.8615809,36.06358879,0.226400707,0.062099735,,,,,,,,,36.1,0.275,-1.5
663855,2022,"Hicks, Jordan",0.919618474,-0.618714859,1.627901606,-0.089568273,15.325,308.1696787,0.205993976,0.229317269,,,,,,,,,0.714618474,-1.271677822,2.280864569,-0.294568273,7.319444444,730.4104195,0.639191209,0.126423472,0.69729607,-1.287294094,2.296480841,-0.311890677,14.64325633,446.7239076,0.212998447,0.099930781,,,,,,,,,31.6,0.231,1.6
682051,2022,"Hill, Garrett",1.165035471,-0.966078453,1.288056475,0.843057449,9.318579775,373.9985873,0.103075671,0.136516205,1.158558988,0.653799502,0.33182148,-1.48053701,5.467426913,109.270197,0.089646486,0.075144101,0.276619932,-1.229845585,1.551823607,-0.04535809,0.357862827,1159.62912,0.195955854,0.020420614,1.07211752,-1.25534362,1.577321642,0.750139498,9.092583841,392.0173189,0.094498377,0.115942322,,,,,,,,,18.5,0.35,-1.5
448179,2022,"Hill, Rich",1.413663547,0.542590101,2.572684888,3.443758334,19.27068506,278.7711741,1.086069564,1.803983787,1.263370351,-1.627268656,0.402826131,0.766724436,2.70811444,105.3227435,0.95105544,1.644054409,0.439860077,1.163074362,3.193169149,2.469954863,13.53940984,649.0471113,0.444410968,0.895230761,0.929383886,1.329383886,3.359478673,2.959478673,18.04060032,300.9399684,0.660363349,1.216540284,0.591640696,-0.302172534,1.727922253,2.621735482,14.97276633,258.0035222,0.822334815,1.619692035,10.6,0.239,-1.9
605288,2022,"Houser, Adrian",1.165034685,-0.900422633,1.296131135,0.769326182,9.32228819,50.39303347,0.177672929,0.185083934,1.259258195,0.438714155,0.043005653,-1.654966697,3.823332525,281.209114,0.157056288,0.114513517,0.452415887,-1.3620094,1.757717902,0.056707385,0.451300665,718.0149146,0.0902129,0.084785704,0.595260128,-1.467857785,1.863566288,0.199551626,8.796413653,188.1732646,0.033056359,0.03353893,,,,,,,,,13.4,0.193,1.5
641712,2022,"Hudson, Dakota",0.298787865,-0.758102516,0.404281517,0.652608863,3.610112165,204.2739202,0.108062894,0.006825538,0.793649701,0.235738054,0.589559053,-0.439828703,7.319842636,48.80399148,0.085585608,0.111126547,0.246172382,-1.429541904,1.075720906,0.59999338,1.289858334,909.9948747,0.178092149,0.060124454,0.098468559,-1.434429242,1.080608243,0.452289557,4.190638659,309.6390313,0.184291771,0.107366966,,,,,,,,,26.3,0.305,0.0
571800,2022,"Hutchison, Drew",1.433946363,-0.277918278,0.686677849,1.025186792,6.430650504,324.5087971,0.293328898,0.211982436,,,,,,,,,0.840511741,-1.075210482,1.483970053,0.431752169,0.434935341,843.615918,0.265302195,0.169754381,1.246163556,-0.901014662,1.309774233,0.837403985,6.653686716,279.605742,0.345140479,0.219517308,,,,,,,,,37.1,0.307,0.2
445276,2022,"Jansen, Kenley",,,,,,,,,,,,,,,,,,,,,,,,,2.115894518,0.111758154,0.772516655,1.231619709,12.43706801,225.2355309,0.362037821,0.010166898,1.864584916,1.193446071,0.309171262,0.980310107,11.05650284,106.4892664,0.17607817,0.067013374,13.1,0.229,-0.7
664299,2022,"Javier, Cristian",1.336936355,-0.857076674,1.87035327,0.323659759,13.94094948,266.0608127,0.06989267,0.06736355,1.018132962,0.856025916,0.157250679,-2.031409558,3.309349771,263.4718367,0.015968715,0.033768874,0.55971844,-1.45498156,2.468258156,-0.453558156,5.319659574,406.7807801,0.068078014,0.126884397,,,,,,,,,,,,,,,,,27.6,0.176,1.2
643377,2022,"Jax, Griffin",1.567725275,-0.53314652,1.663628663,0.437243132,8.946634615,453.1031593,0.004963828,0.038260531,0.747040816,0.430918367,0.699563776,-1.877522959,3.824260204,107.307398,0.277568878,0.201002551,0.653065099,-0.999339964,2.129822107,-0.477417043,3.386060127,1263.62127,0.009484403,0.05132934,,,,,,,,,,,,,,,,,48.4,0.238,1.3
596001,2022,"Junis, Jakob",0.906267399,-0.545065934,1.592505495,-0.141172161,8.271575092,271.2692308,0.168358974,0.060490842,,,,,,,,,0.325722993,-0.880470778,1.927910339,-0.721716567,1.670490893,1077.747009,0.197803034,0.104321153,0.626266228,-1.141782982,2.189222542,-0.421173333,8.799788331,281.9568633,0.16442693,0.104326812,0.334828803,0.447986698,0.599452863,-0.712610758,2.523504916,46.46923077,0.022534413,0.016771544,50.5,0.289,0.6
621076,2022,"Kaprielian, James",0.980166991,-0.947284888,1.009941138,0.917510741,8.972733587,284.3526534,0.416126994,0.273964325,1.016295923,0.293524866,0.230868616,-1.078952173,5.666602263,205.4275775,0.369514239,0.330922099,0.123105642,-1.009433075,1.072089325,-0.185761892,0.231312223,925.8583203,0.174278726,0.143757605,0.570210041,-1.628642418,1.691298668,0.507553791,9.42373207,359.895532,0.159474577,0.097785605,,,,,,,,,23.0,0.258,0.7
641745,2022,"Keller, Brad",1.28971847,0.405265734,0.270120831,0.614331905,7.63413588,132.0425095,0.061641365,0.082877816,0.005772758,0.601360993,0.074025572,-0.669613808,0.883996869,2.11757241,0.018447775,0.074329382,0.938960903,-0.636153601,1.311540166,0.263574338,3.425510115,922.7472682,0.071442835,0.058123724,0.838104081,-0.667079671,1.342466237,0.162717516,6.510160255,347.6031012,0.10217061,0.10625224,,,,,,,,,34.7,0.336,-0.7
656605,2022,"Keller, Mitch",1.378703796,-0.468162044,1.766976735,0.079889105,11.22793137,202.3386677,0.067254556,0.019952928,1.126475147,1.076249914,0.222564777,-2.425289838,5.640204477,47.97413138,0.188126358,0.140178684,0.549554556,-1.091428103,2.390242794,-0.749260135,6.874140909,991.4436553,0.021776275,0.062712614,1.060607244,-1.093182942,2.391997633,-0.238207447,10.09415891,257.822236,0.02769342,0.007172953,,,,,,,,,16.2,0.27,1.0
518876,2022,"Kelly, Merrill",1.004414317,-0.929034707,0.80736804,1.126080983,7.527295734,55.71498371,0.171612437,0.127393348,1.12532419,0.484650873,0.606317539,-1.003657523,2.892833333,131.8525,0.136504572,0.094530341,0.049294671,-1.659827586,1.53816092,0.072371996,3.582967607,257.684953,0.144644723,0.007936259,0.351806084,-1.615570342,1.493903676,0.47347275,7.484347275,209.5990476,0.090602028,0.088016477,0.798987854,-0.400910931,0.279244265,0.920654521,5.803508772,82.67408907,0.208711201,0.105128205,0.2,0.013,2.1
477132,2022,"Kershaw, Clayton",0.996662678,-0.595706856,0.40260449,1.994974024,4.146401845,168.3561297,0.001344884,0.045725649,1.845303988,-0.953296945,0.0450144,-0.846992642,13.39045858,180.8590342,0.370995949,0.155634082,0.759420724,0.488511633,1.486822979,1.75773207,2.761777405,450.2281123,0.268216599,0.016225714,1.029079815,0.115329815,1.113641161,2.027391161,4.248449868,186.2622032,0.276398417,0.237816623,,,,,,,,,42.7,0.237,1.3
572971,2022,"Keuchel, Dallas",1.061070968,0.224670968,1.110477419,1.946877419,10.91277419,130.7913978,0.311290323,0.301544086,,,,,,,,,0.338707569,1.125014759,2.01082121,1.224514021,2.203636939,764.7090449,0.203872022,0.100984609,0.423071747,1.213792995,2.099599447,1.308878199,10.18956172,375.5822654,0.127352701,0.121451298,0.567503927,-0.18081068,0.704995771,1.453310378,8.169246104,148.8516975,0.224567476,0.168497644,8.0,0.271,-3.9
579328,2022,"Kikuchi, Yusei",1.242600054,0.780170249,1.21257462,1.675004426,8.3343265,83.22858368,0.077870957,0.10031762,0.094153005,-0.395819672,0.036584699,0.338251366,1.433060109,96.42440801,0.309681239,0.152504554,0.495329988,0.691778967,1.124183339,0.927734359,0.401021523,787.5454964,0.195892123,0.024592989,,,,,,,,,0.737463156,-0.155062096,0.277342275,1.169867528,4.509869184,97.44461003,0.062661037,0.044515648,30.3,0.345,-1.3
669923,2022,"Kirby, George",1.297066648,-0.677070194,1.570599606,0.403537236,9.82079651,8.526399513,0.029888432,0.154108303,0.904954026,0.876161082,0.01736833,-1.798483438,4.686484823,11.13016966,0.025447236,0.096257262,0.340851772,-1.218669186,2.112198597,-0.552677639,0.562022479,717.3383073,0.023026033,0.120262576,0.879319073,-1.294171123,2.187700535,-0.014210339,9.255151515,47.56898396,0.185404635,0.185918004,0.448338681,0.366338681,0.527190731,-0.445190731,2.794759358,39.285918,0.183026738,0.039297683,8.9,0.209,-1.0
656629,2022,"Kopech, Michael",1.683960796,-0.694766037,1.21957717,1.159149663,10.43036511,137.7900462,0.298585746,0.173562589,0.426802175,0.739131435,0.214320302,-0.951613308,5.44791335,0.402440131,0.116723642,0.127645496,0.985954672,-0.965645328,1.490456461,0.461143539,0.745630219,761.5725646,0.033085487,0.065101392,,,,,,,,,,,,,,,,,25.0,0.313,-0.6
641771,2022,"Kuhl, Chad",0.981993571,-0.921735243,1.018034093,0.88569472,6.349657121,323.8403857,0.155841029,0.109767777,1.072393962,0.874602375,0.778303524,-1.168692813,7.021585196,324.3819473,0.029507137,0.079287862,0.37962069,-1.308320487,1.404619337,0.283321839,1.307613252,842.788641,0.01020284,0.124720757,0.68194069,-1.35139931,1.447698161,0.585641839,6.235436782,412.5057586,0.01986069,0.016452184,,,,,,,,,36.6,0.278,0.8
641778,2022,"Lauer, Eric",1.066975275,0.465957418,1.063210165,1.664228022,6.577657967,7.974439462,0.029940247,0.000530907,1.026110911,-0.882907977,0.28565523,-0.428858164,8.53206588,116.3141809,0.087873076,0.012161745,0.365725275,0.905600275,1.502853022,0.962978022,0.44489011,536.35,0.269449176,0.183057692,,,,,,,,,0.548434013,-0.300925211,0.296327537,1.14568676,3.018822149,14.87795276,0.185882428,0.059977595,17.6,0.255,0.5
643410,2022,"Leiter Jr., Mark",1.338055556,-0.473713992,1.569249706,0.242519841,11.73614051,262.8304674,0.261627719,0.144958848,1.429958101,0.600879888,0.494655826,-2.525493815,6.187090982,53.0250399,0.15308759,0.168296089,0.347295082,-0.564180328,1.659716042,-0.748240632,4.830854801,1370.126764,0.209271077,0.11307377,1.009591633,-1.083237052,2.178772766,-0.085944081,11.57272339,297.8648976,0.06044465,0.020338645,0.466634615,0.241730769,0.853804945,-0.628901099,8.054120879,115.3145604,0.004065934,0.003173077,5.2,0.316,-2.6
605347,2022,"López, Jorge",1.172950281,-0.955703565,1.499362101,0.629291745,9.926844903,301.7274859,0.135367417,0.047592245,1.095135628,0.663649419,0.119990882,-1.638794165,3.290570625,79.5703214,0.14156979,0.141826609,0.155441734,-1.412724932,1.956383469,-0.388216802,2.579579946,670.3890244,0.214196477,0.075728997,0.579950215,-1.529260762,2.072919299,0.036291679,10.26366704,378.7362752,0.191914125,0.000807709,,,,,,,,,10.7,0.315,0.9
641154,2022,"López, Pablo",0.724011135,-0.757397191,0.694540048,0.786868278,5.17693281,52.41815873,0.062301658,0.011285588,1.193962149,0.529029304,0.591886447,-1.131105006,7.432539683,244.970696,0.121654457,0.128345543,0.092526725,-1.826997085,1.764139942,-0.029669582,0.828182702,284.5985798,0.157725948,0.024645287,0.135775076,-1.612948328,1.550091185,0.198632219,5.02899696,250.1878419,0.102455927,0.001714286,0.113017598,-0.204192547,0.141335404,0.175874741,0.377484472,21.59480519,0.045336439,0.058669772,0.2,0.141,-0.2
547179,2022,"Lorenzen, Michael",1.225181768,-0.982510539,1.842798079,0.364894228,11.41934703,31.40124971,0.060643609,0.001082387,1.217013921,0.453700365,0.406587175,-2.077301461,2.082428115,182.5782967,0.200787312,0.215262437,0.783760772,-1.353687299,2.213974839,-0.076526768,2.55050957,434.7342033,0.189750856,0.171727041,0.710567203,-1.416496509,2.276784049,-0.149720337,10.53779349,216.9760684,0.130282761,0.015440514,0.728501952,-0.008886936,0.869174476,-0.131785588,7.228682996,25.13226496,0.034665069,0.003167199,16.2,0.342,0.4
607625,2022,"Lugo, Seth",0.888184601,-1.252844338,0.913940228,1.227088711,5.476364357,196.7018676,0.06555213,0.020351716,1.99625042,0.327046583,0.665950692,-1.65734631,9.146780635,812.3989586,0.097571573,0.041162517,0.251103501,-1.826118721,1.487214612,0.59000761,1.345357686,666.0966514,0.118828006,0.044178082,0.475505751,-1.863481591,1.524577481,0.814409861,5.454782961,124.1529102,0.040510953,0.206794116,,,,,,,,,13.5,0.364,-0.3
666200,2022,"Luzardo, Jesús",1.293537748,1.179546064,1.229384447,1.343376131,12.59717592,117.4496062,0.002792877,0.097288351,,,,,,,,,0.747800261,1.343821766,1.39366015,0.797638645,3.541958293,425.0839198,0.126926849,0.033406158,1.036305419,1.468805419,1.518643803,1.086143803,11.99475908,186.3404586,0.09150546,0.046682842,,,,,,,,,30.1,0.236,-0.1
543475,2022,"Lyles, Jordan",1.524137654,-0.3853987,1.885482498,0.024053856,11.73425202,434.2969901,0.191477768,0.140382805,1.107403073,0.734371927,0.765711872,-2.607486872,0.924441341,205.3402514,0.151315782,0.166148743,0.734044106,-1.042538966,2.542622765,-0.766039693,6.321640164,1173.718919,0.191591566,0.053842709,1.140451689,-1.009853073,2.509936872,-0.35963211,10.74698723,543.4252514,0.205455068,0.067259457,0.369022877,0.501174775,0.998909023,-1.131060922,4.861634609,200.3351248,0.197773142,0.145824376,24.0,0.298,-0.2
663738,2022,"Lynch IV, Daniel",1.018166902,0.293236209,0.605796322,1.330727016,8.039476662,102.1377652,0.178804809,0.123664781,0.68021812,-0.423225638,0.110665525,-0.367658006,4.598369687,72.34407802,0.174849252,0.319361274,0.573763425,0.824050507,1.13661062,0.886323538,1.17567659,349.7840833,0.092091965,0.01696135,0.726799763,0.86409706,1.176657173,1.039359876,7.536155816,40.84102986,0.005620437,0.028477579,,,,,,,,,29.9,0.341,-1.8
458681,2022,"Lynn, Lance",0.9977994,-0.415282497,0.731753085,0.681328812,6.92599307,105.0412295,0.029341193,0.038613083,0.230939824,0.764462475,0.447991886,-0.547410412,3.976808654,50.81611947,0.097045301,0.0936714,0.371442208,-1.09368937,1.410159959,0.05497162,0.252579979,676.1929412,0.023310114,0.077732198,0.447250479,-1.024140498,1.340611087,0.130779891,5.429750848,241.3617131,0.047501843,0.002337461,0.325243517,0.078659077,0.237811512,0.008772929,2.774509804,59.1457914,0.100537634,0.042979127,2.5,0.145,-1.4
641816,2022,"Mahle, Tyler",1.352039303,-1.005362344,1.266737344,1.090664303,9.345794831,203.3045849,0.310211955,0.048348506,,,,,,,,,0.67343414,-1.346646505,1.608021505,0.41205914,1.528870968,601.1903047,0.195880376,0.026389785,,,,,,,,,0.69932598,-0.007328431,0.268703431,0.43795098,1.639485294,99.34695611,0.239865196,0.140914216,11.4,0.39,-3.0
640455,2022,"Manaea, Sean",0.876846106,0.841301311,1.334995579,1.370540373,9.523519841,25.83299661,0.103669849,0.087281555,0.081296886,-1.103519108,0.609824841,0.412397381,3.661730361,15.1029724,0.181323425,0.053878273,0.383524811,0.887967378,1.381661646,0.877219078,3.1807809,587.1799606,0.119117641,0.24727976,0.652108551,1.201725573,1.69541984,1.145802819,9.114404391,2.221412115,0.025886977,0.146677328,,,,,,,,,12.7,0.252,-0.5
666201,2022,"Manoah, Alek",1.364282146,-0.498953427,1.666760444,0.196475128,12.38589686,152.9575826,0.164997261,0.14846595,,,,,,,,,0.759576334,-1.248235216,2.416042233,-0.408230683,5.030992375,236.2486376,0.183863382,0.075552445,0.833578997,-1.266290285,2.434097302,-0.334228021,11.78279522,22.76357091,0.148541452,0.102840484,,,,,,,,,27.1,0.272,0.8
608566,2022,"Márquez, Germán",0.759510466,-1.092099405,0.772689624,1.078920247,7.899226582,251.7617702,0.154479186,0.200400679,0.497713473,-0.255253409,0.064156372,-0.178303692,1.136205141,186.9743493,0.17360093,0.294649505,0.291331033,-1.195994549,0.876584768,0.610740813,0.092797757,795.4390172,0.081931056,0.131903016,0.411570741,-1.538092509,1.218682728,0.730980522,7.473122249,279.0730361,0.099055699,0.148413111,,,,,,,,,20.9,0.342,-0.1
663436,2022,"Martin, Davis",1.345547822,-0.552922244,1.114650639,0.783819427,9.661404013,339.4424461,0.198113931,0.09841046,0.962773369,0.645512346,0.083783951,-1.524501764,4.636948854,67.18447972,0.180208113,0.251958554,0.737567392,-1.271056462,1.832784857,0.175838996,1.517572772,508.0437196,0.10852758,0.005899026,,,,,,,,,,,,,,,,,32.3,0.245,0.0
661309,2022,"Martínez, Adrián",,,,,,,,,,,,,,,,,0.382392857,-1.272285714,1.426883929,-0.536991071,1.981964286,353.2196429,0.039125,0.035410714,0.610670254,-1.532402153,1.687000367,0.45607204,11.76921477,220.7665117,0.070492906,0.043217955,,,,,,,,,22.1,0.253,1.0
664208,2022,"Maton, Phil",0.96518831,-0.486107586,1.595795086,-0.14449919,10.1097046,182.5504386,0.297478852,0.182583918,1.089895833,1.280193452,0.170505952,-2.199583333,6.340848214,329.6134328,0.137261905,0.112366071,1.0528125,-0.7871875,1.896875,-0.056875,3.315104167,426.5,0.046041667,0.148020833,0.395347711,-1.634511444,2.744198944,-0.714339789,9.293977406,441.5704225,0.312690728,0.036063674,0.404241071,0.398526786,0.711160714,-0.705446429,1.529389881,13.64285714,0.173184524,0.088020833,18.0,0.384,0.1
663556,2022,"McClanahan, Shane",1.166673828,0.591576907,1.202813749,1.77791067,7.384787553,115.2972814,0.309211547,0.237305707,1.250201452,-0.947098004,0.335861162,-0.63896461,7.342105263,279.2681393,0.145480036,0.053902904,0.559961157,1.020775853,1.632012695,1.171197999,1.660268202,616.1754555,0.035442744,0.004652766,,,,,,,,,,,,,,,,,15.4,0.305,-0.7
543521,2022,"McHugh, Collin",1.243122568,-0.918127432,2.273983463,-0.112733463,10.63142023,462.9980507,0.177354086,0.210719844,1.005146663,1.081007183,0.274848848,-2.361002694,5.655118228,15.50194932,0.584661778,0.741489075,,,,,,,,,,,,,,,,,0.720200171,0.049905476,1.305950555,-0.63565586,8.694239487,273.8742786,0.197128152,0.29971788,48.3,0.228,1.7
663474,2022,"McKenzie, Triston",0.878154185,-1.077236291,0.695888889,1.259501587,5.18774026,115.6767826,0.227008081,0.017079509,1.489155844,-0.167954545,0.213392857,-1.107808442,7.902435065,1.444805195,0.064577922,0.012938312,,,,,,,,,,,,,,,,,,,,,,,,,21.9,0.313,-1.8
571945,2022,"Mikolas, Miles",0.887252907,-0.767549419,0.730124419,0.924677907,5.818200581,88.38811965,0.105563953,0.029053779,1.636439024,0.364780488,0.402205488,-1.599014024,11.55714329,172.4436557,0.108085366,0.0818125,0.415225,-1.360775,1.32335,0.45265,4.995325,805.675184,0.14609,0.2710225,0.670269793,-1.469045471,1.431620471,0.707694793,5.273649608,149.1343268,0.042985378,0.054470489,,,,,,,,,25.4,0.359,0.3
501985,2022,"Minor, Mike",0.885538799,0.031652215,0.620295894,1.474182477,4.972905041,227.1985716,0.000992703,0.014265083,1.226268536,-0.89022458,0.301580902,-0.637624858,6.235758494,261.3512442,0.135863206,0.107897689,0.528331691,1.093356322,1.682,1.116975369,1.206239737,524.2080885,0.054231527,0.071014778,0.669390805,0.851890805,1.440534483,1.258034483,4.461494253,131.2908046,0.048637931,0.133172414,,,,,,,,,24.9,0.307,-1.1
593423,2022,"Montas, Frankie",1.145010065,-0.783068604,1.037503866,0.890574803,8.893603064,53.26240816,0.117742422,0.046247859,,,,,,,,,0.006055775,-1.264045406,1.518480667,-0.248379487,0.836346448,943.6956481,0.015935129,0.007718562,0.702542641,-1.549275541,1.803710802,0.448107379,8.402959967,167.9256784,0.114027314,0.058809566,0.258101315,0.0726609,0.181774362,0.003666053,2.312369574,14.79328851,0.013676044,0.010556245,15.6,0.321,-0.8
606160,2022,"Montero, Rafael",1.078333664,-1.017487837,1.272600619,0.823220882,8.52246946,10.96637103,0.141232747,0.072957038,,,,,,,,,0.234789474,-1.649353383,1.904466165,-0.020323308,3.197794486,288.4651515,0.015160401,0.241819549,0.467258368,-1.594475503,1.849588285,0.212145586,8.006657773,112.3229472,0.017520616,0.028966165,,,,,,,,,12.2,0.17,0.4
669212,2022,"Morgan, Eli",1.02101701,-1.322286075,1.022845081,1.320458004,6.421908219,6.723991388,0.136271488,0.005850909,0.815957086,0.611315641,0.910756635,-0.516516093,5.203896104,51.27555054,0.129356296,0.058746471,0.118785369,-1.71566709,1.416226096,0.180655625,9.8093702,176.2732697,0.176117456,0.025095171,,,,,,,,,0.956770186,-0.873229814,0.57378882,1.25621118,3.614285714,10.63354037,0.218447205,0.026708075,15.8,0.204,2.0
662253,2022,"Muñoz, Andrés",0.684171862,-1.434091443,1.364629077,0.753634228,11.62879733,63.3816468,0.102223728,0.121660793,,,,,,,,,,,,,,,,,0.221804916,-1.578195084,1.508732719,0.291267281,12.92081413,21.83384615,0.030360983,0.066282642,,,,,,,,,64.6,0.162,3.0
682171,2022,"Murfee, Penn",0.42519851,-0.470647261,1.656611475,-0.760765704,9.267320455,369.6709273,0.114924038,0.124418316,,,,,,,,,,,,,,,,,0.134502982,-1.106502982,2.292467197,-1.320467197,9.085799489,591.373136,0.072484805,0.138735302,,,,,,,,,51.0,0.181,1.6
605397,2022,"Musgrove, Joe",1.266032832,-0.19401135,1.403738362,0.056305821,10.0254359,154.8276116,0.034149358,0.027587688,0.996114256,0.952934251,0.25679276,-2.205841268,1.570878367,8.532295419,0.214056871,0.163626694,0.475746804,-0.79846668,2.008193691,-0.733980208,3.588257135,742.5083301,0.192111585,0.036233695,0.917347342,-0.885152658,2.09487967,-0.29237967,9.464421695,278.4748563,0.023899066,0.128277658,0.912163918,0.280913918,0.928813093,-0.297563093,7.18958021,132.9087331,0.033606947,0.074267241,24.6,0.286,0.1
656793,2022,"Nelson, Nick",1.055418393,-0.864365921,0.728133527,1.191650787,6.374175642,297.9507871,0.092910384,0.019422259,0.564095971,0.554741238,0.690973632,-0.427863577,8.016508352,36.92712086,0.129404684,0.07496397,0.300787087,-1.655651659,1.519419265,0.437019482,1.939605152,351.2701938,0.025180872,0.055497171,,,,,,,,,,,,,,,,,24.2,0.239,1.4
593576,2022,"Neris, Hector",0.948544776,-1.348785321,1.012218157,1.28511194,6.648645124,472.8162947,0.161409941,0.083835314,,,,,,,,,0.53501974,-1.368084256,1.031517092,-0.198452576,2.555175734,839.9622051,0.317218584,0.144372171,0.548220702,-1.882288557,1.545721393,0.884787866,6.897049475,374.7498618,0.069913626,0.040255666,,,,,,,,,6.6,0.176,0.7
596057,2022,"Norris, Daniel",1.415337623,0.572463371,1.724607689,2.56748194,11.2688007,277.5563337,0.367197732,0.254933112,1.145446809,-0.595446809,0.556697509,0.006697509,3.880780142,224.059364,0.403141844,0.353865248,0.094051975,1.057091937,2.209236254,1.058092343,6.804607312,1201.208441,0.030332496,0.086620476,0.835084837,1.266477242,2.41862156,1.987229154,10.98453631,374.4720222,0.076871802,0.081671155,,,,,,,,,27.6,0.31,-1.5
543606,2022,"Odorizzi, Jake",1.171258228,-1.092411081,1.355848581,0.907820728,9.489464185,80.03948719,0.150870612,0.141742108,0.979063632,0.559921875,0.296484375,-1.242501132,10.72785326,142.30899,0.013496377,0.02314538,0.272799573,-1.271445031,1.534882531,0.009362073,2.533610612,733.497808,0.160854317,0.188377923,,,,,,,,,0.737231658,-0.06358356,0.32702106,0.473794158,5.079755435,13.60427989,0.037146739,0.058430707,7.2,0.302,-1.9
660271,2022,"Ohtani, Shohei",0.842330383,-0.649980542,1.427964731,0.064346193,11.92049385,276.6775928,0.247422886,0.124403406,1.482421131,0.569422187,0.208562003,-2.26040532,7.525801443,8.188730624,0.576227892,0.54037431,0.15066537,-0.819858919,1.597843109,-0.92864956,3.964382889,1220.730205,0.444006694,0.335964172,0.206326762,-1.717941531,2.495925721,-0.571657428,11.98687699,507.9443182,0.311875301,0.068211221,0.1158738,-0.062117271,0.840101461,-0.66211039,5.44064441,112.5836039,0.002667984,0.010005647,37.4,0.243,2.6
670124,2022,"Oller, Adam",1.819507154,-0.5436715,1.300004834,1.063173821,9.072225445,422.4954176,0.372287123,0.247151972,0.199686782,0.794192529,0.037859195,-0.956020115,3.860201149,271.2318966,0.226698276,0.15887931,0.994938406,-0.819347308,1.575680642,0.238605072,2.283876812,133.172205,0.047899068,0.021350932,1.567393045,-0.87969357,1.636026903,0.811059711,9.347998688,329.6559524,0.224785433,0.097972441,1.203291667,0.267916667,0.488416667,0.446958333,5.312395833,393.1746865,0.17140625,0.098625,9.3,0.276,-0.3
