"mlbAM_ID","Year","player_name","FF_pfx_z_diff","FF_pfx_x_FC_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_FC_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","CU_pfx_z_diff","CU_pfx_x_FC_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_FC_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_FC_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_FC_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_FC_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_FC_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_FC_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_FC_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
607259,2022,"Martinez, Nick",0.790083024,-1.250564297,0.74409565,1.296551671,4.82535507999999,44.775924,0.0393653490000001,0.014385829,2.06556955,-0.446929844,0.059538803,-1.559100903,6.82981824000001,223.925888,0.185464352,0.0180714909999997,NA,NA,NA,NA,NA,NA,NA,NA,0.235131096,-1.766033874,1.259565227,0.271337551,8.83382150000001,664.288573,0.202896269,0.108037449,0.523255147,-1.885871837,1.37940319,1.029723794,4.68413484,33.916549,0.173851957,0.0356333490000002,17.7,0.7,98,0.378
543521,2022,"McHugh, Collin",0.522922397,-1.638327603,0.968032908,1.193217092,1.93718075,189.123772,0.0197740669999997,0.0889980350000003,1.725346834,0.360807012,1.031101707,-1.055052139,14.34935771,289.376228,0.387533625,0.441771196,0.720200171,0.63565586,1.305950555,-0.049905476,8.69423948000001,273.874279,0.197128153,0.299717879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,1.6,99,0.345
605397,2022,"Musgrove, Joe",0.353868915,-1.106175268,0.474925268,0.985118915,2.83585569,21.9188789999998,0.0005424109999998,0.0466795539999997,1.908278174,0.0407703339999999,0.672020334,-1.277028174,8.76045858,141.441028,0.180449924,0.089359452,0.912163918,0.297563094,0.928813094,-0.280913918,7.18958021,132.908733,0.033606947,0.0742672420000003,0.436417114,-1.710630597,1.079380597,0.194832886,3.60132307000001,609.599597,0.225718531,0.110500937,0.0051834239999999,-1.797316576,1.166066576,0.636433424,2.27484149,145.566124,0.0097078809999999,0.0540104159999996,19.5,1.9,102,0.288
543606,2022,"Odorizzi, Jake",0.43402657,-1.829642739,1.028827521,1.234841788,4.40970874999999,66.4352080000003,0.113723873,0.0833114009999995,1.71629529,-0.177309783,0.623505435,-0.915480072,15.80760869,128.704711,0.023650362,0.0815760870000001,0.737231658,-0.473794158,0.32702106,0.06358356,5.07975543000001,13.6042789999997,0.0371467389999999,0.0584307070000003,0.464432085,-2.008676689,1.207861471,0.336383133,2.54614482,747.102088,0.123707578,0.129947216,NA,NA,NA,NA,NA,NA,NA,NA,21.2,0.3,91,0.313
670124,2022,"Oller, Adam",0.616215487,-1.746963167,0.811588167,1.551590487,3.75982961,29.3207309999998,0.200880873,0.148526972,1.402978448,-0.409099138,0.526275862,-0.467603448,9.17259698,121.94279,0.055292026,0.0602543100000003,1.203291667,-0.446958333,0.488416667,-0.267916667,5.31239583,393.174687,0.17140625,0.0986249999999993,0.208353261,-2.022638975,1.087263975,0.727021739,3.02851902,526.346892,0.219305318,0.0772740679999994,0.364101378,-2.082985236,1.147610236,1.299476378,4.03560285,63.5187350000001,0.0533791829999998,0.0006525589999997,24.7,-0.6,78,0.364
527048,2022,"Pérez, Martín",0.192245261,-0.108514232,0.817797923,1.118557416,2.88230412,159.29142,0.240402418,0.0964337249999998,1.428087017,-1.539240863,0.612928708,-0.501774862,11.09178708,300.577495,0.0879908630000001,0.165432426,0.554813207,-1.306003684,0.379691529,0.371498948,5.35524862,183.540407,0.178401078,0.145703105,0.271651719,0.165164806,1.091476961,0.654660436,5.44856575,552.836785,0.0545466160000001,0.0885285099999997,0.167949982,0.354261648,1.280573803,0.758362173,2.77363603000001,216.926096,0.126174481,0.0434895499999994,24.3,1.7,90,0.271
475479,2022,"Phelps, David",0.332906426,-1.900188812,0.787428955,1.445666283,3.36670827,60.5928060000001,0.115878776,0.0057331670000007,1.790818657,-0.894008026,0.218751831,-0.6780588,8.15861703,112.554758,0.0211514780000001,0.0244308699999997,NA,NA,NA,NA,NA,NA,NA,NA,0.477377188,-2.676436011,1.563676154,0.635382669,3.31835125000001,249.471937,0.0465671520000001,0.0235956149999996,0.0431860109999999,-2.464656599,1.351896742,1.069573846,3.40797228,187.918996,0.121523034,0.0288896790000006,24.7,-0.7,85,0.268
615698,2022,"Quantrill, Cal",0.874179612,-1.130445388,0.769833738,1.234791262,5.03720874,71.3999759999997,0.260122573,0.125370146,0.844229479,-0.274807991,0.085803659,-0.483617829,5.75946481000001,206.67709,0.271210383,0.0969001049999995,NA,NA,NA,NA,NA,NA,NA,NA,0.034081425,-1.604861173,1.244249523,0.394693075,3.12736075000001,708.168915,0.0066965359999999,0.033749567,0.651468675,-1.589554763,1.228943113,1.012080325,5.11611499,135.80424,0.175575698,0.0674795209999992,36,0.1,101,0.317
541640,2022,"Ramírez, Erasmo",0.478792268,-1.449243447,0.823903998,1.104131717,4.54104849000001,190.831933,0.01657405,0.122792595,1.132627146,-0.158780992,0.466558457,-0.507287697,8.67085626999999,174.263763,0.135312397,0.0623585040000005,NA,NA,NA,NA,NA,NA,NA,NA,0.200136304,-1.832993447,1.207653998,0.425203145,3.81133245999999,725.564076,0.0715740500000001,0.0713045000000001,0.191402746,-2.038254994,1.412915545,0.433936703,3.90434002000001,180.611491,0.0699264089999998,0.109580221,45.9,2.5,99,0.253
541640,2022,"Ramírez, Erasmo",0.478792268,-1.449243447,0.823903998,1.104131717,4.54104849000001,190.831933,0.01657405,0.122792595,1.132627146,-0.158780992,0.466558457,-0.507287697,8.67085626999999,174.263763,0.135312397,0.0623585040000005,NA,NA,NA,NA,NA,NA,NA,NA,0.200136304,-1.832993447,1.207653998,0.425203145,3.81133245999999,725.564076,0.0715740500000001,0.0713045000000001,0.191402746,-2.038254994,1.412915545,0.433936703,3.90434002000001,180.611491,0.0699264089999998,0.109580221,45.9,2.5,99,0.253
656876,2022,"Rasmussen, Drew",1.01892627,-0.549745409,0.305233717,1.263437962,5.18094565999999,214.466471,0.263633085,0.118620175,1.671409417,-0.023429619,0.221082073,-1.426897725,10.64806246,79.6827279999998,0.037480583,0.0296074910000001,0.665476514,0.648002573,0.892514265,-0.420964822,5.6896648,141.614445,0.156213775,0.156154309,NA,NA,NA,NA,NA,NA,NA,NA,1.005358259,-1.348959922,1.10444823,1.249869951,4.5800941,209.861464,0.342127047,0.153407996,32.5,1.7,104,0.305
502085,2022,"Robertson, David",NA,NA,NA,NA,NA,NA,NA,NA,2.37076676,-0.824859665,0.552970523,-0.992936572,8.31729693999999,26.823367,0.0945134489999999,0.0142209290000003,1.384625894,-0.72382055,0.654009638,-0.0067957059999999,9.16253415999999,36.9078589999999,0.145526838,0.0434178599999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8,1,107,0.331
593958,2022,"Rodriguez, Eduardo",0.404703095,-0.232856905,0.663571667,1.301131667,2.93552104000001,20.8035529999997,0.0934145240000001,0.112907619,NA,NA,NA,NA,NA,NA,NA,NA,0.666636905,-1.050257595,0.153829023,0.229791667,5.9112069,21.61915,0.115037972,0.0973234810000001,0.214024292,0.580660392,1.477088964,0.68240428,3.26824323999999,315.40806,0.085583173,0.132380952,0.073872899,0.359402311,1.255830883,0.970301471,2.95147059,39.6857489999998,0.185346289,0.137969188,24.4,1,87,0.308
593958,2022,"Rodriguez, Eduardo",0.404703095,-0.232856905,0.663571667,1.301131667,2.93552104000001,20.8035529999997,0.0934145240000001,0.112907619,NA,NA,NA,NA,NA,NA,NA,NA,0.666636905,-1.050257595,0.153829023,0.229791667,5.9112069,21.61915,0.115037972,0.0973234810000001,0.214024292,0.580660392,1.477088964,0.68240428,3.26824323999999,315.40806,0.085583173,0.132380952,0.073872899,0.359402311,1.255830883,0.970301471,2.95147059,39.6857489999998,0.185346289,0.137969188,24.4,1,87,0.308
434671,2022,"Sánchez, Aníbal",0.365613785,-1.339120514,0.344150276,1.360584023,2.59641564,31.0923910000001,0.105399413,0.0156664070000003,1.268927278,-0.772405538,0.2225647,-0.27395704,11.80503364,142.498188,0.116726191,0.0238988099999994,0.660863095,-0.59714881,0.397821428,0.334107143,4.22994047,83.9345239999998,0.105488095,0.0116130959999996,0.325894841,-2.141767857,1.146797619,0.669075397,7.35486111,624.728968,0.136281746,0.0870734129999997,0.0907569650000001,-2.051200481,1.056230243,1.085727203,1.86850938000001,170.246631,0.0876426039999999,0.0178137039999999,27.3,1.9,75,0.265
592767,2022,"Smyly, Drew",NA,NA,NA,NA,NA,NA,NA,NA,0.938192368,-0.711719396,0.0776017489999999,-0.304074721,9.89727345,15.9228939999998,0.066722576,0.0584642290000001,NA,NA,NA,NA,NA,NA,NA,NA,0.045539215,-0.430539215,0.203578432,0.588578432,6.00970588000001,802.834314,0.127088235,0.106392157,0.496459738,-0.264199603,0.369918044,1.130577385,3.97224073999999,54.9754349999998,0.15948227,0.130138887,18.7,0.2,79,0.393
592791,2022,"Taillon, Jameson",0.434496744,-1.523425607,0.709711321,1.24821103,3.39142489999999,157.504932,0.034555206,0.0384996090000004,1.896976151,-0.28335806,0.530356226,-1.083261865,9.59399538000001,203.577387,0.0761501959999999,0.0810394030000001,0.711282991,-0.522545318,0.291168968,0.102431295,4.5702752,28.3652859999997,0.025410914,0.0287436840000001,0.139971949,-2.21923919,1.405524904,0.673742337,2.978053,684.330736,0.074587506,0.03733347,0.171928812,-2.178037518,1.364323232,0.985643098,3.48059644,232.02963,0.1,0.0158576240000005,11.3,0,97,0.303
624522,2022,"Thompson, Keegan",0.754497313,-1.054958706,0.803250163,1.006205856,3.63636295000001,186.032488,0.0191841729999999,0.0173901920000005,1.801947395,-0.0044790409999999,0.247229502,-1.550238852,8.54989028,21.1747609999998,0.057638668,0.0781449969999998,0.544826731,0.358809632,0.610518175,-0.293118188,5.95113555,196.185305,0.0268726749999999,0.0066129349999997,0.187249732,-1.89230083,1.640592287,0.438958275,3.75967195999999,458.154852,0.070992039,0.156497657,0.414197733,-1.730337151,1.478628608,0.665906276,2.93380857,215.617532,0.0552734599999999,0.0420176459999996,21.5,0,108,0.324
605507,2022,"Thompson, Zach",0.823401114,-0.500140552,0.4467735,0.876768166,5.48650793,193.415946,0.148075397,0.0786859660000001,1.150844277,0.081321621,0.134688673,-1.097477225,10.1609575,335.92017,0.03015873,0.001760462,NA,NA,NA,NA,NA,NA,NA,NA,0.131711244,-1.344955423,1.291588371,0.185078296,1.05122410999999,715.970627,0.181277912,0.203996136,0.326770379,-1.146168118,1.092801066,0.380137431,5.37780309,348.770133,0.0877083559999999,0.035997429,33.3,-0.9,97,0.37
608723,2022,"Voth, Austin",0.83207873,-1.232047818,0.80928466,1.254841888,3.94779555000001,83.6328400000002,0.11544831,0.0317859259999995,1.547021946,0.702219931,1.124983089,-1.124258788,12.02045412,534.503553,0.0319024319999998,0.0486454500000004,0.0206435409999999,0.378674641,0.801437799,0.402119617,5.83666268,300.894019,0.116543062,0.143435407,0.359216599,-1.62001417,1.197251012,0.781979757,2.41052632,519.733603,0.0096457489999997,0.0844493930000007,NA,NA,NA,NA,NA,NA,NA,NA,21.6,-1.1,90,0.354
608379,2022,"Wacha, Michael",0.681735078,-1.484345793,0.657232698,1.508848173,4.26868798000001,70.246991,0.249941911,0.142666028000001,1.704057061,-0.068815681,0.758297414,-0.876943966,14.0436679,121.337397,0.004436166,0.118198071,NA,NA,NA,NA,NA,NA,NA,NA,0.112356733,-1.968763957,1.141650862,0.939469828,4.4362541,468.672948,0.192167283,0.145594622,0.459073129,-1.897416666,1.070303571,1.286186224,3.87468538,0.289965999999822,0.16189881,0.0748835030000005,17.2,1.9,99,0.383
425794,2022,"Wainwright, Adam",0.748982509,-0.619345137,0.63785279,0.730474856,3.6714277,178.348144,0.019929912,0.0280685380000003,1.74621875,0.834604167,0.816096514,-1.764726403,11.37383716,363.87203,0.0619955359999999,0.0718524660000001,0.928958333,1.041041667,1.022534014,-0.947465986,9.03664966,271.308249,1.009702381,0.535918367,0.163263889,-1.698217593,1.716725246,0.144756236,2.12077665,647.723497,0.187744709,0.092161753,0.505798651,-1.591905138,1.610412791,0.487290998,4.27992132999999,210.86014,0.0082731259999999,0.0875946010000001,25,0.5,106,0.342
657093,2022,"Watkins, Spenser",0.765488208,-0.715549069,0.594560304,0.886476973,4.22966,196.296385,0.094584889,0.0365528380000004,1.779601556,-0.145498992,0.0245102269999999,-1.658612791,10.32875541,115.121831,0.170315471,0.0467010950000004,0.80761278,0.549006437,0.669995202,-0.686624015,8.68401136,131.749413,0.111651405,0.0821680999999996,0.239012775,-1.512083116,1.391094351,0.36000154,1.13734339,808.261019,0.0061690009999999,0.0206812379999998,0.540629213,-1.840037454,1.719048689,0.661617978,4.12996253999999,370.691156,0.0135206000000001,0.154516854,28.1,-1.5,107,0.323
642232,2022,"Yarbrough, Ryan",NA,NA,NA,NA,NA,NA,NA,NA,0.0792432479999999,-1.790224681,1.146560378,0.564421055,11.01288008,87.1297629999999,0.0290422709999997,0.0859584509999997,NA,NA,NA,NA,NA,NA,NA,NA,0.0886233209999999,0.914879673,1.558543976,0.555040982,3.75632423,160.88948,0.353968022,0.287909146,0.468764033,0.692338178,1.336002481,1.112428336,4.34931999,266.705363,0.492052423,0.526423069,30.3,-2.5,81,0.332
