mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_CU_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CU_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CU_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CU_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_CU_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_CU_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CU_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CU_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CU_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CU_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
543475,2021,"Lyles, Jordan",2.720556602,0.632491534,1.157824451,0.930240617,12.76110595,341.1737105,0.050705779,0.031700934,1.23390061,2.059600466,0.26928448,-0.556415375,3.04611677,44.82727737,0.178855389,0.130393017,1.986317637,0.077845415,1.71247057,0.196001652,6.111105948,1023.461235,0.209073041,0.080215648,2.240799676,0.103168097,1.687147888,0.450483691,11.37097437,419.3166031,0.035773821,0.144070772,1.329737985,1.68503919,0.105276795,-0.460578,6.018786671,78.10865851,0.118230618,0.040724907,18.2,0.328,-1.7
663738,2021,"Lynch IV, Daniel",1.583717208,0.926114064,0.618761123,1.276364267,16.37413614,238.1447475,0.152797296,0.347052467,0.427107843,0.301802288,0.005550654,0.119754902,7.770539216,182.4210224,0.314454248,0.443710784,1.324916786,1.380965567,1.073612626,1.017563845,7.236413199,153.9008608,0.377835007,0.414196557,1.40210225,1.460088827,1.152735886,1.094749309,15.76940387,196.1825898,0.34550533,0.470898144,,,,,,,,,2.7,0.114,2.9
458681,2021,"Lynn, Lance",1.615878236,-0.131333943,1.04791289,0.699299289,11.8635823,65.65803245,0.091915219,0.073850844,,,,,,,,,0.917645191,-0.757096189,1.673675136,0.001066243,5.028448276,696.8185118,0.050367514,0.04688294,0.89395198,-0.700584102,1.617163049,-0.022626967,10.25561856,244.4897298,0.064429192,0.005227618,0.774624278,0.596985569,0.319593379,-0.141954669,6.547516129,65.46599321,0.017239049,0.014658913,2.9,0.187,-1.5
628317,2021,"Maeda, Kenta",2.351644022,0.381339674,1.566004076,0.404300272,15.36349185,356.9487772,0.29754212,0.277313859,1.467218175,1.468813267,0.478530483,-0.480125575,6.884365414,105.3915865,0.295535851,0.323334931,1.14608849,-0.003733292,1.951077042,-0.80125526,9.013771658,1165.930353,0.273355507,0.217447092,1.760804521,-0.279727394,2.227071144,-0.186539229,14.71559176,406.6233378,0.251100399,0.272350399,,,,,,,,,3.6,0.337,0.6
640455,2021,"Manaea, Sean",1.030538302,0.566190476,1.902380952,2.366728778,13.90331263,152.0952381,0.639378882,0.02389234,0.137064916,-0.459571856,0.876618621,1.473255392,4.610516763,103.2633995,0.450345932,0.077587017,0.458475795,0.922963329,2.259153806,1.794666271,6.353607703,737.0603706,0.586250495,0.308986281,0.929233463,1.06067577,2.396866246,2.265423939,13.97084411,112.5183805,0.46085488,0.002166828,,,,,,,,,0.7,0.261,-1.9
666159,2021,"Manning, Matt",2.314405026,0.684916099,0.926958901,0.702530026,14.90152577,241.1571124,0.062701342,0.194943675,1.100675926,1.416185185,0.195689815,-0.511199074,6.763263889,150.4851852,0.040025463,0.105673611,1.743824586,-0.056009669,1.667884669,0.131949586,8.909526934,900.6031768,0.195570787,0.185978246,2.162484657,0.089668773,1.522206227,0.550609657,15.10095442,360.4620036,0.006954197,0.157978565,,,,,,,,,11.3,0.305,1.1
608566,2021,"Márquez, Germán",1.210139326,-0.256086048,0.83874877,0.627476604,9.625271728,604.8750988,0.139883335,0.185679587,0.370046057,0.375933908,0.206728814,-0.212616664,1.061145564,262.9191549,0.207429946,0.278295452,0.870111202,-0.655578453,1.238241175,0.28744848,0.866663266,1013.098398,0.276301775,0.068896484,1.009869822,-0.793252129,1.375914851,0.427207101,8.836629624,625.9679745,0.019204214,0.133906576,,,,,,,,,18.2,0.171,0.3
593372,2021,"Martinez, Carlos",1.091294643,-0.656262175,1.578405032,0.169151786,15.13908279,101.7954823,0.154269481,0.387512175,0.188918787,1.021042074,0.098899217,-0.73322407,4.226516634,110.2761414,0.016893346,0.316868885,0.070813377,-1.145611065,2.067753922,-0.992956235,6.573658134,91.69850498,0.088080099,0.390842279,0.321642454,-1.25948749,2.181630347,-0.600500404,13.0291364,4.183441558,0.049164649,0.542623083,0.840714286,-0.038516484,0.960659341,-0.081428571,12.31575092,221.5047269,0.020604396,0.423003663,1.1,0.267,-0.8
664208,2021,"Maton, Phil",1.903204958,0.859929394,1.516972014,-0.473696451,15.50827556,504.1190714,0.166926917,0.057488222,0.394391525,2.085224858,0.291676551,-1.982509884,6.051315789,150.6732765,0.070834569,0.049410057,,,,,,,,,,,,,,,,,0.981878625,1.326113919,1.05078749,-1.395022784,12.00441176,440.5279205,0.189294946,0.010457332,24.2,0.253,-0.7
571927,2021,"Matz, Steven",,,,,,,,,1.230751456,0.841382524,1.186558995,1.575927927,11.22772816,256.4649641,0.06436048,0.087369846,1.033124415,2.089144482,2.434320952,1.378300885,7.403003344,75.86801495,0.139331418,0.1272687,1.78581506,2.014075602,2.359252073,2.130991531,16.82443976,151.354482,0.121982424,0.010919135,,,,,,,,,16.6,0.255,-1.3
554431,2021,"Matzek, Tyler",2.693733215,1.602033348,1.136107422,2.227807289,15.19825882,502.2331415,0.000106242,0.04526044,0.648331384,0.648050682,0.182124756,0.182405458,3.913528265,46.09063641,0.015473684,0.09808577,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.461,-1.3
663556,2021,"McClanahan, Shane",2.252887897,1.768469874,1.377059216,1.861477238,13.89699154,397.6290151,0.023328141,0.081077444,1.063185673,0.578045762,0.186635103,0.671775015,6.646387597,253.8369396,0.123115775,0.068776645,1.821895653,2.195080367,1.803669708,1.430484995,6.658001717,927.9874408,0.219503025,0.141431823,,,,,,,,,,,,,,,,,16.3,0.252,1.4
621121,2021,"McCullers Jr., Lance",,,,,,,,,1.247690967,2.007150052,0.149700484,-0.609758601,1.830489194,125.6287974,0.007361733,0.156758565,0.844822236,-0.569538077,2.426987645,-1.012627332,1.64719829,1241.120646,0.046119442,0.077864839,1.377248674,-0.272414129,2.129863697,-0.480200894,9.768250821,808.3800456,0.178466944,0.055284085,1.355639277,1.111736838,0.745712729,-0.50181029,5.597462571,385.3580995,0.0315084,0.057841077,24.9,0.272,1.9
663474,2021,"McKenzie, Triston",2.387038457,0.455031878,0.79288947,1.139117109,12.73210656,108.9574401,0.290242737,0.070043798,1.157623209,1.148813685,0.099107663,-0.090298139,7.030439629,15.12879734,0.065592266,0.006163873,1.992707865,-0.115692135,1.363613483,0.744786517,6.678280899,524.861573,0.070994382,0.042275281,,,,,,,,,,,,,,,,,18.0,0.159,0.9
607644,2021,"Means, John",2.253729522,1.136023429,1.646992015,2.764698108,14.76562048,121.5475757,0.333182692,0.073057573,1.334620754,0.292723319,0.803691905,1.845589341,8.310200027,48.36877993,0.067526916,0.034023762,1.994057056,1.65026178,2.161230366,2.505025642,5.366424537,22.05669291,0.087134023,0.010038298,,,,,,,,,,,,,,,,,16.4,0.226,1.4
656731,2021,"Megill, Tylor",2.090655663,-0.046305231,1.06039614,1.076564754,14.85052565,20.60373286,0.104315896,0.150604114,0.990454545,0.93500627,0.079084639,-0.023636364,5.973432602,47.29514107,0.076147335,0.11511442,1.457931469,-0.361083916,1.375174825,0.443840559,5.702594406,678.231958,0.172674126,0.269860839,,,,,,,,,,,,,,,,,2.8,0.482,-1.4
453343,2021,"Melancon, Mark",2.266801653,0.469134986,1.073096419,0.724570248,9.46815427,350.2826446,0.206661157,0.020909091,,,,,,,,,,,,,,,,,,,,,,,,,2.086725895,1.288847107,0.253384298,0.54449449,9.720275482,343.8959982,0.143827824,0.014742424,34.5,0.249,2.5
489119,2021,"Miley, Wade",2.114932596,0.959908899,1.115797788,2.270821485,15.15572933,151.825961,0.31952554,0.147964718,1.057295191,-0.245988391,0.090099502,1.21318408,4.486998342,81.14593698,0.307300166,0.297976783,1.294997485,1.957119126,2.113008015,1.450886374,7.196748389,584.4422862,0.208651894,0.147278014,1.751637993,1.871637993,2.027526882,1.907526882,13.97609319,365.9444444,0.075971326,0.058853047,1.303550492,0.396367394,0.552256283,1.459439381,10.67962902,114.5382983,0.161859339,0.122625426,3.5,0.394,-2.3
621219,2021,"Mills, Alec",2.058556353,0.109155155,1.823567617,0.12583358,22.88611193,150.6168941,0.118983518,0.079766704,0.588849619,2.271554537,0.338831764,-1.343873154,10.78845561,210.818049,0.106965996,0.174404723,1.22767266,-0.357634089,2.290356861,-0.705050112,13.23971026,571.5542732,0.049944725,0.189473365,1.518256591,-0.458321723,2.391044495,-0.414466182,23.23258261,160.5240948,0.102913754,0.135114875,,,,,,,,,10.4,0.351,-2.7
501985,2021,"Minor, Mike",2.240016336,1.177549729,0.742269923,1.804736531,10.48469688,50.93362042,0.174325245,0.15883515,1.172652832,0.57645737,0.141177565,0.737373027,5.166295971,229.8925563,0.180215539,0.160962026,1.988734178,2.417878147,1.982598341,1.553454372,4.774009486,255.6644466,0.199370237,0.168053007,,,,,,,,,,,,,,,,,15.7,0.236,-1.1
663554,2021,"Mize, Casey",2.136521831,0.059347918,1.571989661,0.505184252,12.59330379,46.28809869,0.341974245,0.117706545,0.988755224,1.139645118,0.491692461,-0.642582356,4.656096108,42.33710407,0.140264,0.18845222,0.8553691,-0.181938592,1.813276172,-0.77596848,4.572913604,1094.471154,0.149553119,0.055420545,1.591261504,-0.544682422,2.176020001,-0.040076076,11.94958986,135.4774859,0.174376927,0.019964998,,,,,,,,,6.7,0.311,0.2
656756,2021,"Montgomery, Jordan",1.717402538,0.949392946,0.698570578,1.46658017,12.61517418,37.66194332,0.032361479,0.052865944,,,,,,,,,1.555735297,1.141486096,0.890663728,1.304912929,2.506873213,541.7648815,0.07408189,0.073353477,1.357108646,1.624218575,1.373396207,1.106286278,12.44736842,74.3012318,0.023637551,0.083633585,1.054157292,0.301227715,0.050405347,0.803334924,7.326030393,114.7756486,0.106953299,0.000299388,23.7,0.217,1.6
519043,2021,"Moore, Matt",1.937616387,1.721596834,1.554253084,1.770272637,11.68418296,74.51521764,0.350536837,0.178438373,,,,,,,,,1.26194675,2.047506916,1.880163166,1.094603,1.809465768,363.3196534,0.05049598,0.01542596,,,,,,,,,1.827357143,0.8345,0.66715625,1.660013393,8.868869048,25.38020833,0.433459821,0.22863244,15.3,0.292,-1.6
669212,2021,"Morgan, Eli",2.149131917,-0.240417502,1.599038192,0.790511227,14.17012831,105.1512129,0.182589715,0.040445569,1.288303821,0.953919437,0.404701253,-0.070316869,8.947794346,0.479548514,0.071635083,0.007165269,1.117046477,-0.518667809,1.877288499,-0.241574213,1.468922682,315.2480188,0.116015207,0.055881345,,,,,,,,,2.175039788,0.291193634,1.067427056,0.816419098,10.29588859,256.005305,0.025119363,0.036777188,4.1,0.715,-3.7
450203,2021,"Morton, Charlie",1.881478221,-0.244810151,2.463487158,-0.337198786,14.87917221,712.4510778,0.13031594,0.103225709,,,,,,,,,1.088956296,-0.663496534,2.882173541,-1.129720711,5.787478194,952.5846817,0.055947298,0.002717658,1.325128736,-0.607781712,2.826458719,-0.893548271,14.00243173,936.8783548,0.155255474,0.090236909,1.154021039,1.043589667,1.175087341,-1.064655968,6.840189996,628.4286328,0.010941749,0.021955668,36.7,0.228,2.0
605397,2021,"Musgrove, Joe",2.203604892,0.725279934,1.332986542,0.145338416,11.26662179,207.676696,0.229052281,0.165946543,1.009788752,2.309997086,0.25173061,-1.048477723,2.002046463,24.63593974,0.162900444,0.138143927,1.514868841,0.375784334,1.682482142,-0.543397635,4.995328706,738.88304,0.329634771,0.200519997,1.685906399,0.265573066,1.79269341,-0.372360076,11.11061509,336.683979,0.22419064,0.098199809,1.832124468,1.285619795,0.772646681,-0.226142008,8.500172723,175.135608,0.192543288,0.11132255,23.8,0.225,2.4
605400,2021,"Nola, Aaron",2.038176248,-0.251778909,2.32215344,-0.032198284,14.43298679,331.1234679,0.00937101,0.11067128,,,,,,,,,1.038443753,-0.398483241,2.468857773,-1.031930778,6.687133443,1018.309564,0.161967172,0.253534885,1.591082932,-0.604012306,2.674386838,-0.4792916,13.58409399,392.1119048,0.009248439,0.145470127,1.479824133,0.936563263,1.133811269,-0.590550399,8.249549476,350.2246377,0.146103512,0.025917332,27.0,0.228,0.6
641927,2021,"Ober, Bailey",2.313790139,0.464981728,1.388736221,0.46007219,17.30495147,124.8567877,0.179254433,0.131955428,1.115394042,1.710761689,0.142956259,-0.738323906,6.447680995,144.2581071,0.08836727,0.136275452,1.706674679,-0.321606571,2.175324519,-0.147043269,9.660977564,439.9354968,0.260300481,0.099795673,,,,,,,,,,,,,,,,,10.6,0.353,-1.0
543606,2021,"Odorizzi, Jake",1.957018382,-0.373942402,1.573525735,0.757435049,18.6948652,47.46299153,0.131468137,0.231609069,0.98618287,1.086849537,0.112733796,-0.213400463,9.583634259,32.27569444,0.126930556,0.024298611,1.025480809,-0.359125103,1.558708436,-0.174102525,11.21450636,806.0008723,0.190559319,0.243180932,,,,,,,,,1.441987939,0.816093202,0.383490132,0.242404605,13.17507675,9.803179825,0.051515351,0.086520833,5.2,0.24,0.5
660271,2021,"Ohtani, Shohei",2.41649688,0.816855625,1.328506694,0.271134562,21.14425489,152.3833504,0.293249496,0.298010171,1.387978744,2.447978744,0.302616425,-0.757383575,7.782705314,21.30014234,0.478956522,0.415852174,1.340989219,0.7179102,1.427452119,-0.8043731,13.65146705,1009.843182,0.139199937,0.188031829,,,,,,,,,1.472056923,1.422579012,0.722783307,-0.673305395,12.57745766,108.1246726,0.370089052,0.313162214,3.4,0.359,-0.9
493603,2021,"Ottavino, Adam",2.076550633,0.447183544,1.819066456,-0.189699367,18.15907173,365.7531646,0.050759494,0.157626582,0.824160584,2.456770073,0.190520073,-1.442089416,3.308941606,56.45985401,0.249416058,0.380182482,1.164605263,-0.413289474,2.679539474,-1.101644737,11.10526316,790.8157895,0.304210526,0.283815789,1.468531746,-0.376738095,2.642988095,-0.797718254,17.32349206,520.2555556,0.000190476,0.259373016,1.479868421,1.190394737,1.075855263,-0.786381579,9.968421053,87.28947368,0.207368421,0.240657895,0.7,0.026,3.6
670912,2021,"Oviedo, Johan",1.516558698,0.049749093,1.410560985,0.05624862,18.17492654,166.899055,0.211734014,0.327573231,0.711387205,1.065784092,0.394525986,-0.748922873,8.92851024,115.2112745,0.160784544,0.274824601,1.272120851,-0.643178295,2.103488372,-0.188189227,9.712184456,576.9946581,0.078628503,0.139821109,,,,,,,,,,,,,,,,,11.9,0.311,0.1
663978,2021,"Paddack, Chris",2.855223673,0.603430809,1.333656147,0.918136716,16.1090574,24.53261059,0.323230106,0.180722859,,,,,,,,,2.026612245,0.249306122,1.687780834,0.089525288,6.541818988,389.8654836,0.157983141,0.187973381,,,,,,,,,,,,,,,,,12.3,0.226,1.0
672715,2021,"Patiño, Luis",1.981096332,0.083889561,1.095958924,0.801247847,17.97367081,157.2690909,0.015919534,0.030528196,0.986823638,1.113859649,0.065988836,-0.193024847,8.188017292,49.22171717,0.123142785,0.050572904,1.533039216,-0.756960784,1.936809269,0.353190731,9.806996435,605.2076649,0.005508021,0.153649733,1.505658915,-0.533643411,1.713491896,0.32581043,16.80299507,214.3396758,0.125877378,0.045951374,,,,,,,,,4.8,0.654,-2.8
642547,2021,"Peralta, Freddy",1.834311379,-0.126838046,1.282664818,0.678484608,16.63366368,157.1638272,0.26963358,0.200536894,0.711802695,1.652571926,0.496745154,-0.444024076,3.731525086,50.83273038,0.23379101,0.226606981,0.792872984,-0.765816972,1.921643744,-0.362953787,11.27947254,592.2064932,0.30677045,0.252163119,1.557606045,-0.695942342,1.851769114,0.401779274,15.66738633,88.50136687,0.183260097,0.138869698,,,,,,,,,10.8,0.226,2.6
527048,2021,"Pérez, Martín",1.741869152,1.354873267,1.339013394,1.726009279,14.65752143,351.6789386,0.07927551,0.082578438,,,,,,,,,1.23014458,1.664392368,1.648532495,1.214284708,6.091127896,762.9294561,0.032054563,0.027908658,1.30836902,1.834730722,1.81887085,1.292509148,14.02454533,441.6755283,0.095349234,0.115690337,1.354237089,0.481170175,0.465310302,1.338377217,10.833211,232.6295494,0.066593659,0.181247721,8.4,0.376,-1.4
656849,2021,"Peterson, David",1.880892857,1.504672619,1.294672619,1.670892857,19.12261905,74.70238095,0.10139881,0.285684524,0.642335766,0.19770073,0.01229927,0.432335766,8.508237748,237.9911366,0.284280501,0.384614181,1.308415301,2.109617486,1.899617486,1.098415301,10.31779859,72.82747853,0.103294301,0.389750195,1.64931677,1.976149068,1.766149068,1.43931677,18.85279503,86.29503106,0.092080745,0.301956522,,,,,,,,,0.6,0.632,-7.1
433589,2021,"Petit, Yusmeiro",1.49799105,-0.418485529,1.228281447,0.688195131,12.70129127,118.4632778,0.60299389,0.170013855,,,,,,,,,1.238701428,-0.950879724,1.760675642,0.42890551,5.924240482,266.3735442,1.647277487,0.179717206,,,,,,,,,1.427732426,-0.091315193,0.901111111,0.617936508,9.591950113,118.3582766,0.089880952,0.114977324,13.6,0.268,1.8
601713,2021,"Pivetta, Nick",3.188024662,1.116879194,1.093489469,0.977655998,16.21604095,448.4427009,0.015781732,0.025521642,1.689619079,2.002716722,0.207651942,-0.520749585,7.389320238,454.2609893,0.275091856,0.136223448,2.459927496,0.432327496,1.778041167,0.249558833,9.308768049,875.3026728,0.434874347,0.243917051,3.018794163,0.508794163,1.701574501,0.808425499,14.73410138,502.2626728,0.056674347,0.007749616,,,,,,,,,23.7,0.235,0.9
668676,2021,"Plesac, Zach",1.952360179,-0.194201301,0.86747931,1.27908217,12.58342326,163.9142041,0.053656103,0.006404716,1.255121017,0.544610211,0.128667797,0.581843008,6.48467665,149.4147503,0.046491208,0.01888888,1.398289543,-0.491542547,1.164820555,0.725011535,5.477800056,284.3708661,0.194343376,0.10994194,,,,,,,,,,,,,,,,,10.9,0.196,1.5
592644,2021,"Plutko, Adam",2.422838056,0.483094973,1.310989534,0.628753549,14.60932194,644.3950342,0.333886322,0.145455937,1.221848762,1.252140025,0.541944482,-0.572235745,6.099288938,399.0112129,0.033772733,0.047764255,,,,,,,,,,,,,,,,,1.695097411,1.086235135,0.707849372,-0.098987096,10.78101965,511.4099688,0.108417812,0.005334402,7.0,0.231,1.3
456034,2021,"Price, David",1.583557497,1.260940675,1.456592848,1.779209671,16.30209265,206.2573995,0.180577001,0.081379521,,,,,,,,,0.979687546,1.736704495,1.932356669,1.17533972,8.894193073,548.0670597,0.016850405,0.032343405,1.347161125,1.744268968,1.939921142,1.542813299,16.23953538,247.6278772,0.20086104,0.026757246,1.20144684,0.566404823,0.762056997,1.397099014,12.30094995,222.6362806,0.029320424,0.009506759,2.0,0.233,-4.0
615698,2021,"Quantrill, Cal",1.468092982,-0.519889474,0.994189474,0.993792982,13.08635088,189.4497935,0.061041667,0.055864302,0.30178785,0.473283178,0.001016822,-0.17251215,5.434785047,43.47011293,0.002042445,0.033096768,0.930448287,-0.725938006,1.200238006,0.456148287,3.731046729,998.7621911,0.236592403,0.190645045,1.306217274,-0.909822679,1.384122679,0.831917274,13.05258049,265.8214015,0.004193182,0.090801894,0.657449755,0.368917945,0.105382055,0.183149755,7.133275693,145.5130876,0.276907051,0.240865919,4.2,0.309,0.9
500779,2021,"Quintana, José",1.815863613,0.727286537,1.147798586,2.236375661,12.75233821,209.6582658,0.006932949,0.003623268,,,,,,,,,1.115997803,1.338097251,1.758609299,1.536509852,7.879245157,961.8479491,0.086456433,0.042990748,1.719006978,1.461359919,1.881871968,2.139519026,12.82515401,183.6166178,0.044290738,0.017322139,,,,,,,,,26.8,0.34,-2.2
656876,2021,"Rasmussen, Drew",2.451326825,0.622735275,0.802577225,1.026014325,16.67293134,190.4333387,0.292590829,0.082393166,0.742166667,1.302111111,0.123201389,-0.683145833,6.021875,28.14027778,0.012118056,0.089048611,1.981939655,-0.125301724,1.550614224,0.556627155,9.817564655,845.8081897,0.008329741,0.145721983,,,,,,,,,,,,,,,,,2.7,0.337,-0.3
592662,2021,"Ray, Robbie",1.436287111,0.689570292,0.786167151,1.53288397,12.2435489,147.7077526,0.159065441,0.077647665,0.605300344,-0.07155916,0.025037698,0.701897203,6.104790468,61.15684585,0.091272554,0.096500043,1.123589399,0.856421257,0.953018116,1.220186258,5.682981977,398.2823982,0.092044201,0.170334059,1.227748691,1.088998691,1.18559555,1.32434555,12.60189791,167.8193717,0.305621728,0.045157068,,,,,,,,,6.1,0.322,-0.8
621052,2021,"Reyes, Alex",3.090259673,1.204660714,1.162196429,0.72340253,17.18435268,426.6872024,0.077223214,0.074333333,1.610961905,2.323504762,0.043352381,-0.755895238,6.967809524,222.6176871,0.1302,0.079019048,2.458397809,0.739813738,1.627043405,0.091540666,10.90355668,1339.241129,0.016108723,0.139156342,2.880252044,0.624965849,1.741891294,0.513394901,17.23348725,529.7978443,0.10244733,0.125057239,,,,,,,,,8.4,0.34,-3.4
572070,2021,"Richards, Garrett",2.325741582,1.709770709,0.81444915,-0.198478276,15.92483819,676.7198143,0.308877298,0.291448392,1.422725939,1.858760422,0.665459437,-1.101493919,9.728631139,399.7059019,0.298424376,0.28303953,2.046042553,0.319917553,2.204302305,-0.478177305,12.23708333,1449.064203,0.405116578,0.268705674,2.491734861,0.995581015,1.528638843,-0.032484997,17.24102564,672.7843948,0.344159847,0.301205674,,,,,,,,,12.2,0.312,-1.2
670950,2021,"Richards, Trevor",1.558425388,-0.558302187,0.773649409,1.343078165,8.467393411,133.3351117,0.120349068,0.006638058,,,,,,,,,0.754691826,-1.320324148,1.53567137,0.539344604,0.290448616,420.154015,0.022712771,0.04849929,,,,,,,,,,,,,,,,,13.8,0.29,2.0
607074,2021,"Rodón, Carlos",2.119430431,1.318408926,1.209724715,2.01074622,18.61680411,40.60970976,0.093436414,0.01840367,0.568812304,-0.028141338,0.136825549,0.460128093,9.020146392,200.1842105,0.22411206,0.173621471,1.623023923,1.784442105,1.675757895,1.514339713,8.5055311,579.490972,0.21650622,0.287376077,,,,,,,,,,,,,,,,,1.7,0.803,-5.1
614179,2021,"Ruiz, José",1.942942967,-0.067089448,0.750386745,1.25964567,11.52627667,67.01406544,0.206284726,0.139782075,1.085765766,0.774932432,0.091635135,0.402468468,4.704774775,100.9518018,0.127806306,0.005045045,1.168485064,-0.708357041,1.391654339,0.485187767,3.946002845,544.6140825,0.071183499,0.047852063,,,,,,,,,,,,,,,,,35.7,0.242,-0.9
547943,2021,"Ryu, Hyun Jin",2.216223734,2.123330386,1.971170623,2.06406397,16.0447939,568.1011803,0.069008079,0.169667683,1.188364328,0.874078614,0.72191885,1.036204565,5.935418428,453.2747253,0.202037194,0.171445478,1.69224904,2.299339683,2.14717992,1.540089276,5.980990692,1000.993815,0.291567269,0.298080816,1.996459566,2.763126233,2.610966469,1.844299803,15.35208509,601.7032967,0.134418146,0.215969287,1.825953483,1.167019177,1.014859413,1.67379372,12.38948516,515.1427765,0.110890165,0.140466333,12.6,0.27,-0.4
663776,2021,"Sandoval, Patrick",2.491482721,1.348840676,0.750758484,1.893400529,14.87101494,718.8842661,0.059311955,0.015575965,1.154142179,0.525472824,0.072609368,0.556059987,7.040626381,180.730833,0.140484976,0.026792974,1.95098835,2.212039752,1.61395756,1.352906158,6.245717578,1206.677289,0.105148829,0.125333824,2.211661593,2.133069001,1.534986809,1.613579401,14.88032471,909.670469,0.0384069,0.032583968,,,,,,,,,10.1,0.282,-1.8
622250,2021,"Sborz, Josh",2.601083744,0.454008914,1.224554304,0.922520525,13.47090077,351.3628313,0.291199859,0.024359606,1.09293593,1.068456434,0.610106784,-0.585627289,4.722957685,159.0759636,0.071823489,0.11599641,,,,,,,,,,,,,,,,,,,,,,,,,16.1,0.283,-0.7
453286,2021,"Scherzer, Max",1.99780236,-0.222440801,2.004715169,0.215527992,17.43494234,224.779415,0.012122475,0.048369882,1.042934512,0.904595028,0.87767934,-0.739339856,8.993473164,387.7676747,0.100004596,0.157585357,0.990959466,-0.601392078,2.383666447,-0.791314903,8.1165096,1214.532884,0.059525198,0.171484175,,,,,,,,,1.403737756,0.587586813,1.194687555,-0.378536612,13.29533002,191.9712743,0.104198079,0.20408024,9.8,0.274,0.3
622608,2021,"Senzatela, Antonio",1.438653209,0.108027732,0.959186553,0.371438923,16.75916912,62.11183206,0.44530364,0.352603356,0.726166169,0.935239276,0.131975009,-0.341048116,8.238301007,75.03807339,0.454634278,0.228861619,1.200076222,-0.108917066,1.176131352,0.132861937,8.128192713,142.7728188,0.515463567,0.337630872,1.569210623,-0.359507326,1.426721612,0.501996337,16.51631868,38.91410256,0.377119048,0.317102564,,,,,,,,,5.8,0.363,-0.1
543766,2021,"Shaw, Bryan",1.959009324,0.344463869,1.405664336,0.208881119,12.22785548,3.896270396,0.242820513,0.126713287,1.204547357,2.42277865,0.672650445,-0.545580848,1.657849294,494.7475144,0.339623234,0.221036107,1.686454465,0.435075155,1.31505305,-0.06367374,0.641335102,551.7975243,0.019027409,0.023766578,,,,,,,,,1.720933652,1.581611618,0.168516587,-0.029194553,10.38177604,232.5165941,0.162452588,0.055161829,5.7,0.194,-1.5
533167,2021,"Shoemaker, Matt",1.543346154,-0.580346154,1.472653846,0.651038462,14.29230769,280.9985092,0.149153846,0.157923077,0.309605069,0.49071618,0.401591512,-0.582702623,4.864603596,129.117595,0.010831123,0.04705865,0.535595393,-0.788500652,1.680808344,-0.356712299,7.862385919,724.9009126,0.092822686,0.046940461,1.049763986,-1.143247378,2.03555507,0.157456294,14.31551573,171.9665934,0.17847465,0.070590035,,,,,,,,,1.2,1.302,-24.6
669373,2021,"Skubal, Tarik",2.445116386,1.789373266,1.345826755,2.001569874,20.48737039,30.63936938,0.295634948,0.171896842,1.433767462,0.946452488,0.502905976,0.99022095,12.62562442,162.3235832,0.428518192,0.277619481,2.084350643,1.84372394,1.400177429,1.640804132,8.733415183,791.3355459,0.11619289,0.031551074,2.068102248,2.356369725,1.912823213,1.624555736,20.62565738,201.3170107,0.346315827,0.288054535,2.557790698,1.279040698,0.835494186,2.114244186,20.3755814,12.30523256,0.185639535,0.097587209,6.8,0.28,-1.2
592761,2021,"Smith, Caleb",2.009012498,1.464419534,1.522304149,2.066897114,13.45603466,178.993435,0.339057338,0.027659773,1.047584213,0.153205128,0.211089744,1.105468829,6.879235797,200.5202363,0.032057567,0.142082705,1.688983637,1.665398111,1.723282726,1.746868252,4.182000675,597.3111505,0.057457827,0.116336876,,,,,,,,,,,,,,,,,7.5,0.318,-1.3
642092,2021,"Smith, Riley",1.912173913,0.374173913,1.104173913,0.433826087,13.27913043,103.4347826,0.060608696,0.131130435,0.940882246,1.167548913,0.310798913,-0.53746558,2.918713768,318.7639493,0.190692029,0.163255435,1.487569517,-0.540397516,2.018745342,0.009221691,7.131328237,428.2765409,0.102399904,0.15562494,1.692040145,-0.307552025,1.785899851,0.213692319,13.5388368,117.6220583,0.019857862,0.089094546,1.387332792,0.874342137,0.604005689,-0.091015035,4.910906136,213.2964649,0.064029256,0.062233239,10.7,0.331,-0.3
