"mlbAM_ID","Year","index","player_name","FF_pfx_z_diff","FF_pfx_x_CH_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_CH_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","CU_pfx_z_diff","CU_pfx_x_CH_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_CH_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_CH_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_CH_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_CH_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_CH_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_CH_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_CH_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
668676,2021,401,"Plesac, Zach",0.554070636,-1.592490844,0.297341245,2.443902725,7.1056232,448.28507,0.140687273,0.103537225,1.398289543,-0.725011534,1.164820555,0.491542546,5.47780005999999,284.370866,0.194343376,0.10994194,0.143168526,-0.853679331,1.036152758,1.746663563,1.00687659,433.785616,0.147852168,0.0910530600000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,0.7,83,0.323
456034,2021,402,"Price, David",0.603869951,0.281253128,0.475763821,-0.153146998,7.40789958000001,341.80966,0.163726596,0.0490361149999998,0.979687546,-1.17533972,1.932356669,-1.736704495,8.89419307,548.06706,0.016850406,0.0323434049999997,NA,NA,NA,NA,NA,NA,NA,NA,0.367473579,0.764581422,0.0075644729999999,-0.38954337,7.34534231000001,300.439183,0.184010634,0.0055861589999999,0.221759293,-0.413282723,1.170299672,-0.535257656,3.40675688,325.430779,0.0124700179999996,0.0418501639999995,25,-2.6,69,0.319
615698,2021,403,"Quantrill, Cal",0.537644695,-1.450337761,0.206048532,2.194030988,9.35530415000001,809.312397,0.297634069,0.134780742999999,0.930448287,-0.456148287,1.200238006,0.725938006,3.73104672999999,998.762191,0.236592402,0.190645044,0.628660437,-0.457165109,1.199221184,1.027725856,1.70373832000001,955.292078,0.234549957,0.157548276,0.375768987,-1.840270966,0.183884673,2.03215528,9.32153376000001,732.940789,0.240785584,0.0998431499999998,0.272998532,-0.561530342,1.094855951,1.383387761,3.40222896,853.249103,0.0403146489999999,0.0502208740000007,13.6,0,83,0.279
670950,2021,409,"Richards, Trevor",0.803733561,-1.312994014,0.762021961,2.878749536,8.17694479000001,286.818903,0.143061839,0.0551373479999997,0.754691827,-0.539344604,1.535671371,1.320324148,0.290448619999992,420.154015,0.0227127709999996,0.0484992899999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,-1.4,71,0.267
570663,2021,410,"Robles, Hansel",0.707448751,-1.654281724,0.182706912,2.544437387,7.44536058,732.574318,0.038779366,0.0683277360000005,0.681647727,-0.111647727,1.725340909,1.155340909,15.98863636,417.234783,0.158096591,0.257215909,0.240478136,-0.634045388,1.202943248,1.5965105,0.887387029999999,776.123672,0.159973584,0.133661284,0.598352273,-2.111647727,0.274659091,2.435340909,7.12386364,813.984783,0.049403409,0.067784091,NA,NA,NA,NA,NA,NA,NA,NA,29.7,0.4,99,0.332
607074,2021,411,"Rodón, Carlos",0.496406508,-0.304614998,0.46603318,0.334988326,10.11127301,620.100681,0.309942634,0.268972406,1.623023923,-1.514339713,1.675757895,-1.784442105,8.5055311,579.490971,0.21650622,0.287376077,1.054211619,-1.651165262,1.812583444,-1.215629801,0.514615300000003,779.675182,0.0076058399999996,0.113754606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,-2,77,0.396
593958,2021,412,"Rodriguez, Eduardo",0.686472435,0.0683933909999999,0.787204695,-0.169125651,7.18402259999999,292.968635,0.0175824569999998,0.0360428390000002,NA,NA,NA,NA,NA,NA,NA,NA,0.866961723,-0.791279904,1.64687799,-1.722559809,3.28168261,255.843886,0.0997153109999999,0.0728054230000001,0.295983852,0.705029904,0.150568182,-0.559614234,7.18209729,241.440045,0.185616029,0.03036583,0.17841738,-0.696063948,1.551662034,-0.677180706,2.95450939,297.896696,0.048911433,0.107953536,23,-0.1,91,0.271
593958,2021,412,"Rodriguez, Eduardo",0.686472435,0.0683933909999999,0.787204695,-0.169125651,7.18402259999999,292.968635,0.0175824569999998,0.0360428390000002,NA,NA,NA,NA,NA,NA,NA,NA,0.866961723,-0.791279904,1.64687799,-1.722559809,3.28168261,255.843886,0.0997153109999999,0.0728054230000001,0.295983852,0.705029904,0.150568182,-0.559614234,7.18209729,241.440045,0.185616029,0.03036583,0.17841738,-0.696063948,1.551662034,-0.677180706,2.95450939,297.896696,0.048911433,0.107953536,23,-0.1,91,0.271
669432,2021,413,"Rogers, Trevor",1.106705332,0.795842022,0.190258818,0.120604492,9.71478682999999,1052.269485,0.0439269969999998,0.0967314489999999,NA,NA,NA,NA,NA,NA,NA,NA,0.168890391,-0.272072342,1.258173182,-0.817210449,3.01861527,791.803289,0.0550051149999997,0.0170010969999996,1.163579832,1.313579832,0.327478992,0.177478992,10.06554622,1324.026891,0.205781513,0.100638655,NA,NA,NA,NA,NA,NA,NA,NA,27.4,1,108,0.23
663776,2021,418,"Sandoval, Patrick",0.540494371,-0.602147675,0.863199076,0.27944297,8.62529736,487.793022,0.0458368739999999,0.109757859,1.95098835,-1.352906158,1.613957559,-2.212039751,6.24571757999999,1206.677288,0.105148829,0.125333824,0.796846172,-1.425515526,1.686566927,-1.057897573,0.794908800000002,1025.946455,0.0353361469999999,0.09854085,0.260673243,0.18208065,0.0789707509999999,-0.0003781579999999,8.63460713000001,297.006819,0.143555729,0.157917791,NA,NA,NA,NA,NA,NA,NA,NA,29.6,1.7,95,0.222
453286,2021,420,"Scherzer, Max",1.006842895,-1.213400267,0.378951277,2.599194439,9.31843273,989.753469,0.0716476729999997,0.123114291999999,0.990959466,0.791314902,2.383666446,0.601392078,8.1165096,1214.532884,0.0595251979999997,0.171484175,0.0519750459999999,-0.086364437,1.505987107,1.64432659,0.876963559999993,826.765209,0.040479398,0.0138988179999994,NA,NA,NA,NA,NA,NA,NA,NA,0.412778291,-0.403372653,1.188978891,2.005129835,5.17882041,1022.56161,0.0446728810000003,0.0325960650000007,14.9,0.8,90,0.217
656954,2021,423,"Sheffield, Justus",0.698434344,0.292070707,0.464073084,-0.057709447,7.56818182000001,300.075359,0.143695782,0.0206892459999998,NA,NA,NA,NA,NA,NA,NA,NA,0.526322975,-0.919755179,1.67589897,-1.282466766,4.0565678,809.819726,0.1166927,0.122330232,0.374681841,0.942699462,0.186555671,-0.38146195,6.55704846,273.372365,0.170046069,0.0583023809999998,NA,NA,NA,NA,NA,NA,NA,NA,20.8,-2.1,70,0.392
533167,2021,424,"Shoemaker, Matt",1.007750761,-1.115941547,0.208154498,2.331846806,6.42992176999999,1005.899422,0.05633116,0.204863537,0.535595393,0.356712299,1.680808344,0.788500652,7.86238592000001,724.900912,0.0928226859999998,0.04694046,0.225990324,-0.044879213,1.279216832,1.098105721,2.99778233000001,854.018507,0.103653809,0.0001181899999993,0.514168593,-1.678842771,0.354746726,1.838264638,6.45312980999999,896.867506,0.0856519639999999,0.117530495,NA,NA,NA,NA,NA,NA,NA,NA,33.3,-0.6,97,0.291
669373,2021,426,"Skubal, Tarik",0.360765742,-0.294977377,0.054350674,0.601392445,11.7539552,760.696176,0.411827838,0.203447916,2.084350644,-1.640804132,1.400177429,-1.843723941,8.73341518999999,791.335546,0.11619289,0.0315510740000002,0.650583182,-1.137898156,0.897271453,-0.409956479,3.89220924,629.011962,0.544711082,0.309170555,0.016248396,0.272019081,0.512645784,0.224378307,11.8922422,590.018535,0.462508717,0.319605608,0.473440054,-0.805309946,0.564683243,0.714066757,11.64216621,779.030313,0.301832425,0.129138283,12.1,0.4,70,0.216
592761,2021,427,"Smith, Caleb",0.320028862,-0.224564103,0.200978577,0.343614388,9.27403398,418.317715,0.281599511,0.0886771030000002,1.688983637,-1.746868252,1.723282726,-1.665398111,4.18200068,597.31115,0.0574578269999999,0.116336876,0.641399424,-1.535778509,1.512192983,-0.617813898,2.69723512,396.790914,0.0895153939999999,0.0257458289999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,1.1,79,0.289
592773,2021,431,"Stanek, Ryne",0.920871912,-1.294702801,0.0584468049999999,2.274021518,9.63788126,1239.9996913,0.148703276,0.105415873999999,NA,NA,NA,NA,NA,NA,NA,NA,0.523277194,-0.262258676,1.09089093,0.829872412,0.890215800000007,1430.7394183,0.282146763,0.0250295280000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,2.1,131,0.266
548389,2021,435,"Stripling, Ross",0.644889724,-1.247287226,0.487439337,2.379616287,8.71786416,503.084781,0.194884586,0.0005882569999995,1.898366464,-0.346937893,1.38778867,-0.163639901,5.10392736,851.913867,0.47119299,0.261224662,0.359304688,-0.543014365,1.191712198,1.375421875,3.92158266000001,667.094985,0.0095428430000001,0.0245826610000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,2.2,110,0.269
573186,2021,436,"Stroman, Marcus",0.970246598,-0.491558957,0.650890023,2.112695578,6.51629819,803.856009,0.144552154,0.0559495469999999,0.301725624,1.240274376,2.382723356,0.840723356,11.22120181,880.156009,0.298170068,0.214310658,0.376503402,0.206829932,1.349278912,0.765945578,1.17546485999999,1009.696918,0.201052154,0.0419773249999995,0.216383751,-0.94832111,0.19412787,1.358832731,5.86994401999999,649.924585,0.109265696,0.0427030190000001,0.312971058,0.0286582619999999,1.171107242,1.455420038,3.8387508,951.413425,0.0340479409999998,0.0273390939999993,16.1,0.5,73,0.281
660761,2021,437,"Suarez, José",0.521744254,0.049198241,0.115636009,0.588182022,10.57149807,597.281396,0.0347510419999999,0.0978715279999997,1.255741743,-1.528017957,1.461580189,-1.189303975,3.95910892000001,1164.087367,0.106427703,0.0591343459999995,NA,NA,NA,NA,NA,NA,NA,NA,0.001276402,0.418756717,0.485194485,0.06771417,9.13177656000001,437.075805,0.0884484850000002,0.06159596,NA,NA,NA,NA,NA,NA,NA,NA,28.2,2.8,83,0.24
624133,2021,438,"Suárez, Ranger",0.469578406,0.073003064,0.650544494,-0.253969152,8.64412579,441.556404,0.0489141809999997,0.146033948,NA,NA,NA,NA,NA,NA,NA,NA,0.203231118,-0.909104134,1.632651692,-0.926778676,0.722666989999993,564.032073,0.0549857179999997,0.151824989,0.106341349,0.771123365,0.0475758069999998,-0.617206209,7.91951977000001,351.905305,0.0946299809999997,0.175980086,NA,NA,NA,NA,NA,NA,NA,NA,24.1,0.8,70,0.263
642121,2021,439,"Sulser, Cole",1.062985555,-1.166100368,0.424463012,2.653548935,9.26569868999999,704.733218,0.149742308,0.0293693639999998,1.129254695,0.926161972,2.516725352,0.461308685,6.66855634000001,812.776408,0.123442488,0.0862241779999992,0.10856025,-0.070504695,1.520058685,1.48200313,2.35574921999999,679.300009,0.185664711,0.0619008220000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,3.2,102,0.227
628711,2021,447,"Urías, Julio",0.840526175,-0.289681694,0.902145462,0.228062407,7.26867712000001,577.939812,0.108594899,0.167452309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832267081,0.247267081,0.365196687,0.219803313,7.84109731000001,559.902692,1.15820911,0.232826087,NA,NA,NA,NA,NA,NA,NA,NA,17.3,1.6,97,0.24
664353,2021,448,"Urquidy, José",0.717463173,-1.549244416,0.639577133,2.906284722,8.11208815,300.109893,0.0933381429999999,0.274519863999999,2.005765994,-0.16018266,2.028638889,0.183055555,7.17213803999999,657.884596,0.297304714,0.0377904039999998,0.761379201,0.232991868,2.421813417,1.427442348,5.10531413999999,573.852677,0.691194651,0.279323423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,0.9,98,0.28
664285,2021,449,"Valdez, Framber",0.719095238,0.295857142,0.661880953,-0.238642857,4.57015873,684.457936,0.075095238,0.078753968,1.397556936,-1.249684265,2.20742236,-2.355295031,9.61140442,1374.519841,0.0434472050000001,0.0119427190000003,NA,NA,NA,NA,NA,NA,NA,NA,0.287849272,0.960447986,0.0027098909999998,-0.669888823,4.94786830000001,673.076062,0.0808966289999999,0.0621838509999994,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0.3,76,0.269
592826,2021,450,"Velasquez, Vince",0.901719419,-0.928806897,0.726885987,2.557412303,4.27094379,806.462787,0.097806375,0.0938073689999994,1.533691262,-0.138708444,1.51698444,0.122001622,6.91153712,880.56284,0.0764805589999999,0.136146182999999,0.368573981,-0.0463333169999999,1.609359567,1.287118903,3.94687242,877.8132,0.047940541,0.0827693599999994,0.503165524,-1.646314996,0.0093778880000001,2.158858408,3.05989590999999,620.739482,0.0778408489999999,0.0074770169999993,NA,NA,NA,NA,NA,NA,NA,NA,15.3,-3.1,84,0.343
608379,2021,452,"Wacha, Michael",0.752104348,-1.370970405,0.579564077,2.70263883,6.84152595,536.996401,0.0201795390000001,0.0171246050000002,1.541993882,0.141554505,2.092088987,0.4085406,10.67938264,637.066062,0.189926585,0.0146707459999992,NA,NA,NA,NA,NA,NA,NA,NA,0.456987685,-1.873869458,0.0766650239999999,2.407522167,7.13278326,518.473205,0.112647783,0.0548965519999997,0.011673749,-0.617369021,1.333165461,1.962208231,2.1882706,512.420144,0.207539258,0.130442377,29.4,0.2,108,0.28
592836,2021,454,"Walker, Taijuan",0.878890092,-1.348507472,0.34017746,2.567575024,5.10464115000001,577.044415,0.190751104,0.143078292999999,1.596208776,0.0852350739999999,1.773920006,0.092476156,13.0781364,839.660022,0.0950536959999999,0.138500621999999,0.082813602,-0.175234459,1.513450473,1.60587133,3.30404683,898.897352,0.0737893929999999,0.112993597,0.525758983,-1.864893191,0.176208259,2.214443915,4.21682698000001,490.746616,0.170661307,0.0888398849999996,0.171990867,-0.458009133,1.230675799,1.860675799,1.03589040999999,884.53168,0.0600091329999998,0.0154703189999994,14.3,-0.8,102,0.366
596133,2021,456,"Weaver, Luke",0.579772149,-1.499659338,0.435776097,2.515207584,8.2641093,732.077391,0.0437327859999998,0.0943585129999995,1.443410553,-0.50007722,1.435358215,0.492024882,7.38438438,639.036575,0.0345345349999999,0.0327112830000002,NA,NA,NA,NA,NA,NA,NA,NA,0.374684685,-2.085315315,0.14987988,2.31012012,5.74894895,497.322289,0.0154654650000001,0.0869969969999999,0.048550609,-0.597668256,1.337767179,1.886884826,2.00630189,658.410524,0.0676227699999999,0.0565558209999998,30,-2.9,81,0.298
657277,2021,457,"Webb, Logan",1.333047383,-0.289154452,0.0368417169999999,1.659043552,6.98306090999999,657.145882,0.191777743,0.169541284,NA,NA,NA,NA,NA,NA,NA,NA,0.270933705,1.315721979,1.641718148,0.596929874,3.73554919,1212.022328,0.0387222790000001,0.0090065149999993,0.425114347,-0.850914362,0.524918193,0.751110516,6.61256576,425.400511,0.184350172,0.117308612,0.971992337,0.311159004,0.637155173,1.297988506,5.01039272,801.725775,0.0617624519999999,0.175,23.6,0.2,105,0.282
622072,2021,464,"Wood, Alex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314792647,-0.4376065,1.533051635,-1.410237782,1.35594454000001,454.881642,0.106852375,0.110346321,0.854957993,1.223368199,0.127923064,-0.240487142,6.46715694,436.637717,0.0230222869999998,0.0181036490000003,NA,NA,NA,NA,NA,NA,NA,NA,22,-1.1,79,0.312
605540,2021,466,"Woodruff, Brandon",0.816663411,-1.099154963,0.694153308,2.609971682,10.06384546,450.310666,0.0912982820000001,0.0688298620000003,1.589193376,-0.192646766,1.600661505,0.204114895,2.68809576999999,737.918069,0.115994647,0.138835701,0.797122995,-0.255048306,1.538259965,0.996185276,0.0123077399999971,646.718986,0.0238217949999999,0.0109743239999993,0.494246134,-1.733610058,0.0596982129999998,2.287554405,9.78915631000001,381.714028,0.0646583499999999,0.0804012690000002,NA,NA,NA,NA,NA,NA,NA,NA,14.2,1.5,108,0.259
642232,2021,467,"Yarbrough, Ryan",0.01749462,0.20374462,0.709067432,-0.895317432,5.89933644,27.206295,0.37678264,0.303376973,0.0965449119999999,-1.825498142,2.738310194,-1.009356964,7.38649318,243.077187,0.353425179,0.312366394,NA,NA,NA,NA,NA,NA,NA,NA,0.420083906,0.64576843,0.267043622,-0.492728146,7.96391976999999,185.948459,0.155776884,0.300670646,0.0030489669999999,-0.713469809,1.626281861,-0.915861019,3.42616509999999,89.806869,0.413911899,0.409566852999999,28,-1.5,54,0.305
669145,2021,469,"Zimmermann, Bruce",0.494373542,-0.331034184,0.843069272,-0.0176615459999998,6.99125518000001,345.934991,0.358607032,0.262332956,1.362022914,-0.946784819,1.458819907,-1.874058002,2.56255639,603.026695,0.35651629,0.22589402,0.606999745,-0.751734045,1.263769133,-1.119034833,1.66035596,484.781022,0.341319603,0.163504195000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,-0.6,97,0.387
645261,2022,474,"Alcantara, Sandy",0.840027084,-1.312705759,0.396467425,2.549200268,6.18386597999999,142.740036,0.0452763310000001,0.0228165589999997,0.528691721,-0.109600812,1.599572372,1.180481463,5.61401727,294.017671,0.011656678,0.077363128,0.0316851,-0.283015633,1.426157551,1.677488084,1.79123906000001,298.380798,0.025757773,0.0121250330000002,0.311145741,-1.783342545,0.074169361,2.020318925,6.00582356,236.628895,0.0941037129999999,0.0341325480000005,NA,NA,NA,NA,NA,NA,NA,NA,27.6,2.7,130,0.199
641302,2022,476,"Alexander, Tyler",0.796513063,-0.0581087859999999,0.508399695,0.346222154,7.25475936000001,744.19292,0.0012877,0.033868398,NA,NA,NA,NA,NA,NA,NA,NA,0.65929697,-1.796145455,2.246436364,-1.109587879,5.05454546,806.830303,0.0684,0.0889333329999999,0.373658593,0.525637391,0.0753464819999998,-0.0766323160000002,7.29651783,596.127337,0.00976203,0.0216052690000001,0.076102321,-1.009148275,1.459439184,-0.374188588,2.68296376000001,818.120893,0.0440864399999998,0.038776221,18.5,-2.7,70,0.349
666120,2022,477,"Anderson, Ian",0.568936446,-1.313828627,0.374571971,2.257337044,5.80117391,419.053697,0.170961049,0.0065043249999998,1.055232009,-0.767611688,0.92078891,0.633168589,6.47261177,354.989226,0.0650922039999999,0.0320080659999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,0.4,97,0.279
542881,2022,478,"Anderson, Tyler",0.752713449,-0.127163977,0.487213057,0.392664369,11.69140842,382.743081,0.136428507,0.0600136859999995,1.441721242,-0.914221242,1.274270322,-1.801770322,5.82804064,293.138574,0.159259202,0.071351227,NA,NA,NA,NA,NA,NA,NA,NA,0.189643032,0.680302324,0.320253244,-0.549692112,9.96446278,379.136183,1.143780415,1.234830467,0.061841919,-0.962002878,1.322051958,-0.298207161,6.62491902000001,572.94909,0.365231539,0.344788544,31.6,1.8,96,0.223
502042,2022,479,"Archer, Chris",0.779829016,-1.300907661,0.552286256,2.633022933,6.04000321999999,469.721802,0.397274337,0.0415401620000004,1.258426503,-0.355766929,1.497426988,0.594767414,5.26108729000001,754.444139,0.360945717,0.230454656,0.433532618,-0.334757365,1.518436552,1.419661299,1.74713052999999,759.930434,0.254524859,0.127215885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,-0.5,90,0.264
676879,2022,480,"Ashby, Aaron",0.841102359,0.464328165,0.499366925,-0.122592731,6.32639827,330.956198,0.231033175,0.16935859,1.570246303,-0.92407609,1.88777118,-2.533941393,9.44857771,811.697653,0.004544725,0.0359069769999997,0.524928341,-1.062121649,2.025816739,-1.488623431,5.63576746,759.7634,0.0426436799999999,0.0012194170000006,0.545192462,1.010216695,0.0465216049999999,-0.418502628,6.53054648,305.614461,0.191219479,0.121493407,NA,NA,NA,NA,NA,NA,NA,NA,20.7,-2,92,0.274
595881,2022,485,"Beede, Tyler",0.782866643,-1.219219971,0.384843633,2.386930247,10.97511755,464.347183,0.14719123,0.107298628,1.3361283,0.421513977,2.025577581,0.267935304,5.67738229000001,443.617108,0.100097676,0.0092188799999997,0.0798071619999999,-0.181087649,1.422975955,1.524256442,3.16814617,451.678084,0.223065156,0.066309575,0.452082099,-1.608603385,0.004539781,2.056145703,10.83827795,510.284889,0.259078138,0.0365426590000002,NA,NA,NA,NA,NA,NA,NA,NA,26.4,1.5,89,0.273
621244,2022,486,"Berríos, José",0.828730125,-1.261508286,0.318108939,2.40834735,9.35034824,718.837658,0.184825502,0.185020787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490804248,-1.764408217,0.184790992,2.070421473,9.24922673,593.871217,0.155647763,0.205205823,NA,NA,NA,NA,NA,NA,NA,NA,15.4,-1.2,79,0.307
689225,2022,491,"Brieske, Beau",0.382021797,-1.695739146,0.672576643,2.750337586,12.33170477,156.026157,0.24319883,0.0322181460000008,1.701924812,-0.835802363,1.532513426,0.666390977,3.86131040999999,43.3786609999997,0.107061941,0.0288191910000001,0.550292923,-1.076697417,1.291618372,1.818022866,4.20018924,31.4106839999999,0.0553467380000001,0.0965381429999991,0.099006865,-2.195775743,0.172540046,2.467322654,11.61530893,172.795919,0.147450038,0.0121479789999998,NA,NA,NA,NA,NA,NA,NA,NA,22.1,2.2,116,0.238
663460,2022,493,"Bubic, Kris",0.64232016,-0.091984302,0.555805958,0.178498504,11.17826761,444.035992,0.142596684,0.134414270000001,1.801066522,-1.364976909,1.828798565,-2.264888178,1.29870406000001,918.554007,0.217723579,0.2738692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,-0.3,80,0.354
518516,2022,495,"Bumgarner, Madison",0.621295877,-0.0206741689999999,0.437644853,0.204325193,5.69632086999999,728.409023,0.0256543559999999,0.0073844169999999,0.869666524,-1.436248056,1.85321874,-1.286637208,6.90232109,823.796842,0.075353154,0.0449392370000003,0.67190228,-1.15390228,1.570872964,-1.088872964,2.19446254,724.527687,0.0212833879999996,0.0267231270000003,0.34209772,0.39784772,0.0191229640000001,-0.0748729640000001,5.30053746,586.227687,0.0325333879999996,0.0172768730000001,0.006071351,-0.909212625,1.326183309,-0.410899333,1.93910744,814.155098,0.0722886200000001,0.017234277,11.3,1.3,57,0.277
605164,2022,496,"Bundy, Dylan",1.096633798,-0.892036722,0.639433866,2.628104386,7.85498979,991.193007,0.0165997389999998,0.04863513,1.405156608,0.168609626,1.700080214,0.12631398,8.96160556,786.436848,0.216029412,0.123772282,0.568457991,-0.0767180289999999,1.454752559,0.963012597,2.01537791,1042.761126,0.0943848650000001,0.0644390860000001,0.91372549,-1.520196078,0.01127451,2.445196078,8.58316993000001,833.173203,0.0487418299999999,0.115531046,NA,NA,NA,NA,NA,NA,NA,NA,18.7,-0.8,86,0.337
669203,2022,498,"Burnes, Corbin",0.712248016,-1.025251984,0.776621032,2.514121032,5.83353175000001,535.272024,0.110690476,0.230063491999999,1.142513539,0.210478058,2.012351074,0.659359477,8.60724556,716.789356,0.327232493,0.348130718999999,0.607043372,0.0175385679999999,1.819411584,1.194829644,2.10513881999999,758.323236,0.0740433189999999,0.115213993999999,0.423148245,-1.569512305,0.232360711,2.225021261,5.96896753,448.906772,0.153098733,0.196347896,0.352596634,-0.240876286,1.56099673,2.15446965,4.81068836999999,581.468742,0.037419957,0.158667624,9.8,0.3,87,0.298
665795,2022,499,"Cabrera, Edward",0.654683673,-1.483030613,0.527785714,2.6655,3.60255101999999,609.582653,0.136862245,0.127418367,1.159596439,0.075619247,2.086435574,0.851219888,8.62101041000001,751.448839,0.141845238,0.0937084840000004,0.466087599,-0.306688692,1.704127635,1.544728728,5.57597023000001,743.917949,0.0615427399999999,0.0684869519999997,0.386112245,-1.966387755,0.0444285720000001,2.396928572,3.31816325999999,578.741837,0.0520357149999999,0.0837551019999995,NA,NA,NA,NA,NA,NA,NA,NA,32.3,2.6,96,0.287
471911,2022,500,"Carrasco, Carlos",1.075389898,-0.725040209,0.0529080669999999,1.853338174,5.83708976999999,972.269559,0.107564763,0.0733774980000001,0.52229454,0.539476293,1.317424569,0.255653736,6.26686781000001,1345.876078,0.157864943,0.154362788,0.0916395429999999,0.0978300189999999,0.875778295,0.869587819,2.51036429000001,1146.960348,0.0277348720000001,0.075481238,0.536610704,-1.441922114,0.663973838,1.31455898,4.56294235,854.518573,0.03857762,0.0026659569999996,NA,NA,NA,NA,NA,NA,NA,NA,24.6,1.2,108,0.276
622491,2022,501,"Castillo, Luis",0.914749755,-1.171795699,0.494082438,2.580627892,8.67508743,417.434113,0.100455914,0.223416877999999,NA,NA,NA,NA,NA,NA,NA,NA,0.183969942,-0.132663124,1.533215013,1.481908195,1.9154631,485.41719,0.028711511,0.0431956659999999,0.270932592,-1.710613627,0.0447354900000001,1.936810729,8.44492364999999,226.089435,0.0612413479999998,0.169112015,NA,NA,NA,NA,NA,NA,NA,NA,22.3,-1.1,100,0.291
622491,2022,501,"Castillo, Luis",0.914749755,-1.171795699,0.494082438,2.580627892,8.67508743,417.434113,0.100455914,0.223416877999999,NA,NA,NA,NA,NA,NA,NA,NA,0.183969942,-0.132663124,1.533215013,1.481908195,1.9154631,485.41719,0.028711511,0.0431956659999999,0.270932592,-1.710613627,0.0447354900000001,1.936810729,8.44492364999999,226.089435,0.0612413479999998,0.169112015,NA,NA,NA,NA,NA,NA,NA,NA,22.3,-1.1,100,0.291
622491,2022,501,"Castillo, Luis",0.914749755,-1.171795699,0.494082438,2.580627892,8.67508743,417.434113,0.100455914,0.223416877999999,NA,NA,NA,NA,NA,NA,NA,NA,0.183969942,-0.132663124,1.533215013,1.481908195,1.9154631,485.41719,0.028711511,0.0431956659999999,0.270932592,-1.710613627,0.0447354900000001,1.936810729,8.44492364999999,226.089435,0.0612413479999998,0.169112015,NA,NA,NA,NA,NA,NA,NA,NA,22.3,-1.1,100,0.291
502171,2022,507,"Cobb, Alex",1.154231156,-0.867768844,0.374482412,2.396482412,5.61517588000001,635.90997,0.296030151,0.0318391959999999,1.234907733,0.332120045,1.574371301,0.007343523,5.80537968,1028.904956,0.171307929,0.0665891959999998,0.785768844,0.174231156,1.416482412,0.456482412,4.54482412,952.70997,0.302030151,0.0361608040000005,0.590786034,-1.470677381,0.228426125,1.83303729,5.15558238,512.141163,0.104184623,0.0309982020000001,NA,NA,NA,NA,NA,NA,NA,NA,42.5,-0.2,91,0.249
