"mlbAM_ID","Year","player_name","CU_pfx_z_diff","CU_pfx_x_FF_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_FF_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_FF_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_FF_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_FF_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_FF_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_FF_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_FF_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_FF_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_FF_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
500779,2021,"Quintana, José",1.815863613,-2.236375661,1.147798585,-0.727286537,12.75233821,209.658266,0.0069329490000002,0.0036232679999992,NA,NA,NA,NA,NA,NA,NA,NA,0.69986581,-0.477766362,0.610810714,0.388711266,4.87309305000001,752.189683,0.0933893829999998,0.0393674800000001,0.0968566349999999,-0.354503694,0.734073382,0.991720441,0.0728158000000007,26.0416479999999,0.0512236870000002,0.0136988710000007,NA,NA,NA,NA,NA,NA,NA,NA,40.8,-0.1,91,0.342
656876,2021,"Rasmussen, Drew",2.451326825,-1.026014325,0.802577225,-0.622735275,16.67293134,190.433339,0.292590829,0.0823931659999992,1.709160158,-1.149215714,0.679375836,0.119431392,10.65105634,218.573617,0.304708885,0.171441777,0.46938717,-2.576628549,0.748036999,1.35920438,6.85536667999999,655.374851,0.30092057,0.228115149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.7,122,0.319
592662,2021,"Ray, Robbie",1.436287111,-1.53288397,0.786167151,-0.689570292,12.2435489,147.707753,0.159065441,0.0776476639999996,0.830986767,-1.507846271,0.761129452,-0.0842699479999999,6.13875843000001,86.5509070000003,0.0677928869999999,0.0188523790000001,0.312697712,-0.579865854,0.166850965,0.434019107,6.56056692,545.990151,0.251109642,0.0926863950000003,0.20853842,-0.34728842,0.399428399,0.538178399,0.358349009999998,20.1116189999998,0.146556287,0.0324905959999997,NA,NA,NA,NA,NA,NA,NA,NA,59.2,1.1,107,0.327
621052,2021,"Reyes, Alex",3.090259673,-0.72340253,1.162196428,-1.204660715,17.18435268,426.687202,0.0772232139999999,0.0743333329999993,1.479297768,-0.766754911,1.118844047,0.40630119,10.21654315,204.069515,0.0529767860000001,0.0046857139999998,0.631861864,-2.350445935,0.464846977,1.253737094,6.280796,912.553927,0.0611144909999998,0.0648230090000003,0.210007628,-2.465293824,0.579694866,1.67559133,0.0491345800000004,103.110642,0.0252241159999999,0.0507239059999999,NA,NA,NA,NA,NA,NA,NA,NA,30.7,1,114,0.344
572070,2021,"Richards, Garrett",2.325741582,0.198478276,0.81444915,-1.709770708,15.92483818,676.719815,0.308877298,0.291448392,0.903015643,-0.466981161,0.148989713,-0.287044769,6.19620703999999,277.013913,0.0104529220000002,0.0084088619999995,0.279699029,-2.005824029,1.389853155,0.336271845,3.68775484999999,772.344388,0.0962392799999998,0.0227427179999999,0.165993279,-1.330160567,0.714189693,0.781964153,1.31618746000001,3.93542000000025,0.0352825489999997,0.0097572819999998,NA,NA,NA,NA,NA,NA,NA,NA,53,-0.3,94,0.395
670950,2021,"Richards, Trevor",1.558425388,-1.343078165,0.77364941,0.558302187,8.46739341,133.335112,0.120349068,0.006638058,NA,NA,NA,NA,NA,NA,NA,NA,0.803733561,-2.878749536,0.762021961,1.312994014,8.17694479000001,286.818903,0.143061839,0.0551373479999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,2.3,101,0.324
570663,2021,"Robles, Hansel",1.389096478,-0.819096478,1.542633997,0.972633997,23.43399694,315.339535,0.196875957,0.325543645000001,0.947926887,-1.341494139,1.020236336,1.413803588,6.55797355,43.5493539999998,0.121194218,0.0653335479999999,0.707448751,-2.544437387,0.182706912,1.654281724,7.44536058,732.574318,0.038779366,0.0683277360000005,0.109096478,-2.819096478,0.457366003,2.252633997,0.321496940000003,81.4104649999999,0.0106240429999999,0.0005436450000004,NA,NA,NA,NA,NA,NA,NA,NA,55.1,-0.4,107,0.357
607074,2021,"Rodón, Carlos",2.119430431,-2.010746221,1.209724715,-1.318408925,18.61680411,40.6097099999997,0.0934364139999999,0.0184036709999997,1.550618127,-2.14757177,1.346550264,-0.749596621,9.59665771,159.574501,0.317548474,0.1552178,0.496406508,-0.334988326,0.46603318,0.304614998,10.11127301,620.100681,0.309942634,0.268972406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,2,111,0.281
593958,2021,"Rodriguez, Eduardo",NA,NA,NA,NA,NA,NA,NA,NA,1.553434158,-1.477752339,0.859673295,-0.935355114,10.46570521,37.1247490000001,0.0821328540000001,0.108848262,0.686472435,0.169125651,0.787204695,-0.0683933909999999,7.18402259999999,292.968635,0.0175824569999998,0.0360428390000002,0.390488583,0.0185574689999998,0.636636513,0.227590461,0.00192530999999,51.5285899999999,0.168033572,0.0664086690000003,0.508055055,-1.382536383,0.764457339,0.110023989,4.22951320999999,4.92806100000007,0.0664938899999998,0.0719106969999998,40,-0.3,78,0.306
593958,2021,"Rodriguez, Eduardo",NA,NA,NA,NA,NA,NA,NA,NA,1.553434158,-1.477752339,0.859673295,-0.935355114,10.46570521,37.1247490000001,0.0821328540000001,0.108848262,0.686472435,0.169125651,0.787204695,-0.0683933909999999,7.18402259999999,292.968635,0.0175824569999998,0.0360428390000002,0.390488583,0.0185574689999998,0.636636513,0.227590461,0.00192530999999,51.5285899999999,0.168033572,0.0664086690000003,0.508055055,-1.382536383,0.764457339,0.110023989,4.22951320999999,4.92806100000007,0.0664938899999998,0.0719106969999998,40,-0.3,78,0.306
669432,2021,"Rogers, Trevor",NA,NA,NA,NA,NA,NA,NA,NA,0.937814941,-1.378777674,1.067914364,-0.626951631,12.7334021,260.466196,0.0110781179999999,0.0797303520000003,1.106705332,-0.120604492,0.190258818,-0.795842022,9.71478682999999,1052.269485,0.0439269969999998,0.0967314489999999,0.0568744999999999,0.2068745,0.51773781,0.36773781,0.350759390000007,271.757406,0.161854516,0.197370104,NA,NA,NA,NA,NA,NA,NA,NA,57.7,1.2,101,0.306
605447,2021,"Romano, Jordan",NA,NA,NA,NA,NA,NA,NA,NA,1.585095965,-1.230425781,0.729340575,0.374670391,9.14587247999999,167.602187,0.127895593,0.0384897129999997,NA,NA,NA,NA,NA,NA,NA,NA,0.0312305299999999,-2.51023053,0.550464174,1.928535826,0.250591900000003,96.404673,0.222317757,0.152096573,NA,NA,NA,NA,NA,NA,NA,NA,62.3,1.9,137,0.253
605452,2021,"Ross, Joe",NA,NA,NA,NA,NA,NA,NA,NA,1.01538755,-0.920725896,0.756627045,0.661965391,9.02589562,209.782201,0.0493827399999999,0.0782211960000003,0.520831448,-2.358716063,0.681363122,1.156521493,5.05260181000001,428.299365,0.0228139139999998,0.0562641400000005,0.342174688,-2.397212567,0.719859626,1.335178253,0.161935530000008,40.479304,0.0700464199999997,0.0026422309999993,NA,NA,NA,NA,NA,NA,NA,NA,16,-2.5,96,0.298
614179,2021,"Ruiz, José",1.942942967,-1.25964567,0.750386745,0.067089448,11.52627667,67.0140650000003,0.206284726,0.139782075999999,0.857177202,-1.168010535,0.84202188,1.152855213,6.82150189000001,33.9377369999997,0.334091032,0.144827121,0.774457903,-2.651300009,0.641267594,1.235574512,7.58027382,477.600017,0.277468225,0.187634138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,0.7,121,0.349
663776,2021,"Sandoval, Patrick",2.491482721,-1.893400529,0.750758483,-1.348840675,14.87101494,718.884266,0.059311955,0.015575965,1.337340543,-1.966009897,0.823367851,-0.194698497,7.83038856,538.153433,0.0811730209999999,0.0112170090000001,0.540494371,-0.27944297,0.863199076,0.602147675,8.62529736,487.793022,0.0458368739999999,0.109757859,0.279821128,-0.358413721,0.784228325,0.862820918,0.0093097700000015,190.786203,0.0977188550000001,0.0481599319999999,NA,NA,NA,NA,NA,NA,NA,NA,24.4,0,87,0.38
429722,2021,"Santana, Ervin",NA,NA,NA,NA,NA,NA,NA,NA,1.01780356,-0.80359591,0.740516825,0.526309175,8.98627492,141.095303,0.019438722,0.0543537119999992,0.0944879219999998,-1.836487922,0.292375187,1.449624813,6.17949895999999,496.766836,0.149312258,0.0741455419999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1,-1.7,68,0.438
622250,2021,"Sborz, Josh",2.601083743,-0.922520525,1.224554305,-0.454008913,13.47090078,351.362832,0.291199859,0.0243596049999998,1.508147814,-1.532627309,0.614447521,0.638927016,8.74794308999999,192.286868,0.363023348,0.140356015999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,0.2,125,0.322
453286,2021,"Scherzer, Max",1.997802361,-0.215527993,2.004715169,0.222440801,17.43494233,224.779415,0.0121224749999999,0.0483698830000003,0.954867849,-1.093207332,1.12703583,1.265375313,8.44146917,162.98826,0.112127071,0.109215474,1.006842895,-2.599194439,0.378951277,1.213400267,9.31843273,989.753469,0.0716476729999997,0.123114291999999,NA,NA,NA,NA,NA,NA,NA,NA,0.594064604,-1.410215548,0.810027614,1.626178558,4.13961232,32.808141,0.116320554,0.155710357,46.7,1.4,121,0.285
656945,2021,"Scott, Tanner",NA,NA,NA,NA,NA,NA,NA,NA,1.437507294,-1.769819324,0.840693524,-0.508381494,8.30641623000001,83.9880900000003,0.0974391209999998,0.14033554,NA,NA,NA,NA,NA,NA,NA,NA,0.587025242,0.0003941119999999,0.929519912,0.342100558,0.655512760000008,145.29555,0.0956661399999996,0.151363918,NA,NA,NA,NA,NA,NA,NA,NA,45.4,-0.6,113,0.37
622608,2021,"Senzatela, Antonio",1.438653209,-0.371438924,0.959186553,-0.108027732,16.75916912,62.111832,0.445303639,0.352603356,0.71248704,-0.503413933,0.827211544,0.618138437,8.52086811999999,12.9262409999997,0.0093306389999998,0.123741737,0.238576987,-1.547570276,0.216944799,1.09204849,8.63097641,80.6609869999997,0.0701599270000001,0.0149724840000002,0.130557413,-1.798160535,0.467535058,1.46118289,0.242850439999998,23.197729,0.0681845920000001,0.0355007919999996,NA,NA,NA,NA,NA,NA,NA,NA,54.5,0.3,86,0.332
623149,2021,"Sewald, Paul",NA,NA,NA,NA,NA,NA,NA,NA,0.651273123,-0.0355214889999999,2.143034411,1.527282777,10.57523241,269.586277,0.0129586330000002,0.131196869999999,1.01992236,-2.27992236,0.10136646,1.15863354,22.61118012,1042.214286,0.133416149,0.414922359999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,2.1,144,0.269
669373,2021,"Skubal, Tarik",2.445116386,-2.001569874,1.345826755,-1.789373267,20.48737039,30.6393699999999,0.295634948,0.171896842,1.011348924,-1.498663898,0.842920779,-0.355605805,7.86174596000001,131.684214,0.132883244,0.105722639,0.360765742,-0.601392445,0.054350674,0.294977377,11.7539552,760.696176,0.411827838,0.203447916,0.377014138,-0.088746661,0.566996458,0.278728981,0.138286999999991,170.677641,0.0506808790000001,0.116157692,0.112674312,-1.166075688,0.510332569,0.768417431,0.111788990000008,18.3341369999998,0.109995413,0.0743096330000003,42.8,-0.8,91,0.429
592761,2021,"Smith, Caleb",2.009012499,-2.066897114,1.522304149,-1.464419534,13.45603466,178.993435,0.339057338,0.0276597729999998,0.961428286,-1.855807371,1.311214406,-0.416835321,6.57679886,21.526801,0.371114905,0.114422932,0.320028862,-0.343614388,0.200978577,0.224564103,9.27403398,418.317715,0.281599511,0.0886771030000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1,-0.4,93,0.362
519293,2021,"Smith, Will",2.066717647,-2.174797647,1.32313098,-1.21505098,15.1011451,162.391451,0.099185882,0.0903599999999995,1.174937467,-1.935883413,1.084216746,-0.3232708,10.61562798,81.2802070000002,0.285467143,0.14168018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3,0.4,78,0.366
519293,2021,"Smith, Will",2.066717647,-2.174797647,1.32313098,-1.21505098,15.1011451,162.391451,0.099185882,0.0903599999999995,1.174937467,-1.935883413,1.084216746,-0.3232708,10.61562798,81.2802070000002,0.285467143,0.14168018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3,0.4,78,0.366
605483,2021,"Snell, Blake",2.572431176,-2.493620887,1.404870887,-1.483681176,15.63984738,139.862204,0.064943782,0.0579082719999997,1.479089036,-1.926781344,0.838031344,-0.390339036,8.60339660999999,17.5017030000004,0.0664398100000001,0.0292900840000003,0.661141122,-0.546830777,0.541919223,0.427608878,6.82610278,668.121629,0.220827922,0.136627015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,0.8,120,0.37
592773,2021,"Stanek, Ryne",NA,NA,NA,NA,NA,NA,NA,NA,1.444149106,-1.183130588,1.032444125,0.771425607,10.52809706,190.739727,0.133443487,0.130445401999999,0.920871912,-2.274021518,0.0584468049999999,1.294702801,9.63788126,1239.9996913,0.148703276,0.105415873999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,0.5,107,0.362
622251,2021,"Staumont, Josh",2.597020432,-0.726020432,1.059031328,-0.811968672,15.23934729,473.118393,0.364767735,0.144800643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195215259,-2.322725988,0.537674228,1.589836501,0.212988379999999,49.1329060000003,0.218585557,0.125864456,NA,NA,NA,NA,NA,NA,NA,NA,44.1,1.2,128,0.33
608716,2021,"Steckenrider, Drew",2.052649293,-1.511181901,0.771137376,0.229669984,13.61183211,200.236909,0.0274449969999999,0.045985463,NA,NA,NA,NA,NA,NA,NA,NA,0.741692771,-2.661130271,0.378810994,1.540626506,6.42900602,685.917072,0.069896084,0.0277055719999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9,1.9,110,0.296
663986,2021,"Stephan, Trevor",NA,NA,NA,NA,NA,NA,NA,NA,1.078082931,-0.34237599,1.609698699,0.873991758,12.3773434,175.539034,0.0338042719999998,0.0609426590000001,0.874420216,-2.210134502,0.258059813,1.077654473,9.25839895999999,1058.747312,0.036183137,0.0826311850000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,0.5,106,0.402
608717,2021,"Stratton, Chris",2.039529622,-0.0022595070000002,1.685425818,-0.351844297,12.78493966,513.294932,0.0999683519999998,0.0859834020000001,1.170836176,-0.61775107,1.069934255,0.516849149,7.20732287999999,253.348002,0.0388846680000001,0.0203622820000006,0.834529622,-2.442230772,0.754545447,0.853155703,6.35361782,359.797022,0.025025823,0.0415165980000002,0.228265254,-2.451598588,0.763913263,1.459420071,0.606152300000005,81.659091,0.0879626820000001,0.0305395869999998,NA,NA,NA,NA,NA,NA,NA,NA,48.1,1,91,0.33
548389,2021,"Stripling, Ross",2.543256188,-0.991827617,0.900349333,-0.651079238,13.82179152,348.829086,0.276308404,0.261812919,1.004194412,-1.187904089,0.704272861,0.887982538,4.79628149999999,164.010204,0.204427429,0.0239944040000006,0.644889724,-2.379616287,0.487439337,1.247287226,8.71786416,503.084781,0.194884586,0.0005882569999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,-0.5,77,0.383
660761,2021,"Suarez, José",1.777485997,-2.049762211,1.577216198,-1.304939984,14.53060699,566.805971,0.141178745,0.0387371820000002,NA,NA,NA,NA,NA,NA,NA,NA,0.521744254,-0.588182022,0.115636009,-0.049198241,10.57149807,597.281396,0.0347510419999999,0.0978715279999997,0.520467852,-0.102987537,0.369558476,-0.047921839,1.43972151,160.205591,0.0536974430000003,0.0362755679999997,NA,NA,NA,NA,NA,NA,NA,NA,39.5,-0.4,88,0.402
624133,2021,"Suárez, Ranger",NA,NA,NA,NA,NA,NA,NA,NA,0.672809524,-1.37868254,0.982107198,-0.276234182,9.36679278,122.475669,0.0060715369999999,0.0057910410000001,0.469578406,0.253969152,0.650544494,-0.073003064,8.64412579,441.556404,0.0489141809999997,0.146033948,0.363237057,0.301544959,0.698120301,0.033338285,0.724606019999996,89.6510989999999,0.0457157999999999,0.0299461379999996,NA,NA,NA,NA,NA,NA,NA,NA,22.6,2.4,73,0.265
642121,2021,"Sulser, Cole",2.19224025,-0.136823583,2.09226234,0.036845673,15.93425503,108.04319,0.273184796,0.0568548139999993,1.171545805,-1.13349025,1.095595673,1.057540118,6.90994947,25.4332090000003,0.335407019,0.091270186,1.062985555,-2.653548935,0.424463012,1.166100368,9.26569868999999,704.733218,0.149742308,0.0293693639999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,-0.2,102,0.334
608718,2021,"Suter, Brent",1.36518573,-1.72058573,0.43632752,-0.08092752,11.53011778,95.1433260000003,0.155951302,0.198325934,1.103194133,-1.466555478,0.182297268,0.181064077,7.46085728,143.752215,0.172800041,0.153725934,0.145400477,-0.061409868,1.222848342,1.429658687,3.36556605999999,371.136674,0.163882336,0.120881106,0.0932859680000001,-0.243883843,1.040374367,1.377544178,1.42561807000001,26.1932779999997,0.0092531889999998,0.0182542359999997,NA,NA,NA,NA,NA,NA,NA,NA,72.3,1,109,0.298
592791,2021,"Taillon, Jameson",2.54210375,-0.639132575,1.132646148,-0.770325027,13.23064528,313.879919,0.0724335699999998,0.150862858,1.031404211,-1.007984522,0.763794201,0.740374512,7.3253703,103.363083,0.0199745559999999,0.049436666,0.556543961,-2.66844537,0.896666647,1.215234762,5.94917531,550.363218,0.0526288890000001,0.0013784839999999,0.272873322,-2.598873322,0.827094599,1.498905401,0.251106379999996,116.250867,0.124267103,0.0036677579999997,0.771233462,-1.189188008,0.582590715,1.000545261,5.49957544,89.5143429999998,0.165138492,0.0151644100000005,49.5,0.5,108,0.294
573204,2021,"Thielbar, Caleb",2.977767118,-2.423378229,1.043950185,-1.598339074,19.46421894,73.392824,0.245116442,0.0376601069999997,1.501351913,-2.813036124,1.43360808,-0.121923869,11.0922014,70.497245,0.219807535,0.104755098,0.287878229,-1.277878229,0.101549815,1.091549815,8.94421894,142.055966,0.389772447,0.0434378849999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2.3,96,0.327
605507,2021,"Thompson, Zach",2.07176869,-0.942511265,0.521389663,-0.607867762,14.95597584,142.017672,0.099005609,0.0757301589999999,NA,NA,NA,NA,NA,NA,NA,NA,0.830046439,-2.389256966,0.925356038,0.633854489,6.76815015000001,668.859908,0.117275541,0.141911764,0.667592089,-2.212081885,0.748180957,0.796308839,0.0569659400000119,199.873603,0.0680650150000001,0.0395299170000003,0.805149441,-0.943359465,0.520541463,0.658751487,5.09419744,136.008356,0.122611554,0.0830645719999996,27.1,-1.7,86,0.39
642152,2021,"Trivino, Lou",1.87887436,-0.11324473,1.78942408,0.02379445,17.83390497,374.137289,0.152284387,0.191938072999999,NA,NA,NA,NA,NA,NA,NA,NA,1.167269083,-2.563981412,0.661312602,0.735399727,8.33816676000001,331.790504,0.01417632,0.0266803940000004,0.419775755,-2.609334196,0.706665386,1.482893055,0.27368521999999,2.08700099999987,0.0024084849999999,0.0127122390000007,0.452122508,-1.447422508,0.455246302,1.450546302,2.72751608,240.479605,0.0627045020000001,0.0961565919999998,26.4,2.2,88,0.337
628711,2021,"Urías, Julio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840526175,-0.228062407,0.902145462,0.289681694,7.26867712000001,577.939812,0.108594899,0.167452309,0.008259094,-0.593259094,0.536948775,1.121948775,0.572420190000003,18.03712,1.266804009,0.400278396,NA,NA,NA,NA,NA,NA,NA,NA,48.3,0,110,0.331
664353,2021,"Urquidy, José",2.723229167,-0.877645833,1.389061756,-0.456521578,15.28422619,357.774703,0.390642857,0.312310267999999,1.478842374,-0.484471305,1.782236284,0.787865215,13.21740229,273.742784,0.784532794,0.553843286999999,0.717463173,-2.906284722,0.639577133,1.549244416,8.11208815,300.109893,0.0933381429999999,0.274519863999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,1.1,100,0.334
592826,2021,"Velasquez, Vince",2.435410681,-1.040427863,0.790098453,-0.604884365,11.18248091,74.1000530000001,0.021325816,0.0423388139999998,1.2702934,-0.948052736,0.88247358,0.560232916,8.21781621000001,71.3504130000001,0.049865834,0.0110380089999999,0.901719419,-2.557412303,0.726885987,0.928806897,4.27094379,806.462787,0.097806375,0.0938073689999994,0.398553895,-2.548034415,0.717508099,1.431972421,1.21104788000001,185.723305,0.019965526,0.086330352,NA,NA,NA,NA,NA,NA,NA,NA,49.9,-0.8,110,0.356
608723,2021,"Voth, Austin",2.329445077,-0.220915665,1.654817449,-0.453711963,15.51321349,633.375989,0.14013864,0.080010176,NA,NA,NA,NA,NA,NA,NA,NA,0.51907743,-2.275744097,0.400010983,1.356655684,5.95733113999999,459.996705,0.215469522,0.136578803,NA,NA,NA,NA,NA,NA,NA,NA,0.830516279,-1.158429948,0.717303166,1.045216835,3.97315848,65.5068919999999,0.086260889,0.0575620169999995,59.5,-0.3,105,0.414
608379,2021,"Wacha, Michael",2.29409823,-0.610549843,1.51252491,-0.171023477,17.52090859,100.069661,0.210106124,0.0317953509999995,NA,NA,NA,NA,NA,NA,NA,NA,0.752104348,-2.70263883,0.579564077,1.370970405,6.84152595,536.996401,0.0201795390000001,0.0171246050000002,0.295116663,-2.625973806,0.502899053,1.82795809,0.291257309999992,18.5231960000001,0.132827322,0.072021157,0.740430599,-1.369473369,0.753601384,1.382644154,4.65325535000001,24.5762570000002,0.227718797,0.147566982,35.9,0.3,95,0.413
425794,2021,"Wainwright, Adam",2.445529071,0.164383889,1.54206555,-1.06784741,15.54820598,611.537355,0.0074303099999999,0.0952118290000001,NA,NA,NA,NA,NA,NA,NA,NA,0.573820528,-2.371065426,0.993383765,0.803861133,6.28340512,512.875758,0.165822329,0.0517108610000001,0.194352395,-2.279178382,0.901496721,1.183329266,0.0315790100000015,1.73206899999968,0.0393250989999998,0.0586334190000004,0.676934893,-0.688062489,0.689619172,0.700746768,4.08386537,180.60373,0.0169820209999997,0.031356874,9.4,-2.3,81,0.344
592836,2021,"Walker, Taijuan",2.475098868,-0.793655018,1.433742546,-0.247701304,18.18277755,262.615607,0.0956974079999999,0.0045776709999998,0.961703694,-1.054124551,1.173273013,1.26569387,8.40868798000001,321.852937,0.116961711,0.0300846959999994,0.878890092,-2.567575024,0.34017746,1.348507472,5.10464115000001,577.044415,0.190751104,0.143078292999999,0.353131109,-2.743783283,0.516385719,1.874266455,0.887814169999999,86.2977989999997,0.020089797,0.0542384079999997,0.706899225,-1.336899225,0.890498339,1.520498339,6.14053156,307.487265,0.130741971,0.127607974,35.5,-0.2,99,0.327
677960,2021,"Weathers, Ryan",NA,NA,NA,NA,NA,NA,NA,NA,0.720259502,-1.35586679,1.200141076,-0.564533788,7.32450711,147.116923,0.0225949570000001,0.0163990970000007,0.227791194,-0.257217423,0.101491709,-0.0720654800000001,7.34200562,405.771475,0.063924684,0.0865819209999996,0.002840634,0.090572064,0.246297778,0.15288508,0.274311109999999,53.5161899999998,0.147778413,0.0500336509999996,NA,NA,NA,NA,NA,NA,NA,NA,54.1,-1.1,75,0.385
596133,2021,"Weaver, Luke",2.023182702,-1.079849369,0.999582118,0.0562487849999999,15.64849368,93.0408160000002,0.0091982509999999,0.0616472299999992,NA,NA,NA,NA,NA,NA,NA,NA,0.579772149,-2.515207584,0.435776097,1.499659338,8.2641093,732.077391,0.0437327859999998,0.0943585129999995,0.205087464,-2.665087464,0.585655977,1.874344023,2.51516035,234.755102,0.0591982509999999,0.0073615159999995,0.628322758,-1.177440405,0.901991082,1.451108729,6.25780741,73.6668669999999,0.023889984,0.0378026919999996,61.9,0.5,103,0.358
554430,2021,"Wheeler, Zack",2.288492578,-0.507206028,1.457277489,-0.324009061,15.67010154,250.653801,0.131472784,0.048335647,0.839903662,-1.130291647,0.83419187,1.124579855,5.62161952,3.79582200000004,0.152674433,0.106449188,0.490948718,-2.484948718,0.520465201,1.473534799,6.58963370000001,797.558626,0.127339743,0.126638278,0.37717497,-2.635724193,0.671240676,1.587308547,0.468027489999997,189.582935,0.073023249,0.139794150999999,NA,NA,NA,NA,NA,NA,NA,NA,42.6,1,125,0.272
642203,2021,"Widener, Taylor",1.40461063,-0.89461063,0.862855377,0.352855377,13.55438813,80.4938120000002,0.0431643999999997,0.438924598,1.335605891,-0.911909208,0.845556799,0.421860116,8.59893789,95.1525799999999,0.0625008930000001,0.143806115,0.549226015,-2.566918322,0.809452315,1.208239992,6.9687471,430.060034,0.0243740620000001,0.0266138639999997,NA,NA,NA,NA,NA,NA,NA,NA,0.17538937,-1.85461063,0.0971446229999999,1.932855377,6.85438813,143.506188,0.3368356,0.358924598000001,66.5,-0.3,96,0.395
592866,2021,"Williams, Trevor",1.341445821,-0.235906252,1.132451756,0.026912187,13.82142974,17.410605,0.0795554670000002,0.204500809,0.966766147,-0.502114248,0.86624376,0.401591861,8.51671934,17.185489,0.0748161749999996,0.0170482310000004,0.589212783,-2.186140888,0.81778288,0.779145225,7.19902884,450.021097,0.0437882109999998,0.0772145249999995,0.570813036,-2.130651746,0.762293738,0.797544972,2.34912371999999,268.619874,0.094712731,0.133024139,NA,NA,NA,NA,NA,NA,NA,NA,48.3,0.7,93,0.335
669060,2021,"Wilson, Bryse",1.470818986,0.190936739,1.928976343,0.267220618,16.03236943,298.543738,0.13428131,0.213255385,0.804692027,-0.857849922,0.880189682,0.933347577,7.03832899,180.399236,0.309652945,0.138376585,0.729087349,-2.303487349,0.565447745,1.008952255,6.20579097000001,447.850121,0.0157394939999999,0.089726293,0.418009266,-2.454385412,0.716345808,1.320030338,0.378374050000005,23.403597,0.0882381690000002,0.062561359,NA,NA,NA,NA,NA,NA,NA,NA,44.5,-0.9,83,0.391
621295,2021,"Wittgren, Nick",NA,NA,NA,NA,NA,NA,NA,NA,1.173101365,-0.596527291,1.358367446,0.781793372,8.81997075999999,311.809786,0.133348928,0.0686345030000001,1.102452035,-2.30279246,0.347897723,0.852442702,6.74676744999999,306.959047,0.347513625,0.294883912,0.102175439,-2.420508772,0.465614035,1.852719298,0.150526309999989,7.30052699999987,0.0070526319999997,0.0639122810000003,0.711013823,-0.947276449,1.007618288,1.243880914,4.25204145999999,263.946992,0.173062733,0.242649654,56,0.9,85,0.354
