mlbAM_ID,Year,index,player_name,Stuff,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
640455,2020,111,"Manaea, Sean",92.0,,,,,,,,,,,,,,,,,0.237910707,0.659832104,1.114487276,0.692565879,5.081339409999998,885.7291810000002,0.175063997,0.2805676859999995,0.934403394,1.106512237,1.5611674089999998,1.389058566,12.933722340000005,108.67272000000004,0.0236070060000002,0.0592743760000002,0.574098144,-0.300132626,0.1545225459999999,1.028753316,7.003912470000003,65.13645500000007,0.0250132619999998,0.0519230770000005,14.3,0.356,-4.0
676606,2020,112,"Margevicius, Nick",106.0,1.097301405,-0.0437330779999999,0.680711366,1.821745849,5.773639849999995,274.1212240000002,0.3081890170000001,0.0965747119999997,1.381168091,-1.201809117,0.4773646729999999,-0.656723647,13.922222219999997,150.54581600000006,0.0726638180000001,0.0234615379999993,0.164220945,0.458876118,1.183320562,0.888665389,2.021647510000008,420.332375,0.2260855689999998,0.0605747120000002,,,,,,,,,,,,,,,,,15.9,0.236,1.8
608566,2020,113,"Márquez, Germán",91.0,0.7945478180000001,-0.905918284,0.610507656,1.089958446,7.988625839999997,224.82943799999973,0.1941687140000003,0.1840521370000001,0.614141075,-0.03195458,0.263456048,-0.318730447,2.3738182900000027,346.1925570000003,0.1641653070000002,0.2118090309999996,0.438866593,-1.452671869,1.157261241,0.734277221,1.1257450800000015,565.1428669999998,0.0288710519999999,0.2364481600000001,0.4140172899999999,-1.436275108,1.14086448,0.7094279179999999,6.794965669999996,241.16059099999984,0.258131198,0.1729366890000001,,,,,,,,,16.9,0.299,1.5
593372,2020,114,"Martinez, Carlos",106.0,0.964191426,-0.788045416,1.678287352,0.07394949,10.767699489999998,76.95139999999992,0.2029477930000001,0.124586163,0.583675115,0.762039171,0.128202765,-1.473917051,2.6789170499999955,170.84331799999973,0.0264976959999998,0.3713248849999999,0.157058574,-1.424111205,2.314353141,-1.04730051,3.108752129999999,344.0237689999999,0.067697793,0.0704677419999999,0.299610599,-1.4312465440000002,2.32148848,-0.590631337,8.973940099999993,206.1433179999999,0.0230691249999999,0.0036105989999999,0.465967742,-0.234032258,1.124274194,-0.424274194,9.003225810000004,32.370968000000175,0.198145161,0.0384677419999999,26.9,0.343,-2.7
571927,2020,115,"Matz, Steven",84.0,,,,,,,,,1.266877193,-1.616561404,1.307561404,-0.957877193,11.905964909999994,274.40526299999965,0.1950701750000001,0.0736491219999999,0.280071429,0.916119047,1.225119047,0.028928571,4.765595230000002,124.24761899999976,0.0797380950000001,0.029071429,0.612186274,0.796921568,1.105921568,0.921186274,4.8922549100000055,79.0911759999999,0.1907745090000001,0.1439803919999995,,,,,,,,,4.7,0.305,-2.6
554431,2020,116,"Matzek, Tyler",93.0,2.028097619,0.860873539,0.934635916,2.101859996,11.446090929999997,578.2404709999996,0.0720692739999999,0.0749918879999995,0.5084051380000001,-0.25002676,0.176264383,-0.4346427610000001,3.724351080000005,31.934707000000344,0.0756596199999997,0.1130050850000001,,,,,,,,,,,,,,,,,1.06296384,0.088181231,0.161943608,1.136726217,6.766659489999995,217.82909999999995,0.1093435209999997,0.0867477399999998,20.9,0.221,-0.6
543507,2020,117,"May, Trevor",119.0,1.658245507,-0.31634633,0.988137374,0.986454463,11.079782210000005,109.40961100000004,0.0827398720000001,0.030303076,,,,,,,,,1.452588619,-0.611786381,1.283577425,0.7807975749999999,2.450349810000006,587.390159,0.187940765,0.200963153,1.593011413,-0.654635646,1.32642669,0.921220369,11.101360839999998,103.10798999999996,0.0705970150000001,0.0228841089999995,,,,,,,,,32.6,0.221,2.9
594577,2020,118,"Mayers, Mike",99.0,1.327644633,-0.906425135,1.116769963,1.117299805,8.911670860000001,261.5219890000003,0.1759459850000002,0.0256143309999998,0.941174687,0.721133005,0.510788177,-1.151519515,8.267980300000005,321.5175170000002,0.1089200460000001,0.0613489960000004,,,,,,,,,,,,,,,,,0.698794295,0.054358811,0.155986017,0.488449467,5.011051959999989,78.99344000000019,0.0388777209999999,0.0483656439999995,39.6,0.205,-0.7
607391,2020,119,"Mazza, Chris",109.0,0.931311111,-0.6878,1.3377333340000002,0.281377777,10.221333329999991,306.166667,0.2390666670000003,0.281733333,,,,,,,,,0.002631373,-0.792662745,1.442596079,-0.647301961,2.557803919999998,1222.017647,0.3007529410000003,0.1048509800000001,0.401202801,-1.385519888,2.035453222,-0.248730533,9.535114839999991,576.437815,0.3270554620000001,0.308128291,0.54856853,0.2284443069999999,0.421489027,-0.101364804,6.30928363999999,131.39689399999995,0.1754186340000001,0.069056314,27.9,0.323,1.2
663474,2020,120,"McKenzie, Triston",100.0,1.24744427,-0.788733204,0.5860305020000001,1.4501469720000002,6.460357279999997,163.46634700000004,0.2507096520000003,0.0575340529999994,0.946422136,0.115885556,0.318588258,-0.743719434,6.190743490000003,51.41560200000004,0.0723740219999999,0.0038600140000006,0.5074479940000001,-1.212733824,1.010031122,0.710150696,0.4447010599999998,530.9182640000001,0.0694709249999996,0.0687551190000004,,,,,,,,,,,,,,,,,20.2,0.238,-0.2
607644,2020,121,"Means, John",119.0,1.0904265729999998,0.0141701629999999,0.886118215,1.962374625,7.287142860000003,9.211687999999867,0.221911422,0.0538001990000003,1.366663443,-1.658471954,0.7865239020000001,-0.494715391,7.534346499999998,127.10955999999987,0.0473887809999999,0.0090950540000003,0.915370553,0.5955879439999999,1.4675359959999998,1.7873186049999998,1.6260093100000006,65.0479519999999,0.034985178,0.0038177580000002,,,,,,,,,,,,,,,,,10.3,0.324,-0.3
621219,2020,122,"Mills, Alec",91.0,1.3599758780000002,-0.595107456,2.173739035,-0.2186557009999998,12.296820170000004,402.16053699999975,0.0128749999999997,0.1256162279999992,0.67228762,1.271163084,0.3074684949999999,-2.250919199,10.864136400000008,205.88176399999972,0.0418873239999997,0.1220029649999991,0.506836989,-1.0672602329999998,2.645891812,-1.07179459,3.229320169999994,874.2386690000001,0.0480277779999998,0.0632865490000007,0.803418779,-1.1512417149999998,2.729873294,-0.7752127999999999,12.401465239999991,398.8195719999999,0.0205740739999997,0.064676414,,,,,,,,,10.1,0.091,1.4
543548,2020,123,"Milone, Tommy",93.0,1.105207166,0.2262336559999999,1.020464425,1.899437935,6.63660213,56.583312000000205,0.080700459,0.0396264219999995,0.7252564100000001,-0.748827839,0.04540293,0.0689743589999999,4.329670329999999,179.5329670000001,0.157225275,0.0365750920000005,0.2384935899999999,0.7844494719999999,1.578680241,1.032724359,0.4734728600000011,567.791271,0.0365950220000002,0.0392967569999997,1.078861237,0.468273002,1.262503771,1.873092006,6.661085970000002,64.80316799999991,0.1250226250000001,0.0066591250000005,,,,,,,,,11.2,0.275,0.8
501985,2020,124,"Minor, Mike",92.0,1.037610242,-0.036180081,0.600174599,1.673964922,4.992646590000007,209.86051700000007,0.0661911049999999,0.0038007509999999,1.136694034,-0.7770114939999999,0.1406568139999999,-0.5003393540000001,5.458620690000004,247.39846799999987,0.1551833609999999,0.1431964969999999,0.839959406,1.252968665,1.889323345,1.476314086,0.2279328599999956,533.2033620000002,0.0286291279999999,0.0039240099999995,0.853940887,1.003940887,1.640295567,1.490295567,2.6128078800000054,435.763547,0.2764532019999999,0.0717241380000004,,,,,,,,,20.7,0.353,-2.7
593423,2020,125,"Montas, Frankie",119.0,1.349905884,-0.7686329289999999,1.127453889,0.991084924,9.73242408,117.38654300000007,0.0635516739999999,0.0264186150000007,,,,,,,,,0.244993338,-1.195176153,1.553997113,-0.1138276219999999,0.3112685899999974,819.8151260000002,0.021404782,0.0458219229999992,0.969578376,-1.419157256,1.777978216,0.610757416,9.472154040000008,216.14109700000017,0.029471215,0.0039010189999997,,,,,,,,,25.1,0.28,1.0
605397,2020,126,"Musgrove, Joe",122.0,1.196087517,-0.327503644,1.597626344,-0.0740351829999999,10.13923668000001,240.3052230000003,0.0588038500000001,3.1522000000450134e-05,0.919698745,1.030823643,0.2392990569999998,-2.189821445,1.585967409999995,34.79067899999973,0.139532094,0.0880661109999998,0.537185583,-0.947953306,2.218076006,-0.7329371169999999,3.930657800000006,599.1664110000002,0.1729720510000001,0.0273219149999999,0.607685583,-0.796689417,2.066812117,-0.6624371169999999,9.44343558,383.16641100000015,0.057277607,0.1094746929999992,0.696691397,0.368319304,0.901803396,-0.5734313029999999,5.692737910000005,164.30303900000035,0.0421700669999998,0.0557682979999993,24.2,0.191,1.6
656793,2020,127,"Nelson, Nick",120.0,1.70713531,-0.354733848,1.572125152,0.489744006,11.809548969999994,591.2793579999998,0.0054347830000001,0.0310727350000004,0.849525692,1.075928853,0.141462451,-2.066916996,4.892490120000005,62.37154199999986,0.1377470349999998,0.1688339919999997,0.758369565,-1.001739131,2.2191304350000003,-0.459021739,4.04130434999999,895.956522,0.104456522,0.0053260870000002,,,,,,,,,,,,,,,,,12.3,0.298,1.3
623470,2020,128,"Newberry, Jake",107.0,1.450737086,-0.0964057719999999,0.6329714289999999,0.914171429,10.132282829999994,186.51532499999985,0.3332958149999998,0.2898611830000002,,,,,,,,,1.112279943,-0.532005772,1.068571429,0.575714286,3.492568539999993,575.818182,0.1117243869999999,0.0189754689999999,,,,,,,,,,,,,,,,,51.2,0.268,0.6
596057,2020,129,"Norris, Daniel",111.0,1.3094821449999998,0.432829784,0.8155656330000001,1.692217994,7.289408050000006,144.66418299999987,0.177855292,0.1974022179999996,0.966698113,-0.636698113,0.253962264,-0.583962264,9.160377359999998,35.77358499999991,0.1614150939999998,0.0335849060000006,0.0382981129999999,1.04643522,1.429171069,0.344437736,2.217622640000002,988.8864150000002,0.488984906,0.2921484269999999,,,,,,,,,,,,,,,,,21.6,0.262,0.9
670912,2020,130,"Oviedo, Johan",100.0,0.882458014,-0.330353231,0.842777474,0.370033771,9.959930630000002,252.4689669999998,0.1333324209999999,0.1495463670000001,0.715629117,0.934805666,0.422381423,-1.22805336,7.826877469999999,25.848484999999982,0.1272167320000001,0.1642523059999998,0.7701381460000001,-0.993391265,1.505815508,0.2577139030000001,2.50240642,1059.466132,0.07206328,0.020940285,,,,,,,,,,,,,,,,,29.7,0.321,1.4
570240,2020,131,"Peña, Félix",97.0,0.875309524,-1.25302381,0.862238096,1.266095238,9.109285709999996,339.46904700000005,0.2379761900000003,0.1006666669999996,,,,,,,,,0.3330655369999999,-1.630027246,1.239241532,0.7238512509999999,1.8245434399999996,591.631547,0.0422643589999998,0.1476494849999996,0.755021095,-1.590989267,1.200203553,1.145806809,9.712498150000002,262.318616,0.1744874170000003,0.1315440409999997,,,,,,,,,30.4,0.124,1.9
642547,2020,132,"Peralta, Freddy",113.0,1.464922162,-0.363841575,1.059674909,0.7690888279999999,12.75604396,48.11584300000004,0.0277976190000002,0.0525412090000001,0.0623091899999999,1.51324377,0.8174104360000001,-0.633524144,0.7670560699999953,2.528425999999854,0.1425661999999996,0.0431425230000002,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.198,2.4
593974,2020,133,"Peralta, Wandy",105.0,0.839241302,0.414695847,0.905498316,1.330043771,7.257811450000005,99.5576930000002,0.2510482610000001,0.2183737380000003,,,,,,,,,0.1602650689999999,1.023075526,1.513877995,0.651067538,0.0652505500000018,29.014034000000265,0.030254175,0.2006862739999997,0.5570811280000001,0.86819224,1.358994709,1.047883597,7.054232800000008,37.78205200000002,0.034797178,0.1462698419999997,,,,,,,,,33.2,0.231,1.5
656849,2020,134,"Peterson, David",93.0,1.294896617,1.081738722,1.51431015,1.727468045,10.856522550000008,88.87697400000025,0.261338346,0.1145115919999995,0.484920635,-0.5232539679999999,0.0906825399999999,-0.052349207,6.825714289999993,43.78888899999993,0.2591746029999999,0.2978412699999992,0.7906860900000001,1.5021992480000002,1.934770676,1.223257518,2.3762593900000013,258.23552600000016,0.0079379699999999,0.0805313279999992,1.022310268,1.492232143,1.924803571,1.454881696,10.548504460000004,104.29843699999992,0.0627857139999998,0.1016867559999994,,,,,,,,,25.9,0.215,2.7
501381,2020,135,"Pineda, Michael",109.0,1.169991729,-0.656280201,0.640680201,1.185591729,9.624937339999988,77.07989999999995,0.1290924819999999,0.0906533830000002,,,,,,,,,0.536074725,-1.422194506,1.406594506,0.5516747249999999,3.1579670299999947,293.02659399999993,0.0158637370000001,0.1879813190000003,,,,,,,,,,,,,,,,,38.5,0.188,3.7
668676,2020,136,"Plesac, Zach",106.0,0.953283232,-1.094970193,0.774229452,1.2740239729999998,6.482217149999997,65.52071400000023,0.0402581179999999,0.0315252409999997,0.969907408,-0.309907408,0.010833333,-0.649166667,7.157870369999998,46.27314800000022,0.0023148149999998,0.0168981480000001,0.335101096,-1.461531557,1.140790816,0.655841837,0.2330120900000025,520.6101660000002,0.1468187829999998,0.1528391909999999,,,,,,,,,,,,,,,,,27.8,0.134,4.3
592644,2020,137,"Plutko, Adam",110.0,1.498474026,-0.330876623,0.971709957,0.8576406920000001,9.937554109999994,340.030303,0.2970779219999999,0.1342640690000003,0.842619047,0.95077381,0.3099404760000001,-1.483452381,4.218452380000002,317.08333300000004,0.1116666669999999,0.1226190469999997,0.975833334,-0.744166666,1.385,0.3350000000000001,3.2630952299999905,998.047619,0.121190477,0.0845238090000002,,,,,,,,,0.701474359,0.318047786,0.322785548,0.060641025,5.57511654999999,189.946387,0.125303031,0.051759906,2.7,0.129,1.5
519144,2020,138,"Porcello, Rick",87.0,0.733427827,-1.276086736,0.869884645,1.139629918,5.311660629999992,60.21751700000004,0.2767778489999999,0.0273187650000004,1.058981882,0.212418118,0.6186202089999999,-0.6527797909999999,11.310766549999997,228.80306599999997,0.057420209,0.0945226479999998,0.0440173659999999,-1.847001237,1.440799146,0.362184725,4.42786332,677.228869,0.2029765649999999,0.0506870289999996,0.226925295,-1.941328293,1.5351262019999998,0.633127386,3.8209559399999904,213.69865600000003,0.1364659149999998,0.0191663469999996,,,,,,,,,29.2,0.34,-1.0
615698,2020,139,"Quantrill, Cal",131.0,1.2212611409999998,-0.577223708,0.8821746880000001,0.916310161,8.87504457,233.9491979999998,0.3304991089999998,0.0693315510000003,0.106617647,0.4633823529999999,0.158431373,-0.411568627,5.343137249999998,75.34313699999984,0.096470588,0.1853921569999999,0.8958384930000001,-0.690652735,0.995603715,0.590887513,0.5659442700000028,851.1824229999997,0.059453044,0.0346078429999998,1.216134291,-1.025222298,1.330173278,0.911183311,8.780506160000002,284.742362,0.1956611949999998,0.0228727769999999,,,,,,,,,35.3,0.366,0.4
670990,2020,140,"Ramirez, Yohan",148.0,0.948154762,-1.050932539,2.236170635,-0.237083334,13.63551588,53.6072949999998,0.0743650790000001,0.2129365080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.159,2.8
592662,2020,141,"Ray, Robbie",94.0,0.829125082,0.213827463,0.80734184,1.422639459,7.27403138999999,43.25671499999999,0.1017006440000001,0.0230873780000004,0.739271743,-0.637882854,0.044368477,-0.145757366,3.016444800000002,181.6216879999997,0.1253152289999999,0.0936824629999995,0.765174617,0.1034504789999999,0.6969648559999999,1.358688994,2.9388233999999898,75.20866500000011,0.1148341969999999,0.1785656049999993,0.590292584,0.618187321,1.211701698,1.183806961,6.729023039999987,27.531713999999734,0.1243854039999998,0.0675777700000006,,,,,,,,,29.4,0.216,1.2
572070,2020,142,"Richards, Garrett",99.0,1.118881086,0.27617686,0.21348757,0.629216656,6.641020889999993,268.2394939999999,0.0256800259999998,0.0047088570000006,1.345217267,1.11224036,0.62257593,-1.834881697,8.477852350000006,406.4001819999999,0.3151228530000001,0.2711278579999998,,,,,,,,,1.142461145,-0.546617802,1.036282232,0.6527967149999999,6.855042389999994,303.342459,0.008445779,0.0254097489999995,,,,,,,,,37.8,0.278,0.9
543699,2020,143,"Roark, Tanner",100.0,0.8694507929999999,-0.94876599,0.581448917,1.236767866,6.540056289999995,117.15716199999996,0.2057995050000001,0.023136193,1.885957132,0.33586105,0.7031781229999999,-1.518640059,11.096249080000009,569.3456059999999,0.189113082,0.1538451589999994,0.265463002,-1.454367507,1.087050434,0.632780075,3.1908433200000133,686.4146860000001,0.0272602319999999,0.051565729,0.6763517780000001,-1.589668123,1.22235105,1.043668851,6.295146219999992,135.7003090000003,0.073866339,0.0111178870000001,,,,,,,,,18.2,0.428,1.4
593144,2020,144,"Rodríguez, Richard",107.0,1.754680704,-0.6691271249999999,1.6696826809999998,0.7541251480000001,11.626492680000013,134.56929600000012,0.2039000930000001,0.0339903779999994,,,,,,,,,,,,,,,,,1.846388889,-1.098611111,2.099166667,0.845833333,12.222222220000006,248.86111100000016,0.0246296299999997,0.0964814809999996,,,,,,,,,27.6,0.213,1.9
669432,2020,145,"Rogers, Trevor",91.0,0.9553665690000002,0.8292626730000001,1.24031106,1.366414956,12.502429829999995,404.784876,0.0278361959999999,0.1380393800000003,,,,,,,,,0.250262293,0.955271688,1.366320075,0.160786094,3.3624569400000013,566.2156279999999,0.0281772620000002,0.0743023799999997,0.8945332350000001,1.111805963,1.52285435,1.305581622,12.756867060000005,452.5987290000001,0.060498533,0.0983748779999995,,,,,,,,,21.8,0.294,-2.2
643511,2020,146,"Rogers, Tyler",123.0,1.506644224,-1.792722655,1.800674462,-1.514596031,11.477332860000004,288.8564899999999,0.0283073469999997,0.060120482,,,,,,,,,,,,,,,,,2.136041344,-1.2602322149999998,1.2681840219999998,-2.143993151,11.00839624000001,330.2332059999999,0.0222289159999999,0.007755337,,,,,,,,,36.2,0.313,-0.7
444468,2020,147,"Rondón, Héctor",110.0,1.2886849180000002,-0.65173393,1.147081152,0.793337696,10.27706879,245.6138739999999,0.098342423,0.0145080709999998,,,,,,,,,0.475704365,-1.240724207,1.736071429,-0.0196428569999999,2.9417658699999976,570.9642859999999,0.0118353180000001,0.1267559529999999,0.965896002,-1.285079607,1.780426829,0.47054878,9.957096879999996,300.84756100000004,0.0554590110000001,0.0048119919999995,,,,,,,,,36.9,0.322,-1.1
572096,2020,148,"Rosenthal, Trevor",150.0,1.532973048,-0.436506506,0.899631506,1.069848048,10.447597580000007,60.91454500000009,0.0473192379999999,0.1200483270000001,,,,,,,,,1.00305303,-1.042098485,1.505223485,0.53992803,0.3860227300000076,823.5011359999999,0.086617424,0.0176060609999995,1.447035714,-0.879392857,1.342517857,0.983910714,11.223035710000005,94.21964300000036,0.090482143,0.0769999999999999,,,,,,,,,20.5,0.238,1.4
664350,2020,149,"Sánchez, Sixto",121.0,1.193114702,-0.78681011,1.53787394,0.442050872,12.750743880000002,290.7557189999998,0.2448984159999998,0.4204015359999999,,,,,,,,,0.371313723,-1.346605741,2.097669571,-0.3797501069999999,3.222490359999995,654.781808,0.0849093240000002,0.0694188210000001,0.505960622,-1.364561766,2.115625596,-0.2451032079999999,10.795188949999996,357.0928859999999,0.0716973640000002,0.1000968559999995,0.457176418,0.453322252,0.2977415779999999,-0.2938874119999999,3.312632980000004,83.46741999999995,0.0251263299999999,0.1109286349999996,8.4,0.128,3.5
663776,2020,150,"Sandoval, Patrick",119.0,1.0623266809999998,0.212019514,0.976436692,1.826743859,8.183178040000001,512.550514,0.0642010929999999,0.0203963649999998,1.067060436,-0.802805117,0.038387939,-0.302643258,6.3949353900000006,214.95079799999985,0.016954706,0.0008327899999995,0.6091721880000001,0.7529055210000001,1.5173226990000002,1.373589366,0.3045807799999949,968.606963,0.1573672799999999,0.1617374229999999,,,,,,,,,,,,,,,,,25.1,0.242,1.3
453286,2020,151,"Scherzer, Max",131.0,1.093407775,-1.084567135,1.216233802,0.961741108,9.192362830000008,87.19423799999959,0.1484449959999998,0.1615481119999993,0.948498057,0.993411034,0.861744367,-1.080164724,8.32613830999999,397.10528399999976,0.1139145300000001,0.2242750579999999,0.028673452,-1.418130672,1.549797339,-0.1029932149999999,0.5426425200000011,944.543264,0.0462547359999998,0.0018926779999999,,,,,,,,,0.539059829,-0.279230769,0.4108974359999999,0.407393162,5.660683760000012,189.2008549999996,0.0327777779999998,0.0330341880000002,19.3,0.221,1.9
668687,2020,152,"Scrubb, Andre",103.0,,,,,,,,,1.628874346,0.553167539,0.098167539,-2.083874346,6.431413610000007,372.132275,0.064188482,0.1430366489999999,,,,,,,,,,,,,,,,,1.332570093,0.276028037,0.178971963,0.8775700930000001,7.353738320000005,68.77934300000015,0.271308411,0.1940654210000003,0.5,0.0,5.1
622608,2020,153,"Senzatela, Antonio",103.0,0.746922549,-0.653695098,0.936695098,0.463922549,8.07931373000001,37.98151599999983,0.0227480390000001,0.0462215679999999,0.720885185,0.4917999999999999,0.2087999999999999,-1.003885185,7.1425925899999925,138.90481500000033,0.5265296290000001,0.3277370370000003,0.5889354170000001,-0.854814583,1.137814583,0.305935417,0.1174479200000035,49.32145799999989,0.0025770830000002,0.0542739579999995,,,,,,,,,,,,,,,,,24.8,0.281,1.9
656954,2020,154,"Sheffield, Justus",105.0,1.221042373,0.864792373,1.221538136,1.577788136,10.683983050000007,582.5199149999999,0.1375169490000001,0.0727584750000005,,,,,,,,,0.307505788,1.332322861,1.689068624,0.664251551,4.47239768,774.4314999999999,0.0206537829999999,0.1462035970000004,0.750576271,1.412125908,1.768871671,1.107322034,10.016368040000003,558.9554479999999,0.075961259,0.0621985480000004,,,,,,,,,33.5,0.24,1.8
533167,2020,155,"Shoemaker, Matt",84.0,1.244005289,-0.860813988,1.137765207,0.96705407,10.664619450000004,182.17984100000007,0.1675874229999998,0.1299441669999996,0.360288249,0.731075388,0.454124169,-0.637239468,6.018403550000002,73.84589800000003,0.00157428,0.0749113089999999,0.222094196,-1.029836838,1.306788057,-0.054857023,3.95169048999999,826.9007570000001,0.181342305,0.0393658539999997,0.729895164,-1.4944030810000002,1.7713543,0.4529439449999999,10.496747959999992,95.90051300000005,0.1955455719999999,0.0975588360000001,,,,,,,,,18.4,0.316,-2.4
592741,2020,156,"Shreve, Chasen",105.0,2.100321351,1.462682462,1.371505991,2.00914488,11.866230940000008,19.43351600000005,0.0541748369999999,0.0647249460000001,,,,,,,,,1.059873461,1.691036252,1.599859781,0.96869699,3.548939810000008,1125.065321,0.137937757,0.0580711349999996,,,,,,,,,,,,,,,,,8.1,0.433,1.5
608371,2020,157,"Sims, Lucas",138.0,1.621486571,-0.500800425,1.713596124,0.408690872,10.822508319999995,98.20283500000004,0.1804995420000001,0.1612932160000006,0.2820658889999999,1.374104324,0.1613086249999999,-1.494861588,1.7088309300000049,698.6854269999999,0.0289682,0.0529581330000006,0.536758832,-1.257526882,2.470322581,-0.6760368669999999,4.4317972399999945,532.2365589999999,0.1244393240000001,0.2266359449999999,,,,,,,,,,,,,,,,,20.0,0.134,0.6
663903,2020,158,"Singer, Brady",104.0,1.1694050589999998,-0.552023513,1.097434984,0.6239935879999999,9.784218029999993,190.97392900000025,0.0975204849999999,0.0238973989999999,,,,,,,,,1.009890773,-1.156109227,1.701520698,0.464479302,4.696503739999997,223.1025,0.0180633419999998,0.0242688279999994,1.150199745,-0.996798623,1.542210094,0.604788274,10.22183163999999,146.64393599999994,0.1577465389999999,0.0013484640000003,,,,,,,,,37.4,0.314,0.2
669373,2020,159,"Skubal, Tarik",109.0,1.21587412,0.7174833150000001,1.127913422,1.626304227,8.31816834,129.62458300000026,0.0085965890000001,0.0942528739999994,1.196533427,-0.575663861,0.165233754,-0.78610332,9.47213651,73.8644220000001,0.4140813460000001,0.294057971,1.013446403,0.5784979490000001,0.988928056,1.4238765100000002,2.898492410000003,644.9370359999998,0.5417326239999998,0.3362542959999999,,,,,,,,,1.171075269,0.096789555,0.507219662,1.581505376,9.336559140000006,114.8125960000002,0.0259447000000001,0.0819047620000006,15.7,0.315,-0.4
642083,2020,160,"Slegers, Aaron",79.0,0.8935531139999999,-0.862161172,0.727032967,1.028681319,6.3457570199999935,102.09737500000006,0.0418437119999999,0.0010164839999999,,,,,,,,,0.2140679139999999,-1.395391545,1.26026334,0.3491961189999999,1.8224301199999928,488.1124970000001,0.0655116659999999,0.0490505890000001,0.3539717779999999,-1.621263121,1.486134916,0.4890999829999999,6.430792179999997,160.058624,0.049264613,0.0450197899999995,,,,,,,,,30.2,0.339,-3.4
595001,2020,161,"Smith, Josh A.",112.0,0.7537666919999999,-0.872159234,0.732635424,0.8932905019999999,3.765054169999999,239.1012850000002,0.18366843,0.0799622069999994,1.196319728,0.772180272,0.911704082,-1.056795918,9.00158162999999,306.6600749999998,0.1433690470000002,0.0970085039999997,0.166134817,-1.865683364,1.726159554,0.3056586269999999,3.949536179999996,753.6332710000001,0.1238961039999999,0.0349536180000003,0.402919078,-1.763498832,1.623975022,0.5424428880000001,3.5197989700000107,263.2709920000002,0.0888486139999997,0.0666768200000005,,,,,,,,,34.5,0.42,-3.0
605483,2020,162,"Snell, Blake",112.0,1.267276823,0.201871417,0.7976289919999999,1.863034398,7.614291570000006,64.22649899999988,0.067674038,0.0204586410000002,1.096955267,-1.08012987,0.484372295,-0.501197692,7.235858579999999,18.721030000000155,0.105746753,0.0907900430000001,0.6787860969999999,0.7915508020000002,1.387308377,1.274543672,0.5851871699999975,724.12788,0.199054367,0.0873556149999998,,,,,,,,,,,,,,,,,15.1,0.06,3.4
465657,2020,163,"Soria, Joakim",106.0,1.969866282,0.0441345739999999,1.7552075310000002,0.1705241769999999,15.009403089999992,449.861977,0.1137163029999999,0.012153402,1.052383041,1.40872807,0.390614035,-2.851725146,6.527046780000006,21.06432700000005,0.5075438590000001,0.3739035090000007,1.095688855,-0.245487616,2.044829721,-0.7036532500000001,9.644195049999992,1232.1578949999998,0.0157894739999999,0.2795897830000005,1.700394737,-0.5496052630000001,2.348947368,-0.0989473680000001,16.011842110000003,435.6578949999998,0.6307894739999997,0.5227631580000001,1.455394737,0.700394737,1.098947368,-0.343947368,10.611842109999998,1322.1578949999998,0.160789474,0.3672368420000005,20.2,0.268,0.0
642397,2020,164,"Soto, Gregory",119.0,0.8800555560000001,0.075611111,0.695236111,1.499680556,8.928055560000004,5.270042000000103,0.1421527780000002,0.1584305559999999,,,,,,,,,,,,,,,,,0.611459459,0.891695946,1.511320946,1.231084459,9.611689190000009,33.09730499999978,0.0505912159999999,0.1065236489999996,,,,,,,,,20.3,0.082,4.2
605488,2020,165,"Springs, Jeffrey",100.0,1.514368421,0.963315789,1.201497607,1.752550239,9.11301435,51.66267999999991,0.012229666,0.2153779900000003,,,,,,,,,0.934380952,1.001333333,1.239515151,1.17256277,1.4781385299999954,733.4731600000002,0.2549307349999998,0.2900606059999999,,,,,,,,,,,,,,,,,27.2,0.326,-3.0
