mlbAM_ID,Year,player_name,Stuff,CU_pfx_z_diff,CU_pfx_x_FF_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FF_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FF_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FF_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FF_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FF_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FF_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FF_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_FF_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_FF_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
501985,2020,"Minor, Mike",78.0,2.174304276,-1.814621736,0.740831413,-1.100513953,10.45126728000001,37.537950999999794,0.088992256,0.1469972479999999,1.037610242,-1.673964922,0.600174599,0.036180081,4.992646590000007,209.86051700000007,0.0661911049999999,0.0038007509999999,0.1976508359999998,0.215358423,1.289148746,0.876139487,5.2205794500000025,323.3428450000001,0.0375619769999999,0.0077247609999995,0.1836693549999999,-0.033669355,1.040120968,0.890120968,2.3798387100000014,225.90302999999997,0.2102620969999999,0.0679233870000004,,,,,,,,,50.7,0.345,0.7
621345,2020,"Minter, A.J.",105.0,,,,,,,,,,,,,,,,,1.15424359,-0.098910257,0.6382051280000001,-0.417128205,10.152692299999998,690.0410610000001,0.4103384619999999,0.2212230770000003,,,,,,,,,1.075673823,-1.7743947530000002,1.037279368,-0.338558438,7.592963620000006,107.43694099999992,0.130278772,0.0257215259999998,38.8,0.356,1.1
663554,2020,"Mize, Casey",81.0,1.803948617,-0.403221344,1.729459816,0.328732543,12.9124506,76.9036500000002,0.13026087,0.0580052699999997,,,,,,,,,1.329800538,-2.277223219,0.1445420589999999,0.802880622,7.65340655,985.9808859999998,0.0921783960000002,0.1762826840000002,0.5640619419999999,-2.675089339,0.5424081789999999,1.568619218,0.0945801100000096,84.5511449999999,0.0408636100000001,0.0823863410000003,0.772261276,-1.337027631,0.795653529,1.360419884,5.258329950000004,47.784024000000045,0.2627468510000001,0.1742516600000003,25.4,0.305,1.9
593423,2020,"Montas, Frankie",97.0,,,,,,,,,1.349905884,-0.991084924,1.127453889,0.7686329289999999,9.73242408,117.38654300000007,0.0635516739999999,0.0264186150000007,1.104912546,-2.545082037,0.4265432240000001,1.013626267,9.421155490000004,702.4285830000001,0.0421468919999998,0.0722405379999999,0.3803275079999999,-2.76906314,0.650524327,1.738211305,0.2602700399999946,98.7545540000001,0.0340804589999998,0.0303196340000004,,,,,,,,,24.0,0.233,1.2
656756,2020,"Montgomery, Jordan",104.0,1.591181392,-1.446393513,0.6783653439999999,-0.8231532229999999,12.108322669999993,21.03328999999985,0.009657277,0.0436901409999999,,,,,,,,,0.1268726499999999,-0.541689404,0.226338765,0.6411555190000001,9.347208909999992,544.6289839999997,0.0971930540000001,0.0859833349999998,0.2811232219999999,-0.1319272419999999,0.6361009270000001,0.4869049470000001,0.1353669800000005,121.23794999999971,0.002926959,0.0052947840000001,0.2354056339999999,-1.196405634,0.4283774649999999,0.5326225350000001,2.6881408499999964,97.47943699999996,0.0257239440000001,0.0608901409999997,19.0,0.384,-1.0
450203,2020,"Morton, Charlie",92.0,1.93394943,0.2789672360000002,2.3506339030000003,0.137717237,15.22047721,538.2613959999999,0.1364672369999999,0.1208404560000007,,,,,,,,,1.027686203,-2.806971917,0.7353052499999999,1.043980464,7.4606227099999955,312.7399270000001,0.144297925,0.103962149,0.6514232629999999,-2.692147901,0.6204812340000001,1.420243404,0.3472686700000054,192.0836120000004,0.001374953,0.0437551090000001,0.98620837,-0.857932508,1.213734159,1.085458297,8.397568519999993,2.146331000000373,0.1615885649999999,0.1035926910000002,35.5,0.358,-0.4
605397,2020,"Musgrove, Joe",60.0,2.1157862620000003,-0.1652638739999999,1.358327287,-0.5921951010000001,11.725204090000004,275.095902,0.1983359440000001,0.0880976330000002,1.196087517,0.0740351829999999,1.597626344,0.327503644,10.13923668000001,240.3052230000003,0.0588038500000001,3.1522000000450134e-05,0.658901934,-2.144040823,0.6204496620000001,0.864689227,6.208578880000005,358.86118799999986,0.114168201,0.0273534370000003,0.588401934,-1.992776934,0.469185773,0.935189227,0.6958011000000113,142.86118799999986,0.001526243,0.1095062149999996,0.49939612,-0.827768213,0.695822948,1.024195041,4.446498770000005,76.00218399999994,0.1009739169999999,0.0557998199999998,26.9,0.38,-1.0
656793,2020,"Nelson, Nick",118.0,2.556661002,-0.631206457,1.430662701,-0.494791844,16.70203909,528.9078159999999,0.1431818179999999,0.1377612569999993,1.70713531,-0.489744006,1.572125152,0.354733848,11.809548969999994,591.2793579999998,0.0054347830000001,0.0310727350000004,0.948765745,-2.708874441,0.647005283,1.113103413,7.768244620000004,304.6771640000002,0.0990217389999998,0.0257466480000001,,,,,,,,,,,,,,,,,57.2,0.473,-0.7
593576,2020,"Neris, Hector",99.0,,,,,,,,,,,,,,,,,1.318242035,-1.922096201,0.2342567409999999,0.838110907,8.293394609999993,1190.119792,0.129275735,0.3064185049999999,0.577618442,-2.793294118,0.636941176,1.5787345,0.5252146300000078,67.36486500000001,0.0302766299999999,0.0540381559999998,,,,,,,,,42.6,0.336,-0.1
623470,2020,"Newberry, Jake",80.0,,,,,,,,,1.450737086,-0.914171429,0.6329714289999999,0.0964057719999999,10.132282829999994,186.51532499999985,0.3332958149999998,0.2898611830000002,0.3384571429999999,-1.982742858,0.4356,1.208685715,6.639714290000001,389.3028570000001,0.2215714279999998,0.2708857140000003,,,,,,,,,,,,,,,,,45.2,0.439,-0.4
605400,2020,"Nola, Aaron",114.0,1.999645425,0.108753268,2.410824697,0.3024260039999999,14.24111578,318.3519919999999,0.00053338,0.123737395,,,,,,,,,0.950616242,-2.358100318,0.056028889,1.351455187,7.927948130000004,662.7931310000001,0.1500648319999999,0.1115061419999996,0.4617419349999999,-2.599362903,0.2972914739999999,1.840329494,1.067834099999999,79.48521500000015,0.0026670509999999,0.0124746550000001,,,,,,,,,24.4,0.304,1.7
596057,2020,"Norris, Daniel",79.0,2.276180258,-1.946180258,1.069527897,-1.399527897,16.449785410000004,180.43776799999975,0.3392703859999999,0.2309871240000003,1.3094821449999998,-1.692217994,0.8155656330000001,-0.432829784,7.289408050000006,144.66418299999987,0.177855292,0.1974022179999996,1.347780258,-0.2630469249999998,0.6136054360000001,-0.471127897,5.071785410000004,844.2222320000003,0.3111296139999999,0.0947462090000001,,,,,,,,,,,,,,,,,47.6,0.397,0.1
670912,2020,"Oviedo, Johan",74.0,1.598087131,0.052347652,1.265158897,-0.385275886,17.786808100000002,226.6204819999998,0.2605491530000001,0.313798673,0.882458014,-0.370033771,0.842777474,0.330353231,9.959930630000002,252.4689669999998,0.1333324209999999,0.1495463670000001,0.1123198679999999,-1.875849279,0.6630380339999999,1.100491377,7.457524210000002,806.9971650000002,0.205395701,0.1704866520000001,,,,,,,,,,,,,,,,,56.1,0.429,-1.2
663978,2020,"Paddack, Chris",96.0,2.668451962,-0.8690153420000001,1.307466801,-0.4919698189999999,17.193153919999986,76.31325400000014,0.147629024,0.0484592560000001,,,,,,,,,0.766974738,-2.4958041690000003,0.319322026,1.409507405,10.17019947,386.21674199999984,0.353863891,0.2517024609999998,,,,,,,,,0.8460362560000001,-1.25027868,0.926203463,1.330445887,6.167716449999986,16.085767999999916,0.2312440470000001,0.0473495669999994,58.2,0.401,-1.2
570240,2020,"Peña, Félix",84.0,,,,,,,,,0.875309524,-1.266095238,0.862238096,1.25302381,9.109285709999996,339.46904700000005,0.2379761900000003,0.1006666669999996,0.542243987,-2.50533677,0.3770034360000001,1.586089347,7.284742269999995,252.1624999999999,0.2802405490000001,0.046982818,0.1202884289999999,-2.466298791,0.3379654569999999,2.008044905,0.6032124400000072,77.15043100000003,0.063488773,0.0308773740000001,,,,,,,,,6.5,0.568,-4.6
642547,2020,"Peralta, Freddy",121.0,1.4026129719999998,0.0483216080000001,1.877085345,0.426150765,13.523100029999997,50.644268999999895,0.1703638189999998,0.0093986859999999,1.464922162,-0.7690888279999999,1.059674909,0.363841575,12.75604396,48.11584300000004,0.0277976190000002,0.0525412090000001,,,,,,,,,,,,,,,,,,,,,,,,,65.8,0.257,2.1
593974,2020,"Peralta, Wandy",72.0,,,,,,,,,0.839241302,-1.330043771,0.905498316,-0.414695847,7.257811450000005,99.5576930000002,0.2510482610000001,0.2183737380000003,0.678976233,0.1838342239999999,0.6083796789999999,-0.254430778,7.192560900000004,70.54365899999993,0.2813024360000001,0.4190600120000001,0.2821601739999999,0.0289509379999999,0.4534963929999999,0.142385281,0.2035786499999972,61.77564100000018,0.216251083,0.0721038960000006,,,,,,,,,22.5,0.524,-4.7
527048,2020,"Pérez, Martín",71.0,1.688502512,-1.710048903,1.349215569,-1.327669178,14.46324346,472.3968419999997,0.1119303469999999,0.0884714520000002,,,,,,,,,0.4693098129999999,-0.0571293619999999,0.303703972,-0.108476479,8.52400231,345.04169000000024,0.0445541739999999,0.0627602669999998,0.4222887769999999,0.1578751570000001,0.518708491,-0.0614554429999999,0.2567255099999954,97.59510200000022,0.0394882309999999,0.0354697350000003,0.376298319,-1.192491673,0.831658339,-0.015464985,3.3840924900000005,131.07853099999966,0.1794327609999999,0.0845415980000003,15.1,0.34,0.2
656849,2020,"Peterson, David",81.0,1.779817252,-1.818150585,1.60499269,-1.566659357,17.68223684,45.08808500000032,0.0021637430000001,0.1833296779999997,1.294896617,-1.727468045,1.51431015,-1.081738722,10.856522550000008,88.87697400000025,0.261338346,0.1145115919999995,0.5042105269999999,0.2073026310000001,0.420460526,-0.291052632,8.480263160000007,169.35855199999992,0.269276316,0.0339802640000002,0.272586349,0.197335526,0.4104934209999999,-0.059428454,0.3080180900000044,15.421462999999676,0.1985526320000001,0.012824836,,,,,,,,,37.4,0.327,1.9
501381,2020,"Pineda, Michael",80.0,,,,,,,,,1.169991729,-1.185591729,0.640680201,0.656280201,9.624937339999988,77.07989999999995,0.1290924819999999,0.0906533830000002,0.633917004,-2.592186235,0.7659143050000001,1.192354926,6.466970309999994,215.946694,0.1132287449999998,0.0973279360000001,,,,,,,,,,,,,,,,,50.1,0.376,-1.2
668676,2020,"Plesac, Zach",79.0,1.92319064,-1.26319064,0.785062785,0.125062785,13.640087519999994,19.24756600000001,0.037943303,0.0146270929999996,0.953283232,-1.2740239729999998,0.774229452,1.094970193,6.482217149999997,65.52071400000023,0.0402581179999999,0.0315252409999997,0.6181821359999999,-2.414814789,0.3665613639999999,1.430071289,6.715229239999999,455.089452,0.1065606649999999,0.1213139500000002,,,,,,,,,,,,,,,,,37.6,0.405,-0.6
592644,2020,"Plutko, Adam",85.0,2.341093073,-0.5477002160000001,1.281650433,-0.511742424,14.156006489999996,657.113636,0.185411255,0.0116450220000006,1.498474026,-0.8576406920000001,0.971709957,0.330876623,9.937554109999994,340.030303,0.2970779219999999,0.1342640690000003,0.5226406920000001,-2.242640692,0.413290043,1.306709957,6.674458880000003,658.0173159999999,0.1758874449999998,0.04974026,,,,,,,,,0.7969996670000001,-1.18042624,0.6489244089999999,1.032350982,4.362437560000004,150.08391600000004,0.1717748909999998,0.0825041630000003,50.2,0.326,-0.2
594965,2020,"Ponce de Leon, Daniel",90.0,2.884750452,-0.867750452,1.4576925859999998,-0.5593074140000001,15.46475586999999,306.9606480000002,0.0209620249999999,0.0634728749999995,,,,,,,,,0.7870075950000001,-2.846607595,0.5211645570000001,1.538435443,6.907898729999999,514.6258230000001,0.523037975,0.1480556960000001,,,,,,,,,0.998979688,-1.39374713,0.931695908,1.32646335,5.123526639999994,75.41789800000015,0.2328286729999999,0.1753161610000004,61.1,0.359,-0.7
519144,2020,"Porcello, Rick",73.0,1.792409709,-0.521009709,1.488504854,0.217104854,16.62242717999999,289.020583,0.3341980579999999,0.0672038829999994,0.733427827,-1.139629918,0.869884645,1.276086736,5.311660629999992,60.21751700000004,0.2767778489999999,0.0273187650000004,0.7774451929999999,-2.580429064,0.5709145010000001,1.23206937,9.739523949999992,617.011352,0.0738012839999999,0.078005794,0.506502532,-2.67475612,0.6652415569999999,1.503012031,1.4907046900000012,153.48113899999998,0.140311934,0.046485112,,,,,,,,,10.5,0.194,-0.2
615698,2020,"Quantrill, Cal",75.0,1.327878788,-0.757878788,1.040606061,0.470606061,14.218181819999998,158.60606099999995,0.4269696969999998,0.1160606059999995,1.2212611409999998,-0.916310161,0.8821746880000001,0.577223708,8.87504457,233.9491979999998,0.3304991089999998,0.0693315510000003,0.3254226479999998,-1.911913876,0.113429027,1.473062201,9.440988840000005,617.233225,0.3899521529999998,0.1039393940000001,0.0051268499999999,-2.246483439,0.44799859,1.793357999,0.0945384099999984,50.79316400000016,0.134837914,0.0464587740000004,,,,,,,,,6.5,0.295,-1.1
670990,2020,"Ramirez, Yohan",115.0,,,,,,,,,0.948154762,0.237083334,2.236170635,1.050932539,13.63551588,53.6072949999998,0.0743650790000001,0.2129365080000003,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.421,0.6
592662,2020,"Ray, Robbie",99.0,1.568396825,-1.467007936,0.851710317,-0.953099206,10.290476189999993,224.8784029999997,0.227015873,0.1167698409999999,0.829125082,-1.422639459,0.80734184,-0.213827463,7.27403138999999,43.25671499999999,0.1017006440000001,0.0230873780000004,0.063950465,-0.7256746030000001,0.110376984,0.551347154,4.335207990000001,118.4653800000001,0.0131335529999998,0.2016529829999997,0.238832498,-0.210937761,0.4043598579999999,0.3764651209999999,0.5450083500000034,70.78842899999972,0.2260860479999999,0.0444903920000001,,,,,,,,,47.4,0.448,-2.8
572070,2020,"Richards, Garrett",93.0,2.464098353,-0.0066407259999999,0.8360635000000001,-1.621394127,15.11887324,674.6396759999998,0.2894428270000002,0.2758367150000005,1.118881086,-0.629216656,0.21348757,-0.27617686,6.641020889999993,268.2394939999999,0.0256800259999998,0.0047088570000006,,,,,,,,,0.0235800589999999,-1.665498888,0.822794662,0.866284285,0.2140215000000012,35.10296500000004,0.0172342469999997,0.0301186060000002,,,,,,,,,45.1,0.369,1.4
670950,2020,"Richards, Trevor",76.0,1.493369727,-1.3030726970000002,0.8854546999999999,0.69515767,7.771337990000006,117.50115199999982,0.1741363760000001,0.0287237219999996,,,,,,,,,0.8225870510000001,-2.890799342,0.7022719449999999,1.365940346,7.998302980000005,243.23157600000013,0.0875696409999999,0.0307813579999995,,,,,,,,,,,,,,,,,50.7,0.362,0.0
543699,2020,"Roark, Tanner",69.0,2.755407925,-0.533589743,1.28462704,-0.937191142,17.636305370000002,686.5027679999998,0.3949125870000001,0.1769813519999994,0.8694507929999999,-1.236767866,0.581448917,0.94876599,6.540056289999995,117.15716199999996,0.2057995050000001,0.023136193,0.6039877909999999,-2.3238183,0.505601517,1.214228992,9.730899610000009,569.2575240000001,0.233059737,0.0284295359999999,0.1930990149999998,-2.459118916,0.640902133,1.625117768,0.2449100700000031,18.54314700000032,0.131933166,0.0342540800000001,,,,,,,,,31.7,0.383,-1.9
593144,2020,"Rodríguez, Richard",112.0,,,,,,,,,1.754680704,-0.7541251480000001,1.6696826809999998,0.6691271249999999,11.626492680000013,134.56929600000012,0.2039000930000001,0.0339903779999994,,,,,,,,,0.0917081849999998,-2.853291815,0.4294839859999999,2.515516014,0.5957295399999936,114.29181500000004,0.1792704630000003,0.0624911030000001,,,,,,,,,71.7,0.294,1.6
669432,2020,"Rogers, Trevor",103.0,,,,,,,,,0.9553665690000002,-1.366414956,1.24031106,-0.8292626730000001,12.502429829999995,404.784876,0.0278361959999999,0.1380393800000003,1.2056288620000002,-9.488100000010212e-05,0.1260090149999999,-1.079524966,9.139972889999996,971.000504,0.0003410660000002,0.2123417600000001,0.060833334,0.1564393939999999,0.28254329,0.065270562,0.2544372300000077,47.81385300000011,0.0326623370000001,0.0396645020000008,,,,,,,,,54.2,0.314,-0.8
643511,2020,"Rogers, Tyler",134.0,,,,,,,,,1.506644224,1.514596031,1.800674462,1.792722655,11.477332860000004,288.8564899999999,0.0283073469999997,0.060120482,,,,,,,,,0.6293971199999999,0.246412009,0.53249044,-0.3433186889999999,0.4689366199999938,41.37671599999999,0.0060784309999997,0.052365145,,,,,,,,,11.1,0.369,-6.1
444468,2020,"Rondón, Héctor",93.0,,,,,,,,,1.2886849180000002,-0.793337696,1.147081152,0.65173393,10.27706879,245.6138739999999,0.098342423,0.0145080709999998,0.812980553,-2.529409125,0.5889902770000001,1.127438295,7.335302920000004,325.350412,0.0865071049999999,0.1412640239999998,0.322788916,-2.573764525,0.633345677,1.617629932,0.3199719100000067,55.23368700000015,0.0428834119999999,0.0096960790000002,,,,,,,,,49.0,0.379,-1.7
572096,2020,"Rosenthal, Trevor",124.0,,,,,,,,,1.532973048,-1.069848048,0.899631506,0.436506506,10.447597580000007,60.91454500000009,0.0473192379999999,0.1200483270000001,0.5299200180000001,-2.575071533,0.605591979,1.439559536,10.06157485,884.415681,0.039298186,0.1024422660000006,0.085937334,-2.412365905,0.4428863509999999,1.88354222,0.7754381299999977,33.30509800000027,0.137801381,0.0430483270000001,,,,,,,,,67.5,0.201,3.7
547943,2020,"Ryu, Hyun Jin",75.0,2.271203483,-2.220465228,1.90938996,-1.960128215,17.478494620000006,546.8400090000002,0.1523244570000002,0.2279016619999998,,,,,,,,,0.5851664099999999,-0.0211346639999998,0.289940604,-0.274091142,10.152145410000005,516.691961,0.2355811569999999,0.1368172039999997,0.3148840669999999,0.184938942,0.4960142099999999,-0.003808799,0.6457512599999973,42.24664499999994,0.096598154,0.0424356899999995,0.5309065759999999,-1.238334112,0.927258844,-0.219831308,4.284654040000007,30.42239399999994,0.0170839179999999,0.0688035689999999,24.6,0.364,-0.8
434671,2020,"Sánchez, Aníbal",66.0,1.58124359,-1.093410256,0.8040897440000001,0.31625641,12.97179487000001,119.64230799999996,0.207833333,0.0880641020000005,1.061076923,-0.8560769230000002,1.041423077,0.8364230770000001,5.77346154,150.25769200000013,0.0814999999999999,0.1097307690000004,0.8698341480000001,-2.5186491770000003,0.6211491769999999,1.027665852,9.71840374,654.539996,0.245430636,0.1447163180000004,0.197505494,-2.480362637,0.5828626369999999,1.699994506,0.2716683299999971,68.66438599999992,0.0122662339999999,0.0473606389999998,0.3708983520000002,-1.411166209,0.486333791,1.526601648,1.806050830000004,37.33358500000031,0.0590892859999999,0.0354896980000001,26.8,0.5,-3.4
664350,2020,"Sánchez, Sixto",108.0,,,,,,,,,1.193114702,-0.442050872,1.53787394,0.78681011,12.750743880000002,290.7557189999998,0.2448984159999998,0.4204015359999999,0.821800979,-2.539720443,0.559795631,1.158123833,9.528253520000009,364.0260890000002,0.3298077400000001,0.4898203570000001,0.68715408,-2.557676468,0.5777516559999999,1.292770732,1.9555549300000048,66.33716700000014,0.3165957800000001,0.3203046800000004,0.7359382839999999,-0.7397924499999999,1.240132362,1.243986528,9.438110899999998,207.28829899999985,0.2197720859999998,0.3094729010000003,23.8,0.364,-1.2
663776,2020,"Sandoval, Patrick",59.0,2.129387117,-1.865131798,1.014824631,-1.27907995,14.578113430000002,727.5013119999999,0.0472463869999999,0.0195635750000002,1.0623266809999998,-1.826743859,0.976436692,-0.212019514,8.183178040000001,512.550514,0.0642010929999999,0.0203963649999998,0.4531544929999999,-0.3094211599999998,0.5408860070000001,0.397152674,8.487758819999996,456.05644899999993,0.2215683729999998,0.1821337879999998,,,,,,,,,,,,,,,,,44.6,0.42,-0.7
453286,2020,"Scherzer, Max",121.0,2.0419058320000003,-0.099996741,2.077978169,0.1360690779999999,17.518501139999998,309.91104600000017,0.0345304659999996,0.0627269460000006,1.093407775,-0.961741108,1.216233802,1.084567135,9.192362830000008,87.19423799999959,0.1484449959999998,0.1615481119999993,1.064734323,-2.511538447,0.3335635369999999,1.113240587,9.735005350000009,1031.7375019999995,0.1021902599999999,0.1596554339999993,,,,,,,,,0.554347946,-1.372638544,0.8053363659999999,1.623626964,3.531679069999996,102.006617,0.115667218,0.1945822999999995,46.0,0.393,0.5
622608,2020,"Senzatela, Antonio",77.0,1.467807734,-0.2551225490000001,1.145495098,-0.067190087,15.221906320000002,176.88633100000015,0.50378159,0.3739586050000003,0.746922549,-0.463922549,0.936695098,0.653695098,8.07931373000001,37.98151599999983,0.0227480390000001,0.0462215679999999,0.157987132,-1.601737132,0.201119485,1.242630515,7.961865810000006,11.339942000000065,0.0201709559999998,0.0080523899999995,,,,,,,,,,,,,,,,,55.9,0.364,0.1
656954,2020,"Sheffield, Justus",65.0,,,,,,,,,1.221042373,-1.577788136,1.221538136,-0.864792373,10.683983050000007,582.5199149999999,0.1375169490000001,0.0727584750000005,0.913536585,0.111280488,0.4675304880000001,-0.557286585,6.211585370000009,191.9115850000001,0.1581707320000001,0.0734451219999998,0.470466102,0.1910835349999999,0.547333535,-0.1142161019999999,0.6676150100000058,23.56446699999992,0.06155569,0.010559927,,,,,,,,,0.9,0.0,1.7
533167,2020,"Shoemaker, Matt",88.0,1.604293538,-0.512929901,1.591889376,0.500525739,16.683023000000006,256.02573900000016,0.1660131429999998,0.0550328579999996,1.244005289,-0.96705407,1.137765207,0.860813988,10.664619450000004,182.17984100000007,0.1675874229999998,0.1299441669999996,1.021911093,-2.273842127,0.1690228499999999,1.082908184,6.7129289600000135,1009.0805980000002,0.0137548820000001,0.0905783129999999,0.5141101250000001,-2.73840837,0.6335890930000001,1.590709152,0.1678714900000102,86.27932800000008,0.027958149,0.0323853309999995,,,,,,,,,18.6,0.224,2.7
592741,2020,"Shreve, Chasen",97.0,,,,,,,,,2.100321351,-2.00914488,1.371505991,-1.462682462,11.866230940000008,19.43351600000005,0.0541748369999999,0.0647249460000001,1.0404478899999998,-0.4092850989999999,0.22835379,-0.402809001,8.317291130000001,1144.498837,0.08376292,0.1227960809999997,,,,,,,,,,,,,,,,,51.2,0.37,1.9
608371,2020,"Sims, Lucas",105.0,1.90355246,-0.247382247,1.874904749,0.218734536,12.531339250000002,600.4825919999998,0.1515313420000001,0.108335083,1.621486571,-0.408690872,1.713596124,0.500800425,10.822508319999995,98.20283500000004,0.1804995420000001,0.1612932160000006,1.084727739,-2.879013453,0.7567264570000001,1.037559257,6.390711080000003,630.439394,0.056060218,0.0653427289999992,,,,,,,,,,,,,,,,,48.1,0.284,0.1
663903,2020,"Singer, Brady",71.0,,,,,,,,,1.1694050589999998,-0.6239935879999999,1.097434984,0.552023513,9.784218029999993,190.97392900000025,0.0975204849999999,0.0238973989999999,0.1595142859999999,-2.325514286,0.6040857140000001,1.561914286,5.087714289999994,32.12857099999974,0.0794571430000001,0.0003714289999994,0.0192053139999999,-2.166203682,0.44477511,1.702223258,0.4376136099999996,44.329993000000286,0.0602260539999999,0.0252458630000003,,,,,,,,,0.7,0.045,18.8
669373,2020,"Skubal, Tarik",106.0,2.412407547,-1.791537981,1.2931471760000002,-1.914016742,17.79030485,203.4890050000004,0.405484757,0.1998050970000005,1.21587412,-1.626304227,1.127913422,-0.7174833150000001,8.31816834,129.62458300000026,0.0085965890000001,0.0942528739999994,0.2024277169999999,-0.637376171,0.138985366,0.295963088,11.216660750000004,774.5616190000001,0.5331360349999996,0.2420014220000004,,,,,,,,,0.0447988510000001,-1.119084565,0.62069376,0.4535919539999998,1.018390800000006,14.811987000000045,0.017348111,0.1761576360000001,58.9,0.305,-0.1
642083,2020,"Slegers, Aaron",69.0,,,,,,,,,0.8935531139999999,-1.028681319,0.727032967,0.862161172,6.3457570199999935,102.09737500000006,0.0418437119999999,0.0010164839999999,0.6794852,-2.288944659,0.533230373,1.076229086,4.523326900000001,386.015122,0.0236679539999999,0.0480341050000001,0.539581336,-2.514816235,0.759101949,1.21613295,0.0850351600000038,57.96124899999995,0.0074209010000001,0.0460362739999995,,,,,,,,,21.7,0.306,3.6
595001,2020,"Smith, Josh A.",89.0,1.95008642,0.01841358,1.644339506,-0.3241604939999999,12.766635799999989,545.76136,0.0402993829999998,0.0170462970000002,0.7537666919999999,-0.8932905019999999,0.732635424,0.872159234,3.765054169999999,239.1012850000002,0.18366843,0.0799622069999994,0.5876318749999999,-2.619450056,0.99352413,1.038294051,7.714590349999995,514.531986,0.3075645339999999,0.1149158249999997,0.3508476139999998,-2.517265524,0.8913395980000001,1.275078312,0.2452551999999883,24.169707000000017,0.2725170439999997,0.1466390269999999,,,,,,,,,19.0,0.185,4.8
605483,2020,"Snell, Blake",115.0,2.36423209,-2.347406693,1.282001287,-1.298826684,14.850150150000005,45.50546899999972,0.0380727149999999,0.0703314019999998,1.267276823,-1.863034398,0.7976289919999999,-0.201871417,7.614291570000006,64.22649899999988,0.067674038,0.0204586410000002,0.588490726,-0.4757260209999998,0.5896793850000002,0.47691468,7.0291044000000085,659.9013810000001,0.266728405,0.1078142560000001,,,,,,,,,,,,,,,,,50.9,0.434,-1.4
465657,2020,"Soria, Joakim",97.0,3.022249323,-0.5611382119999999,1.364593496,-1.096517615,21.53644987,470.9263040000001,0.621260162,0.3860569110000007,1.969866282,-0.1705241769999999,1.7552075310000002,-0.0441345739999999,15.009403089999992,449.861977,0.1137163029999999,0.012153402,0.874177427,-2.215353898,0.2896221899999999,1.051554281,5.365208039999999,782.2959179999998,0.0979268289999999,0.2917431850000005,0.269471545,-2.519471545,0.593739837,1.656260163,1.0024390200000113,14.2040820000002,0.5170731709999998,0.510609756,0.5144715449999999,-1.269471545,0.656260163,1.411260163,4.397560979999994,872.2959179999998,0.047073171,0.3793902440000005,65.3,0.309,1.3
642397,2020,"Soto, Gregory",112.0,,,,,,,,,0.8800555560000001,-1.499680556,0.695236111,-0.075611111,8.928055560000004,5.270042000000103,0.1421527780000002,0.1584305559999999,,,,,,,,,0.2685960970000001,0.0116403899999999,0.8160848350000001,0.535848348,0.6836336300000028,38.36734699999988,0.0915615620000003,0.0519069070000002,,,,,,,,,4.6,0.768,-5.4
489334,2020,"Stammen, Craig",88.0,1.488444816,0.104381271,1.463996656,-0.128829431,10.80367892999999,322.96321100000023,0.1242642140000001,0.1002006680000002,,,,,,,,,0.396410256,-1.703589744,0.343974359,1.756025641,4.188461539999992,82.21794799999998,0.1310256409999999,0.0782051289999996,0.440588235,-1.691447964,0.3318325789999999,1.80020362,0.8183257900000029,132.40497800000003,0.11479638,0.0403393660000004,0.014487179,-0.462051282,0.897564103,1.3741025640000002,3.180769229999996,292.9358980000002,0.1529487179999997,0.1003846150000002,6.9,0.385,-3.3
622251,2020,"Staumont, Josh",126.0,2.807924834,-0.7586711019999999,1.107865043,-0.9413886889999998,15.796664269999994,541.8897499999998,0.37930633,0.190599712,,,,,,,,,,,,,,,,,0.1663683299999998,-2.417439759,0.5509036139999999,1.700167815,1.0677280600000074,44.48090199999979,0.2048020649999999,0.1810154910000001,,,,,,,,,66.5,0.338,1.6
608717,2020,"Stratton, Chris",93.0,1.901238866,0.0260242910000001,1.664024291,-0.2632388659999999,13.069230770000004,461.70607299999983,0.111376519,0.0803704450000006,1.244923077,-0.832923077,0.805076923,0.3930769229999999,6.437230769999999,273.6625640000002,0.0498410249999998,0.0053102559999995,0.848741259,-2.306741259,0.6687412590000001,0.789258741,6.8492307700000055,430.1034960000002,0.0184895099999999,0.0374860139999997,,,,,,,,,,,,,,,,,46.4,0.339,1.3
