mlbAM_ID,Year,index,FF-FF,FF-CU,FF-SL,FF-CH,FF-SI,FF-FC,CU-FF,CU-CU,CU-SL,CU-CH,CU-SI,CU-FC,SL-FF,SL-CU,SL-SL,SL-CH,SL-SI,SL-FC,CH-FF,CH-CU,CH-SL,CH-CH,CH-SI,CH-FC,SI-FF,SI-CU,SI-SL,SI-CH,SI-SI,SI-FC,FC-FF,FC-CU,FC-SL,FC-CH,FC-SI,FC-FC
518774,2021,"Harvey, Matt",0.11648745519713262,0.0456989247311828,0.0775089605734767,0.04256272401433692,0.05779569892473118,,0.06003584229390681,0.017025089605734768,0.01881720430107527,0.012992831541218637,0.030913978494623656,,0.06989247311827956,0.023745519713261647,0.03808243727598566,0.021057347670250897,0.04032258064516129,,0.03539426523297491,0.0264336917562724,0.013888888888888888,0.017025089605734768,0.0264336917562724,,0.05869175627240143,0.026881720430107527,0.044802867383512544,0.025537634408602152,0.05152329749103943,,,,,,,
571760,2021,"Heaney, Andrew",0.35419440745672437,0.12916111850865514,0.0039946737683089215,0.10608078118064802,,,0.13004882379050156,0.0559254327563249,,0.03417665335108744,,,0.003550821127385708,,0.000887705281846427,0.0013315579227696406,,,0.10608078118064802,0.03462050599201065,0.000887705281846427,0.03861517976031957,,,,,,,,,,,,,,
621368,2021,"Hearn, Taylor",0.24449594438006952,,0.09269988412514485,0.058516801853997685,0.0660486674391657,,,,,,,,0.10139049826187717,,0.04982618771726535,0.01100811123986095,0.03650057937427578,0.0005793742757821553,0.05214368482039398,,0.015643105446118192,0.020278099652375436,0.03534183082271147,,0.06315179606025492,,0.04055619930475087,0.03302433371958285,0.07531865585168018,0.0011587485515643105,0.0011587485515643105,,,0.0005793742757821553,,
592390,2021,"Hembree, Heath",0.27155963302752295,0.001834862385321101,0.24954128440366974,,,,0.003669724770642202,,0.0009174311926605505,,,,0.2467889908256881,0.0027522935779816515,0.22201834862385322,,,,,,,,,,,,,,,,,,,,,
543294,2021,"Hendricks, Kyle",0.05517977928088288,0.019223923104307584,,0.048771804912780346,0.05446778212887148,,0.027767888928444288,0.018511925952296192,,0.022427910288358846,0.048415806336774656,,,,,,,,0.04983980064079744,0.034887860448558204,,0.097187611249555,0.09505161979352082,,0.04521181915272339,0.044499822000711994,,0.10857956568173727,0.2296190815236739,,,,,,,
521230,2021,"Hendriks, Liam",0.5018115942028986,0.057065217391304345,0.1286231884057971,0.0009057971014492754,,,0.06068840579710145,0.024456521739130436,0.01177536231884058,,,,0.125,0.015398550724637682,0.07246376811594203,,,,0.0009057971014492754,,,,,,,,,,,,,,,,,
656529,2021,"Hentges, Sam",0.18888888888888888,0.10634920634920635,0.09285714285714286,0.0007936507936507937,0.025396825396825397,,0.10634920634920635,0.07380952380952381,0.05,0.0015873015873015873,0.01746031746031746,,0.09047619047619047,0.05317460317460317,0.07539682539682539,0.0007936507936507937,0.01904761904761905,,0.002380952380952381,0.0007936507936507937,0.0007936507936507937,,0.0007936507936507937,,0.02619047619047619,0.01507936507936508,0.01984126984126984,0.0015873015873015873,0.029365079365079365,,,,,,,
672578,2021,"Hernández, Carlos",0.3193863319386332,0.099721059972106,0.09205020920502092,0.04602510460251046,,,0.10669456066945607,0.03556485355648536,0.02789400278940028,0.015341701534170154,,,0.08228730822873083,0.0299860529986053,0.03486750348675035,0.015341701534170154,,,0.04881450488145049,0.020223152022315203,0.007670850767085077,0.017433751743375175,,,,,,,,,,,,,,
676051,2021,"Heuer, Codi",0.32221163012392756,,0.1306005719733079,0.10867492850333652,,,,,,,,,0.11820781696854146,,0.07244995233555768,0.04003813155386082,,,0.12106768350810296,,0.028598665395614873,0.057197330791229746,,,,,,,,,,,,,,
448179,2021,"Hill, Rich",0.22070626003210272,0.19502407704654895,0.02247191011235955,0.013643659711075442,0.0056179775280898875,0.014044943820224719,0.19141252006420545,0.12640449438202248,0.026484751203852328,0.012038523274478331,0.008025682182985553,0.012439807383627608,0.024478330658105937,0.028089887640449437,0.01043338683788122,0.001203852327447833,0.004815409309791332,0.0004012841091492777,0.014044943820224719,0.01043338683788122,0.0032102728731942215,0.0020064205457463883,,,0.006821829855537721,0.006019261637239166,0.00521669341894061,0.0004012841091492777,0.0056179775280898875,0.0004012841091492777,0.014446227929373997,0.010834670947030497,0.001203852327447833,0.0004012841091492777,0.0004012841091492777,0.0004012841091492777
656546,2021,"Hoffman, Jeff",0.31470588235294117,0.06544117647058824,0.11029411764705882,0.06911764705882353,,,0.06470588235294118,0.026470588235294117,0.009558823529411765,0.007352941176470588,,,0.10955882352941176,0.0058823529411764705,0.07794117647058824,0.016911764705882352,,,0.07058823529411765,0.010294117647058823,0.0125,0.027941176470588237,,,,,,,,,,,,,,
605280,2021,"Holmes, Clay",,,0.0008896797153024911,,,,,0.027580071174377226,0.03558718861209965,,0.07028469750889679,,,0.03202846975088968,0.08629893238434164,,0.1583629893238434,,,,,,,,0.0008896797153024911,0.07384341637010676,0.15391459074733096,,0.3594306049822064,,,,,,,
656557,2021,"Houck, Tanner",0.14882506527415143,,0.1496953872932985,0.033942558746736295,0.05221932114882506,,,,,,,,0.13664055700609226,,0.13315926892950392,0.02610966057441253,0.07484769364664925,,0.04960835509138381,,0.011314186248912098,0.008703220191470844,0.004351610095735422,,0.050478677110530897,,0.07571801566579635,0.005221932114882507,0.038294168842471714,,,,,,,
605288,2021,"Houser, Adrian",0.036989795918367346,0.022108843537414966,0.003401360544217687,0.02465986394557823,0.0467687074829932,,0.017006802721088437,0.027210884353741496,0.00935374149659864,0.01403061224489796,0.07610544217687075,,0.00510204081632653,0.005952380952380952,0.008503401360544218,0.003826530612244898,0.04931972789115646,,0.029336734693877552,0.013605442176870748,0.002551020408163265,0.018282312925170068,0.047193877551020405,,0.04549319727891157,0.07482993197278912,0.04889455782312925,0.050170068027210885,0.31887755102040816,,,,,,,
628452,2021,"Iglesias, Raisel",0.10292728989612843,,0.11520302171860246,0.11048158640226628,0.02077431539187913,,,,,,,,0.11331444759206799,,0.11048158640226628,0.05288007554296506,0.031161473087818695,,0.10292728989612843,,0.047214353163361665,0.0679886685552408,0.027384324834749764,,0.030217186024551465,,0.0339943342776204,0.015108593012275733,0.0169971671388102,,,,,,,
608344,2021,"Irvin, Cole",0.1651752423564504,0.01715137956748695,0.06413124533929904,0.0883668903803132,0.07009694258016405,0.0003728560775540641,0.013049962714392245,0.0014914243102162564,0.004101416853094705,0.008948545861297539,0.005592841163310962,,0.06562266964951528,0.002982848620432513,0.03169276659209545,0.02609992542878449,0.021252796420581657,0.0003728560775540641,0.0976882923191648,0.004101416853094705,0.024608501118568233,0.04623415361670395,0.04697986577181208,,0.0633855331841909,0.007457121551081283,0.02237136465324385,0.049962714392244596,0.04809843400447427,0.0007457121551081282,0.0003728560775540641,,0.0007457121551081282,,0.0003728560775540641,
592426,2021,"Jackson, Luke",0.12796208530805686,0.03886255924170616,0.1895734597156398,,,,0.03981042654028436,0.025592417061611375,0.06066350710900474,,,,0.18862559241706162,0.061611374407582936,0.2663507109004739,,,,,,,,,,,,,,,,,,,,,
445276,2021,"Jansen, Kenley",,,,,,,,,,,,,,,0.028944911297852476,,0.03734827264239029,0.08776844070961717,,,,,,,,,0.04201680672268908,,0.0896358543417367,0.13445378151260504,,,0.08309990662931839,,0.13818860877684408,0.357609710550887
664299,2021,"Javier, Cristian",0.3822544642857143,0.03962053571428571,0.13337053571428573,0.03850446428571429,,,0.044642857142857144,0.016741071428571428,0.013950892857142858,0.002232142857142857,,,0.14006696428571427,0.008928571428571428,0.11495535714285714,0.005580357142857143,,,0.02734375,0.012276785714285714,0.006696428571428571,0.012276785714285714,,,,,,,,,,,,,,
643377,2021,"Jax, Griffin",0.2187948350071736,0.03802008608321377,0.1441893830703013,0.05810616929698709,,,0.05021520803443329,0.010043041606886656,0.015781922525107604,0.013629842180774749,,,0.12984218077474893,0.02080344332855093,0.11836441893830703,0.04160688665710186,,,0.05954088952654232,0.02080344332855093,0.03299856527977044,0.02654232424677188,,,,,,,,,,,,,,
572955,2021,"Johnson, Pierce",0.10909090909090909,0.21626794258373205,,,,,0.21626794258373205,0.4574162679425837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621076,2021,"Kaprielian, James",0.2776679841897233,0.04298418972332016,0.09337944664031621,0.08843873517786562,0.025197628458498024,,0.04693675889328063,0.008399209486166008,0.010375494071146246,0.011363636363636364,0.003952569169960474,,0.09090909090909091,0.008893280632411068,0.04594861660079051,0.020750988142292492,0.007411067193675889,,0.08695652173913043,0.015316205533596838,0.012845849802371542,0.02865612648221344,0.012845849802371542,,0.025691699604743084,0.005434782608695652,0.010869565217391304,0.007411067193675889,0.010869565217391304,,,,,,,
675916,2021,"Karinchak, James",0.5077821011673151,0.16828793774319067,,,,,0.16926070038910507,0.15369649805447472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641745,2021,"Keller, Brad",0.10391822827938671,,0.10732538330494037,0.014906303236797274,0.06942078364565588,,,,,,,,0.10562180579216354,,0.11626916524701873,0.019165247018739354,0.10732538330494037,,0.013628620102214651,,0.022998296422487224,0.00596252129471891,0.019591141396933562,,0.07282793867120954,,0.10178875638841567,0.022146507666098807,0.09667802385008518,,,,,,,
656605,2021,"Keller, Mitch",0.3277717976318622,0.08826695371367062,,0.02906350914962325,,0.1216361679224973,0.08934337997847147,0.024219590958019375,,0.004843918191603875,,0.02691065662002153,,,,,,,0.022604951560818085,0.007534983853606028,,0.005920344456404736,,0.011302475780409042,,,,,,,0.12701829924650163,0.02529601722282024,,0.007534983853606028,,0.08019375672766416
518876,2021,"Kelly, Merrill",0.11958762886597939,0.056082474226804124,,0.05731958762886598,0.046597938144329894,0.03958762886597938,0.06597938144329897,0.030515463917525774,,0.020618556701030927,0.036701030927835054,0.026804123711340205,,,,,,,0.041237113402061855,0.03958762886597938,,0.03793814432989691,0.030927835051546393,0.024329896907216497,0.05567010309278351,0.029690721649484535,,0.02639175257731959,0.04865979381443299,0.023917525773195877,0.036701030927835054,0.024742268041237112,,0.03175257731958763,0.021443298969072166,0.026804123711340205
477132,2021,"Kershaw, Clayton",0.13510520487264674,0.03986710963455149,0.19102990033222592,0.0011074197120708748,,,0.05260243632336656,0.013289036544850499,0.08471760797342193,0.0005537098560354374,,,0.17718715393134,0.09745293466223699,0.19656699889258028,0.003875968992248062,,,0.0027685492801771874,0.0005537098560354374,0.0022148394241417496,0.0005537098560354374,,,,,,,,,,,,,,
572971,2021,"Keuchel, Dallas",0.00036683785766691124,,0.0025678650036683784,0.006969919295671314,0.006603081438004402,0.004768892149669846,,,,,,,0.0022010271460014674,,0.00880410858400587,0.012839325018341893,0.028613352898019074,0.01797505502567865,0.006603081438004402,,0.016874541452677916,0.08070432868672046,0.11518708730741012,0.06639765223771094,0.004402054292002935,,0.028980190755685985,0.11005135730007337,0.13609684519442405,0.09904622157006603,0.007703595011005136,,0.013206162876008804,0.0752017608217168,0.09207630227439471,0.0553925165077036
579328,2021,"Kikuchi, Yusei",0.12221788363920344,,0.07692307692307693,0.040218664584146815,,0.11714174150722374,,,,,,,0.07223740726278798,,0.03904724716907458,0.021085513471300273,,0.05661850839515814,0.046466224131198754,,0.014447481452557595,0.018742678641155797,,0.025380710659898477,,,,,,,0.11557985162046076,,0.05857087075361187,0.024990238188207732,,0.14994142912924638
547942,2021,"Kim, Kwang Hyun",0.18946188340807174,0.02522421524663677,0.14742152466367714,0.043721973094170405,0.0033632286995515697,,0.03531390134529148,0.002242152466367713,0.03867713004484305,0.01233183856502242,,,0.1412556053811659,0.03699551569506727,0.15190582959641255,0.042600896860986545,0.0033632286995515697,,0.03867713004484305,0.024103139013452915,0.03643497757847534,0.017937219730941704,0.0005605381165919282,,0.004484304932735426,,0.0016816143497757848,0.0011210762331838565,0.0005605381165919282,,,,,,,
518886,2021,"Kimbrel, Craig",0.37322515212981744,0.21906693711967545,,,,,0.21906693711967545,0.1876267748478702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650633,2021,"King, Michael",0.019821605550049554,,0.01288404360753221,0.011892963330029732,0.036669970267591674,0.006937561942517344,0.0009910802775024777,,,,0.0009910802775024777,0.0009910802775024777,0.007928642220019821,,0.028741328047571853,0.007928642220019821,0.049554013875123884,0.007928642220019821,0.006937561942517344,0.0009910802775024777,0.010901883052527254,0.02576808721506442,0.05550049554013875,0.024777006937561942,0.04162537165510406,0.0009910802775024777,0.04261645193260654,0.06342913776015857,0.30525272547076315,0.0753221010901883,0.010901883052527254,0.0009910802775024777,0.006937561942517344,0.015857284440039643,0.08126858275520317,0.035678889990089196
641755,2021,"Kinley, Tyler",0.22942206654991243,,0.18651488616462347,0.012259194395796848,0.0017513134851138354,,,,0.0043782837127845885,,,,0.18826619964973731,0.0035026269702276708,0.30560420315236425,0.023642732049036778,0.0008756567425569177,,0.013134851138353765,0.0008756567425569177,0.021891418563922942,0.0043782837127845885,,,,,0.002626970227670753,,,,,,,,,
446372,2021,"Kluber, Corey",0.004484304932735426,0.0171898355754858,,0.004484304932735426,0.01046337817638266,0.008968609865470852,0.014947683109118086,0.08520179372197309,,0.0343796711509716,0.07772795216741404,0.08146487294469357,,,,,,,0.00523168908819133,0.03736920777279522,,0.017937219730941704,0.026905829596412557,0.05007473841554559,0.007473841554559043,0.07847533632286996,,0.03736920777279522,0.05605381165919283,0.07100149476831091,0.013452914798206279,0.07548579970104634,,0.042600896860986545,0.07997010463378176,0.06053811659192825
656629,2021,"Kopech, Michael",0.4370567375886525,0.016843971631205674,0.1702127659574468,0.018617021276595744,,,0.02127659574468085,0.0035460992907801418,0.007978723404255319,0.0017730496453900709,,,0.1702127659574468,0.012411347517730497,0.11081560283687943,0.0026595744680851063,,,0.014184397163120567,0.0017730496453900709,0.0070921985815602835,0.0026595744680851063,,,,,,,,,,,,,,
641771,2021,"Kuhl, Chad",0.08426183844011143,0.02576601671309192,0.1190807799442897,0.011838440111420613,0.013231197771587743,,0.027158774373259052,0.018802228412256268,0.04526462395543175,0.0020891364902506965,0.018802228412256268,,0.11559888579387187,0.05083565459610028,0.21587743732590528,0.016713091922005572,0.06197771587743733,,0.009052924791086351,0.005571030640668524,0.016713091922005572,0.004874651810584958,0.006963788300835654,,0.017409470752089137,0.011142061281337047,0.06406685236768803,0.00766016713091922,0.028551532033426183,,,,,,,
641778,2021,"Lauer, Eric",0.18404907975460122,0.06492842535787322,0.05623721881390593,0.05725971370143149,,0.07566462167689161,0.06492842535787322,0.0270961145194274,0.016359918200409,0.007668711656441718,,0.029141104294478526,0.05930470347648262,0.017382413087934562,0.02147239263803681,0.013803680981595092,,0.008691206543967281,0.04550102249488753,0.016359918200409,0.014314928425357873,0.014826175869120654,,0.02198364008179959,,,,,,,0.08486707566462168,0.018916155419222903,0.012269938650306749,0.019427402862985686,,0.04703476482617587
452657,2021,"Lester, Jon",0.10504201680672269,0.021848739495798318,,0.06638655462184874,0.046218487394957986,0.07058823529411765,0.026470588235294117,0.009243697478991597,,0.009663865546218488,0.014705882352941176,0.024369747899159664,,,,,,,0.05966386554621849,0.019747899159663865,,0.03403361344537815,0.028991596638655463,0.03907563025210084,0.052100840336134456,0.013025210084033614,,0.026050420168067228,0.03361344537815126,0.04243697478991597,0.06722689075630252,0.020588235294117647,,0.0453781512605042,0.04327731092436975,0.07983193277310924
642528,2021,"Loáisiga, Jonathan",0.0064516129032258064,0.004608294930875576,0.0009216589861751152,0.012903225806451613,0.012903225806451613,,0.005529953917050691,0.05714285714285714,0.0009216589861751152,0.02857142857142857,0.11152073732718894,,,0.0018433179723502304,0.007373271889400922,0.0018433179723502304,0.012903225806451613,,0.011059907834101382,0.029493087557603687,0.0018433179723502304,0.052534562211981564,0.08940092165898618,,0.01566820276497696,0.11059907834101383,0.012903225806451613,0.08755760368663594,0.3225806451612903,,,,,,,
605347,2021,"López, Jorge",0.04293628808864266,0.050784856879039705,0.011542012927054479,0.03185595567867036,0.07340720221606649,,0.055401662049861494,0.05355493998153278,0.0110803324099723,0.030470914127423823,0.08633425669436749,,0.013388734995383195,0.01061865189289012,0.006925207756232687,0.003693444136657433,0.02169898430286242,,0.029547553093259463,0.03785780240073869,0.0046168051708217915,0.023084025854108958,0.04247460757156048,,0.06925207756232687,0.08356417359187442,0.0221606648199446,0.04847645429362881,0.1348107109879963,,,,,,,
641154,2021,"López, Pablo",0.11384062312762133,0.022168963451168363,,0.10844817255841821,0.029358897543439184,0.04313960455362492,0.041941282204913125,0.013181545835829839,,0.01737567405632115,0.012582384661473937,0.01078490113840623,,,,,,,0.08747753145596165,0.03175554224086279,,0.11264230077890952,0.04254044337926902,0.050928699820251645,0.0329538645895746,0.011983223487118035,,0.03894547633313361,0.03175554224086279,0.01078490113840623,0.04134212103055722,0.016776512881965248,,0.04733373277411624,0.01018573996405033,0.019173157579388856
476595,2021,"Luetge, Lucas",,,,,,0.0008058017727639,,0.029008863819500404,0.0378726833199033,,,0.0854149879129734,,0.0257856567284448,0.057211925866236905,,,0.1434327155519742,,,,,,,,,,,,,0.0008058017727639,0.09750201450443191,0.1313456889605157,,,0.39000805801772764
666200,2021,"Luzardo, Jesús",0.12565141864504922,,0.08396062536189924,0.06890561667631731,0.04748118123914302,,,,,,,,0.08627678054429647,,0.12796757382744645,0.03937463810075275,0.03474232773595831,,0.06253618992472496,,0.03647944412275622,0.05906195715112913,0.04342790966994789,,0.050955414012738856,,0.039953676896352056,0.034163288940359006,0.05848291835552982,,,,,,,
543475,2021,"Lyles, Jordan",0.1774628879892038,0.0620782726045884,0.09143049932523617,0.02834008097165992,0.023616734143049933,0.010796221322537112,0.0728744939271255,0.04757085020242915,0.032388663967611336,0.010796221322537112,0.015182186234817813,0.002699055330634278,0.08670715249662618,0.037786774628879895,0.0752361673414305,0.01282051282051282,0.019230769230769232,0.0020242914979757085,0.02260458839406208,0.016194331983805668,0.009784075573549258,0.015182186234817813,0.007422402159244264,0.0016869095816464238,0.02699055330634278,0.015856950067476384,0.016531713900134953,0.005398110661268556,0.021929824561403508,0.003036437246963563,0.007422402159244264,0.0020242914979757085,0.008097165991902834,0.00033738191632928474,0.0023616734143049934,0.00775978407557355
663738,2021,"Lynch IV, Daniel",0.1909307875894988,0.007955449482895784,0.10501193317422435,0.07080350039777247,0.030230708035003977,,0.011933174224343675,0.002386634844868735,0.007955449482895784,0.002386634844868735,0.002386634844868735,,0.11217183770883055,0.006364359586316627,0.08512330946698489,0.045346062052505964,0.03739061256961018,,0.0588703261734288,0.007159904534606206,0.05091487669053302,0.026252983293556086,0.01988862370723946,,0.030230708035003977,0.0031821797931583136,0.03739061256961018,0.018297533810660304,0.028639618138424822,,,,,,,
458681,2021,"Lynn, Lance",0.1921693967239313,0.010387534958050339,,0.018377946464242907,0.07271274470635238,0.12584898122253296,0.012385137834598482,0.001997602876548142,,0.0011985617259288853,0.002796644027167399,0.011985617259288853,,,,,,,0.018777467039552537,0.0023971234518577705,,0.004794246903715541,0.007191370355573312,0.013184178985217739,0.0675189772273272,0.0043947263284059125,,0.007191370355573312,0.05513383939272873,0.05952856572113464,0.12864562524970036,0.011186576108669596,,0.014782261286456252,0.05593288054334798,0.09908110267678785
628317,2021,"Maeda, Kenta",0.07492957746478873,0.007887323943661971,0.09295774647887324,0.07380281690140846,0.009577464788732394,,0.007887323943661971,0.003943661971830986,0.010140845070422535,0.013521126760563381,0.0005633802816901409,,0.09295774647887324,0.010140845070422535,0.1543661971830986,0.09126760563380282,0.018591549295774647,,0.07267605633802816,0.013521126760563381,0.08732394366197183,0.09577464788732394,0.015211267605633802,,0.010140845070422535,0.0005633802816901409,0.022535211267605635,0.010140845070422535,0.009014084507042254,,,,,,,
641816,2021,"Mahle, Tyler",0.27284105131414266,,0.14549436795994994,0.08573216520650813,,0.025344180225281603,,,,,,,0.13923654568210264,,0.08948685857321652,0.03254067584480601,,0.002190237797246558,0.0923028785982478,,0.02690863579474343,0.032227784730913644,,0.007822277847309137,,,,,,,0.025344180225281603,,0.0015644555694618273,0.008448060075093867,,0.012202753441802253
640455,2021,"Manaea, Sean",0.0006711409395973154,,0.0016778523489932886,0.0016778523489932886,0.003691275167785235,,,0.0010067114093959733,0.0013422818791946308,0.002348993288590604,0.002348993288590604,,0.0013422818791946308,0.0003355704697986577,0.03691275167785235,0.020134228187919462,0.09093959731543624,,0.0016778523489932886,0.0010067114093959733,0.02046979865771812,0.0761744966442953,0.1429530201342282,,0.004026845637583893,0.004697986577181208,0.08926174496644296,0.14161073825503356,0.35335570469798655,,,,,,,
666159,2021,"Manning, Matt",0.1956368754398311,0.047149894440534836,0.054187192118226604,0.06826178747361013,0.047149894440534836,,0.05840957072484166,0.01618578465869106,0.0049261083743842365,0.009148486980999296,0.023926812104152005,,0.05277973258268825,0.01055594651653765,0.03589021815622801,0.009148486980999296,0.043631245601688955,,0.05700211118930331,0.018296973961998593,0.013370865587614356,0.019704433497536946,0.019000703729767768,,0.04926108374384237,0.019704433497536946,0.043631245601688955,0.0211118930330753,0.061224489795918366,,,,,,,
666201,2021,"Manoah, Alek",0.13983739837398373,,0.09322493224932249,0.03685636856368564,0.0921409214092141,,,,,,,,0.1073170731707317,,0.08401084010840108,0.02005420054200542,0.06612466124661247,,0.030894308943089432,,0.01788617886178862,0.014634146341463415,0.03035230352303523,,0.08401084010840108,,0.08238482384823849,0.022222222222222223,0.07750677506775068,,,,,,,
608566,2021,"Márquez, Germán",0.23529411764705882,0.0742467718794835,0.10975609756097561,0.00860832137733142,0.02690100430416069,,0.0703012912482066,0.05667144906743185,0.040889526542324243,0.005021520803443328,0.008967001434720229,,0.11011477761836441,0.036944045911047343,0.09469153515064563,0.00430416068866571,0.02259684361549498,,0.009684361549497847,0.00430416068866571,0.003945480631276901,0.001793400286944046,0.0010760401721664275,,0.02977044476327116,0.009325681492109038,0.019368723098995694,0.0010760401721664275,0.013988522238163558,,,,,,,
593372,2021,"Martinez, Carlos",0.09601873536299765,0.00078064012490242,0.06401249024199844,0.03278688524590164,0.02576112412177986,0.0546448087431694,0.00234192037470726,0.00078064012490242,0.00234192037470726,0.00234192037470726,0.00078064012490242,0.00234192037470726,0.060109289617486336,0.00156128024980484,0.05776736924277908,0.04059328649492584,0.03044496487119438,0.03747072599531616,0.03356752537080406,0.00468384074941452,0.04371584699453552,0.0156128024980484,0.01327088212334114,0.02419984387197502,0.03356752537080406,,0.02576112412177986,0.01327088212334114,0.04527712724434036,0.02029664324746292,0.04918032786885246,0.00312256049960968,0.03434816549570648,0.02966432474629196,0.02263856362217018,0.0741608118657299
664208,2021,"Maton, Phil",0.24105621805792163,0.11584327086882454,0.09880749574105621,,,0.03492333901192504,0.10647359454855196,0.08262350936967632,0.03833049403747871,,,0.014480408858603067,0.10391822827938671,0.028960817717206135,0.054514480408858604,,,0.0068143100511073255,,,,,,,,,,,,,0.039182282793867124,0.014480408858603067,0.002555366269165247,,,0.016183986371379896
571927,2021,"Matz, Steven",,,,,,,,0.025420414548298787,0.010950332420805632,0.03245991396167384,0.0973797418850215,,,0.010950332420805632,0.00899491591709034,0.01564333202972233,0.0449745795854517,,,0.041845913179507234,0.018771998435666796,0.05240516229956981,0.12084473992960501,,,0.08799374266718811,0.041845913179507234,0.13335940555338288,0.2557684786859601,,,,,,,
554431,2021,"Matzek, Tyler",0.5192488262910798,0.01596244131455399,0.17089201877934274,,,,0.01596244131455399,0.0028169014084507044,0.006572769953051643,,,,0.17089201877934274,0.006572769953051643,0.09014084507042254,,,,,,,,,,,,,,,,,,,,,
543507,2021,"May, Trevor",0.38227394807520143,,0.13339301700984782,0.08594449418084155,,,,,,,,,0.1477170993733214,,0.07430617726051925,0.023276633840644583,,,0.07162041181736795,,0.03760071620411817,0.04297224709042077,,,,,,,,,,,,,,
594577,2021,"Mayers, Mike",0.1464401294498382,,0.11731391585760517,0.0008090614886731392,,0.11407766990291263,,,,,,0.0008090614886731392,0.12055016181229773,0.0008090614886731392,0.11974110032362459,,,0.07524271844660194,0.0016181229773462784,,,,,,,,,,,,0.10922330097087378,,0.07928802588996764,0.0008090614886731392,,0.11245954692556634
663556,2021,"McClanahan, Shane",0.1617195496417605,0.05834186284544524,0.15916069600818833,0.02917093142272262,,,0.0752302968270215,0.03224155578300921,0.04350051177072672,0.012282497441146366,,,0.1489252814738997,0.04759467758444217,0.11719549641760492,0.033776867963152504,,,0.022517911975435005,0.025076765609007165,0.027635619242579325,0.00511770726714432,,,,,,,,,,,,,,
621121,2021,"McCullers Jr., Lance",,,,,,,,0.12553802008608322,0.027977044476327116,0.03335724533715925,0.054878048780487805,0.007173601147776184,,0.024748923959827834,0.12338593974175036,0.020444763271162122,0.08895265423242468,0.0010760401721664275,,0.036585365853658534,0.019368723098995694,0.04124820659971305,0.036226685796269725,0.003945480631276901,,0.05810616929698709,0.08608321377331421,0.03730272596843615,0.15710186513629842,0.0014347202295552368,,0.003586800573888092,0.001793400286944046,0.005021520803443328,0.0032281205164992827,0.0010760401721664275
663474,2021,"McKenzie, Triston",0.3868354430379747,0.10784810126582278,0.11392405063291139,0.007088607594936709,,,0.1179746835443038,0.04607594936708861,0.014683544303797468,0.0010126582278481013,,,0.10430379746835443,0.02278481012658228,0.061772151898734175,0.002531645569620253,,,0.006582278481012658,0.0030379746835443038,0.0010126582278481013,0.0020253164556962027,,,,,,,,,,,,,,
607644,2021,"Means, John",0.22852233676975944,0.0820446735395189,0.03608247422680412,0.1323024054982818,,,0.08934707903780069,0.020618556701030927,0.010738831615120275,0.04338487972508591,,,0.037371134020618556,0.011168384879725086,0.018470790378006873,0.01675257731958763,,,0.12414089347079038,0.05025773195876289,0.018470790378006873,0.07989690721649484,,,,,,,,,,,,,,
656731,2021,"Megill, Tylor",0.37065637065637064,0.010939510939510939,0.08558558558558559,0.10810810810810811,,,0.019948519948519948,0.002574002574002574,0.0032175032175032173,0.002574002574002574,,,0.10231660231660232,0.003861003861003861,0.05148005148005148,0.02895752895752896,,,0.08301158301158301,0.010939510939510939,0.04568854568854569,0.0694980694980695,,,,,,,,,,,,,,
453343,2021,"Melancon, Mark",0.003798670465337132,0.006647673314339981,,,,0.018043684710351376,0.008547008547008548,0.1396011396011396,,,,0.19658119658119658,,,,,,,,,,,,,,,,,,,0.016144349477682812,0.19753086419753085,,,,0.4121557454890788
489119,2021,"Miley, Wade",0.05055962948668468,0.002701659590891548,0.010420686993438826,0.03126206098031648,0.00038595137012736397,0.06715553840216133,0.0096487842531841,0.008490930142802007,0.0007719027402547279,0.004631416441528367,0.00038595137012736397,0.010806638363566191,0.005017367811655731,0.0007719027402547279,0.018911617136240833,0.005789270551910459,0.0007719027402547279,0.02045542261675029,0.030876109610189117,0.011192589733693555,0.006947124662292551,0.12813585488228482,0.0023157082207641835,0.09340023157082207,0.0007719027402547279,,0.0019297568506368198,0.0019297568506368198,0.002701659590891548,0.004631416441528367,0.06599768429177924,0.011578541103820918,0.01273639521420301,0.10111925897336936,0.005403319181783096,0.2690081049787727
621219,2021,"Mills, Alec",0.04700413223140496,0.021177685950413222,0.01652892561983471,0.03305785123966942,0.054235537190082644,,0.019111570247933883,0.011880165289256199,0.012396694214876033,0.014462809917355372,0.04648760330578512,,0.018078512396694214,0.012396694214876033,0.02066115702479339,0.017045454545454544,0.05785123966942149,,0.02634297520661157,0.020144628099173553,0.019111570247933883,0.038739669421487606,0.0640495867768595,,0.06198347107438017,0.038739669421487606,0.057334710743801656,0.06508264462809918,0.20557851239669422,,,,,,,
501985,2021,"Minor, Mike",0.1793208698969859,0.06066386875238459,0.0972911102632583,0.09080503624570775,,,0.07363601678748569,0.01411674933231591,0.03662724151087371,0.03243037008775276,,,0.09958031285768791,0.03815337657382678,0.037390309042350245,0.04349484929416254,,,0.07554368561617703,0.043876383059900805,0.047310186951545215,0.029378099961846624,,,,,,,,,,,,,,
